name,chr,start,end,PrL.prob,geneName,location
prL28716,chr17,33825056.0,33826055.0,0.6883,Ndufa7,genic
prL28717,chr19,4195001.0,4196000.0,0.6883,Ppp1ca,genic
prL28718,chr2,129246265.0,129247264.0,0.6883,RP23-160G19.5,overlapTSS
prL28719,chr4,140237086.0,140238085.0,0.6883,Igsf21,genic
prL28720,chr4,141618086.0,141619085.0,0.6883,Tmem82,overlapTSS
prL28721,chr6,122608983.0,122609982.0,0.6883,Gdf3,genic
prL28722,chr7,29818982.0,29819981.0,0.6883,Zfp790,genic
prL28723,chr15,75646571.0,75647570.0,0.6882,Top1mt,downstream
prL28724,chr16,89897756.0,89898755.0,0.6882,Tiam1,genic
prL28725,chr19,24130511.0,24131510.0,0.6882,Tjp2,genic
prL28726,chr2,33429481.0,33430480.0,0.6882,Zbtb34,genic
prL28727,chr9,44395918.0,44396917.0,0.6882,SNORA40,upstream
prL28728,chr9,64066194.0,64067193.0,0.6882,AC114674.2,intergenic
prL28729,chr3,96570078.0,96571077.0,0.6881,AC122037.2,upstream
prL28730,chr8,106265101.0,106266100.0,0.6881,Smpd3,genic
prL28731,chr8,110789101.0,110790100.0,0.6881,Il34,genic
prL28732,chr13,37838132.0,37839131.0,0.688,Rreb1,genic
prL28733,chr2,158258265.0,158259264.0,0.688,Bpi,genic
prL28734,chr3,54155079.0,54156078.0,0.688,Trpc4,overlapTSS
prL28735,chr4,125533757.0,125534756.0,0.688,Grik3,genic
prL28736,chr4,148192892.0,148193891.0,0.688,Fbxo2,intergenic
prL28737,chr7,29019982.0,29020981.0,0.688,Ryr1,genic
prL28738,chr1,74807427.0,74808426.0,0.6879,Wnt10a,downstream
prL28739,chr10,81240256.0,81241255.0,0.6879,Zfr2,genic
prL28740,chr11,59264499.0,59265498.0,0.6879,Wnt3a,genic
prL28741,chr11,69981499.0,69982498.0,0.6879,Rai12,overlapTSS
prL28742,chr12,33175136.0,33176135.0,0.6879,Atxn7l1,genic
prL28743,chr12,104471791.0,104472790.0,0.6879,Gsc,genic
prL28744,chr15,74535571.0,74536570.0,0.6879,Bai1,genic
prL28745,chr15,98639570.0,98640569.0,0.6879,Cacnb3,genic
prL28746,chr17,24874056.0,24875055.0,0.6879,Igfals,upstream
prL28747,chr17,31479056.0,31480055.0,0.6879,Pde9a,downstream
prL28748,chr2,79454844.0,79455843.0,0.6879,Cerkl,genic
prL28749,chr4,126466757.0,126467756.0,0.6879,Eif2c1,genic
prL28750,chr5,146712425.0,146713424.0,0.6879,Usp12,intergenic
prL28751,chr6,87581007.0,87582006.0,0.6879,Prokr1,genic
prL28752,chr9,50493896.0,50494895.0,0.6879,1600029D21Rik,overlapTSS
prL28753,chr14,52140326.0,52141325.0,0.6878,Rpgrip1,genic
prL28754,chr3,135585037.0,135586036.0,0.6878,Nfkb1,genic
prL28755,chr5,112264981.0,112265980.0,0.6878,Crybb1,genic
prL28756,chr6,35289001.0,35290000.0,0.6878,Slc13a4,genic
prL28757,chr6,113443007.0,113444006.0,0.6878,Jagn1,genic
prL28758,chr8,124775101.0,124776100.0,0.6878,Trim67,intergenic
prL28759,chr1,131970424.0,131971423.0,0.6877,Slc45a3,genic
prL28760,chr11,86758499.0,86759498.0,0.6877,Cltc,upstream
prL28761,chr12,56520014.0,56521013.0,0.6877,RP23-129H12.1,genic
prL28762,chr6,83325007.0,83326006.0,0.6877,Mobkl1b,upstream
prL28763,chr7,141008102.0,141009101.0,0.6877,Ifitm3,downstream
prL28764,chr9,110813497.0,110814496.0,0.6877,Prss44,overlapTSS
prL28765,chr1,34930156.0,34931155.0,0.6876,Plekhb2,intergenic
prL28766,chr11,5979998.0,5980997.0,0.6876,Camk2b,genic
prL28767,chr17,26562056.0,26563055.0,0.6876,Ergic1,genic
prL28768,chr17,35049056.0,35050055.0,0.6876,U6,genic
prL28769,chr2,152670265.0,152671264.0,0.6876,H13,genic
prL28770,chr5,108548982.0,108549981.0,0.6876,Cplx1,genic
prL28771,chr7,27344982.0,27345981.0,0.6876,Shkbp1,genic
prL28772,chr1,39614156.0,39615155.0,0.6875,Creg2,downstream
prL28773,chr4,151988892.0,151989891.0,0.6875,Thap3,overlapTSS
prL28774,chr5,137777773.0,137778772.0,0.6875,2010007H12Rik,upstream
prL28775,chr7,145308096.0,145309095.0,0.6875,Mrgprf,genic
prL28776,chr10,81410256.0,81411255.0,0.6874,Nfic,genic
prL28777,chr13,53462632.0,53463631.0,0.6874,Msx2,downstream
prL28778,chr14,51911326.0,51912325.0,0.6874,Ndrg2,genic
prL28779,chr2,181696296.0,181697295.0,0.6874,4930526D03Rik,genic
prL28780,chr4,133658086.0,133659085.0,0.6874,Pigv,downstream
prL28781,chr9,20643557.0,20644556.0,0.6874,Fbxl12,genic
prL28782,chr9,57831194.0,57832193.0,0.6874,Arid3b,genic
prL28783,chr1,34077156.0,34078155.0,0.6873,Dst,genic
prL28784,chr11,53804499.0,53805498.0,0.6873,RP23-303F24.3,genic
prL28785,chr11,69089499.0,69090498.0,0.6873,Vamp2,genic
prL28786,chr13,117025194.0,117026193.0,0.6873,Parp8,overlapTSS
prL28787,chr16,11321908.0,11322907.0,0.6873,Tnfrsf17,downstream
prL28788,chr4,130174757.0,130175756.0,0.6873,Tinagl1,overlapTSS
prL28789,chr4,133449086.0,133450085.0,0.6873,Slc9a1,intergenic
prL28790,chr7,63211115.0,63212114.0,0.6873,Chrna7,genic
prL28791,chr8,94492101.0,94493100.0,0.6873,Nlrc5,genic
prL28792,chr9,7872001.0,7873000.0,0.6873,Birc3,genic
prL28793,chr9,115151883.0,115152882.0,0.6873,Osbpl10,genic
prL28794,chrX,11664875.0,11665874.0,0.6873,RP23-218H24.1,intergenic
prL28795,chr14,55592164.0,55593163.0,0.6872,Rnf31,genic
prL28796,chr15,103014570.0,103015569.0,0.6872,Hoxc5,genic
prL28797,chr17,28898056.0,28899055.0,0.6872,4930539E08Rik,genic
prL28798,chr18,60776347.0,60777346.0,0.6872,Rps14,genic
prL28799,chr2,180583296.0,180584295.0,0.6872,1600027N09Rik,genic
prL28800,chr4,152113892.0,152114891.0,0.6872,Plekhg5,genic
prL28801,chr8,124676101.0,124677100.0,0.6872,Ttc13,genic
prL28802,chr11,6604998.0,6605997.0,0.6871,Nacad,genic
prL28803,chr11,69062499.0,69063498.0,0.6871,2310047M10Rik,downstream
prL28804,chr11,115885687.0,115886686.0,0.6871,Myo15b,genic
prL28805,chr19,29806511.0,29807510.0,0.6871,AC120159.1,upstream
prL28806,chr2,30652481.0,30653480.0,0.6871,RP23-100E9.2,genic
prL28807,chr2,35487481.0,35488480.0,0.6871,RP23-64F21.2,downstream
prL28808,chr2,181219296.0,181220295.0,0.6871,BC051628,overlapTSS
prL28809,chr4,128960757.0,128961756.0,0.6871,Adc,genic
prL28810,chr4,148945892.0,148946891.0,0.6871,Casz1,genic
prL28811,chr6,88194007.0,88195006.0,0.6871,Gata2,upstream
prL28812,chr6,145339481.0,145340480.0,0.6871,RP23-373I18.4,intergenic
prL28813,chr8,121468101.0,121469100.0,0.6871,Galnt2,genic
prL28814,chrX,7669875.0,7670874.0,0.6871,Plp2,genic
prL28815,chr10,127331945.0,127332944.0,0.687,Gli1,genic
prL28816,chr11,115435687.0,115436686.0,0.687,4933422H20Rik,upstream
prL28817,chr15,12037246.0,12038245.0,0.687,Sub1,intergenic
prL28818,chr15,27937246.0,27938245.0,0.687,Trio,genic
prL28819,chr15,101277570.0,101278569.0,0.687,Nr4a1,downstream
prL28820,chr5,64255762.0,64256761.0,0.687,Tbc1d1,genic
prL28821,chr7,49449631.0,49450630.0,0.687,Nav2,genic
prL28822,chrX,73421662.0,73422661.0,0.687,Zfp92,genic
prL28823,chr1,181231870.0,181232869.0,0.6869,A430110L20Rik,downstream
prL28824,chr11,120623687.0,120624686.0,0.6869,Sirt7,genic
prL28825,chr12,52381014.0,52382013.0,0.6869,Nubpl,intergenic
prL28826,chr12,55301014.0,55302013.0,0.6869,Ppp2r3c,genic
prL28827,chr15,5243001.0,5244000.0,0.6869,Ptger4,genic
prL28828,chr16,63863175.0,63864174.0,0.6869,Epha3,overlapTSS
prL28829,chr17,83849661.0,83850660.0,0.6869,Haao,upstream
prL28830,chr18,75471347.0,75472346.0,0.6869,Gm672,genic
prL28831,chr4,8535854.0,8536853.0,0.6869,Rab2a,genic
prL28832,chr4,135916086.0,135917085.0,0.6869,Cnr2,genic
prL28833,chr11,51646499.0,51647498.0,0.6868,C330016O10Rik,genic
prL28834,chr15,75885571.0,75886570.0,0.6868,Naprt1,downstream
prL28835,chr15,97824570.0,97825569.0,0.6868,Hdac7,genic
prL28836,chr16,29679915.0,29680914.0,0.6868,Opa1,intergenic
prL28837,chr2,26054481.0,26055480.0,0.6868,Nacc2,downstream
prL28838,chr3,122728083.0,122729082.0,0.6868,Pde5a,upstream
prL28839,chr1,12717920.0,12718919.0,0.6867,Sulf1,overlapTSS
prL28840,chr1,136947424.0,136948423.0,0.6867,Nr5a2,genic
prL28841,chr1,171401870.0,171402869.0,0.6867,Arhgap30,genic
prL28842,chr11,70670499.0,70671498.0,0.6867,Camta2,genic
prL28843,chr14,21994779.0,21995778.0,0.6867,Zfp503,upstream
prL28844,chr17,24030034.0,24031033.0,0.6867,SNORA17,upstream
prL28845,chr17,29346056.0,29347055.0,0.6867,Mtch1,genic
prL28846,chr2,73263944.0,73264943.0,0.6867,Sp9,upstream
prL28847,chr4,152429892.0,152430891.0,0.6867,Kcnab2,genic
prL28848,chr5,120492992.0,120493991.0,0.6867,Plbd2,genic
prL28849,chr7,19414652.0,19415651.0,0.6867,Ckm,genic
prL28850,chr1,135160424.0,135161423.0,0.6866,Gpr37l1,genic
prL28851,chr12,108892791.0,108893790.0,0.6866,Wars,upstream
prL28852,chr2,25356481.0,25357480.0,0.6866,Dpp7,upstream
prL28853,chr2,125246265.0,125247264.0,0.6866,Dut,overlapTSS
prL28854,chr4,150909892.0,150910891.0,0.6866,Park7,genic
prL28855,chr5,119672992.0,119673991.0,0.6866,Tbx3,genic
prL28856,chr15,31418246.0,31419245.0,0.6865,Ropn1l,intergenic
prL28857,chr16,96144394.0,96145393.0,0.6865,Wrb,upstream
prL28858,chr18,25167500.0,25168499.0,0.6865,5730494M16Rik,genic
prL28859,chr2,92391844.0,92392843.0,0.6865,Mapk8ip1,overlapTSS
prL28860,chr2,114057265.0,114058264.0,0.6865,RP23-230H3.2,genic
prL28861,chr4,148714892.0,148715891.0,0.6865,RP23-331P21.7,genic
prL28862,chr4,153415892.0,153416891.0,0.6865,Ajap1,genic
prL28863,chr7,139249102.0,139250101.0,0.6865,Pwwp2b,genic
prL28864,chr9,107683670.0,107684669.0,0.6865,Sema3f,genic
prL28865,chrX,57053824.0,57054823.0,0.6865,Htatsf1,genic
prL28866,chr11,115317687.0,115318686.0,0.6864,Otop2,genic
prL28867,chr15,76194571.0,76195570.0,0.6864,Plec,genic
prL28868,chr15,97766570.0,97767569.0,0.6864,Rapgef3,genic
prL28869,chr5,142717048.0,142718047.0,0.6864,Slc29a4,genic
prL28870,chr6,29434001.0,29435000.0,0.6864,Flnc,genic
prL28871,chr6,88875007.0,88876006.0,0.6864,Podxl2,overlapTSS
prL28872,chr11,77348499.0,77349498.0,0.6863,Ssh2,genic
prL28873,chr11,103110687.0,103111686.0,0.6863,Acbd4,genic
prL28874,chr12,87442051.0,87443050.0,0.6863,Alkbh1,genic
prL28875,chr14,47422326.0,47423325.0,0.6863,Dlgap5,upstream
prL28876,chr2,105659844.0,105660843.0,0.6863,Pax6os1,genic
prL28877,chr3,45380079.0,45381078.0,0.6863,Pcdh10,genic
prL28878,chr8,123040101.0,123041100.0,0.6863,Galnt2,genic
prL28879,chr9,107906670.0,107907669.0,0.6863,Mst1r,overlapTSS
prL28880,chr1,75520426.0,75521425.0,0.6862,Stk11ip,upstream
prL28881,chr10,80220256.0,80221255.0,0.6862,Mum1,upstream
prL28882,chr14,67236164.0,67237163.0,0.6862,Ebf2,genic
prL28883,chr2,93642844.0,93643843.0,0.6862,Alx4,genic
prL28884,chr2,118510265.0,118511264.0,0.6862,Bmf,intergenic
prL28885,chr2,173258500.0,173259499.0,0.6862,Pmepa1,genic
prL28886,chr3,14887001.0,14888000.0,0.6862,Car2,genic
prL28887,chr3,20119115.0,20120114.0,0.6862,Hltf,downstream
prL28888,chr3,34652079.0,34653078.0,0.6862,Sox2,genic
prL28889,chr4,103272396.0,103273395.0,0.6862,4921539E11Rik,genic
prL28890,chr6,125097983.0,125098982.0,0.6862,Chd4,genic
prL28891,chr7,16949652.0,16950651.0,0.6862,U6,downstream
prL28892,chr17,46027052.0,46028051.0,0.6861,Vegfa,genic
prL28893,chr2,164392265.0,164393264.0,0.6861,Matn4,genic
prL28894,chr3,53479079.0,53480078.0,0.6861,2810046L04Rik,genic
prL28895,chr4,110350396.0,110351395.0,0.6861,Elavl4,genic
prL28896,chr4,135151086.0,135152085.0,0.6861,Runx3,genic
prL28897,chr5,113490981.0,113491980.0,0.6861,AC121909.1,genic
prL28898,chr1,189850122.0,189851121.0,0.6859999999999999,Ptpn14,genic
prL28899,chr10,80742256.0,80743255.0,0.6859999999999999,Ap3d1,upstream
prL28900,chr13,34156132.0,34157131.0,0.6859999999999999,Psmg4,upstream
prL28901,chr17,48959676.0,48960675.0,0.6859999999999999,Lrfn2,genic
prL28902,chr4,8647854.0,8648853.0,0.6859999999999999,RP23-183L6.2,intergenic
prL28903,chr5,142451047.0,142452046.0,0.6859999999999999,Foxk1,genic
prL28904,chr9,95636582.0,95637581.0,0.6859999999999999,AC157947.3,genic
prL28905,chr9,118959883.0,118960882.0,0.6859999999999999,Ctdspl,genic
prL28906,chr1,94034424.0,94035423.0,0.6859,Pdcd1,downstream
prL28907,chr10,59539253.0,59540252.0,0.6859,Ccdc109a,genic
prL28908,chr11,88688687.0,88689686.0,0.6859,Msi2,genic
prL28909,chr12,113147790.0,113148789.0,0.6859,Crip2,downstream
prL28910,chr17,24441056.0,24442055.0,0.6859,Dnase1l2,genic
prL28911,chr5,115272992.0,115273991.0,0.6859,Rnf10,upstream
prL28912,chr8,22043529.0,22044528.0,0.6859,Atp7b,genic
prL28913,chrX,38188824.0,38189823.0,0.6859,Zbtb33,overlapTSS
prL28914,chr15,79915571.0,79916570.0,0.6858,AC113595.2,genic
prL28915,chr15,80171571.0,80172570.0,0.6858,Mgat3,upstream
prL28916,chr16,31401915.0,31402914.0,0.6858,Bdh1,intergenic
prL28917,chr17,8408136.0,8409135.0,0.6858,T2,genic
prL28918,chr2,29565481.0,29566480.0,0.6858,Med27,intergenic
prL28919,chr7,24460982.0,24461981.0,0.6858,Plaur,upstream
prL28920,chr7,63755115.0,63756114.0,0.6858,Otud7a,genic
prL28921,chr10,68723253.0,68724252.0,0.6857,Tmem26,overlapTSS
prL28922,chr10,80305256.0,80306255.0,0.6857,Apc2,genic
prL28923,chr18,76084347.0,76085346.0,0.6857,Zbtb7c,genic
prL28924,chr19,44670511.0,44671510.0,0.6857,Pax2,intergenic
prL28925,chr5,28208461.0,28209460.0,0.6857,Cnpy1,genic
prL28926,chr7,28351982.0,28352981.0,0.6857,Rps16,genic
prL28927,chr8,106872101.0,106873100.0,0.6857,Has3,genic
prL28928,chr11,4212998.0,4213997.0,0.6856,Tbc1d10a,genic
prL28929,chr11,51854499.0,51855498.0,0.6856,Phf15,genic
prL28930,chr2,32582481.0,32583480.0,0.6856,AL772271.1,genic
prL28931,chr2,173252500.0,173253499.0,0.6856,Pmepa1,genic
prL28932,chr3,52046079.0,52047078.0,0.6856,Maml3,genic
prL28933,chr4,32864026.0,32865025.0,0.6856,Ankrd6,genic
prL28934,chr7,79386115.0,79387114.0,0.6856,Rlbp1,overlapTSS
prL28935,chr9,56534194.0,56535193.0,0.6856,Hmg20a,intergenic
prL28936,chr14,63192164.0,63193163.0,0.6855,Neil2,genic
prL28937,chrX,13281875.0,13282874.0,0.6855,Ddx3x,genic
prL28938,chr11,116437687.0,116438686.0,0.6854,Fam100b,genic
prL28939,chr17,29398056.0,29399055.0,0.6854,Fgd2,intergenic
prL28940,chr2,151999265.0,152000264.0,0.6854,2310046K01Rik,genic
prL28941,chr4,141242086.0,141243085.0,0.6854,Arhgef19,genic
prL28942,chr7,24849982.0,24850981.0,0.6854,AC161441.7,downstream
prL28943,chr7,46796631.0,46797630.0,0.6854,Gtf2h1,genic
prL28944,chr8,107402101.0,107403100.0,0.6854,Nqo1,genic
prL28945,chr10,81625256.0,81626255.0,0.6853,Sirt6,genic
prL28946,chr11,116145687.0,116146686.0,0.6853,Fbf1,genic
prL28947,chr17,29463056.0,29464055.0,0.6853,AC163629.1,genic
prL28948,chr18,61397347.0,61398346.0,0.6853,Ppargc1b,genic
prL28949,chr2,113848844.0,113849843.0,0.6853,Arhgap11a,upstream
prL28950,chr3,87920079.0,87921078.0,0.6853,Mrpl24,genic
prL28951,chr6,85188007.0,85189006.0,0.6853,Emx1,genic
prL28952,chr8,123761101.0,123762100.0,0.6853,Galnt2,genic
prL28953,chr9,35111416.0,35112415.0,0.6853,St3gal4,genic
prL28954,chr12,101024791.0,101025790.0,0.6852,Ccdc88c,genic
prL28955,chr15,96768570.0,96769569.0,0.6852,Slc38a2,intergenic
prL28956,chr8,4343001.0,4344000.0,0.6852,Ccl25,genic
prL28957,chr9,45117918.0,45118917.0,0.6852,Gm10684,genic
prL28958,chr9,78006194.0,78007193.0,0.6852,SNORA17,downstream
prL28959,chr1,132006424.0,132007423.0,0.6851,Elk4,upstream
prL28960,chr11,17211998.0,17212997.0,0.6851,Wdr92,genic
prL28961,chr2,82052844.0,82053843.0,0.6851,Zfp804a,overlapTSS
prL28962,chr3,90266079.0,90267078.0,0.6851,Dennd4b,genic
prL28963,chr4,40773968.0,40774967.0,0.6851,RP23-135L5.5,downstream
prL28964,chr5,120679992.0,120680991.0,0.6851,Dtx1,genic
prL28965,chr5,127240631.0,127241630.0,0.6851,Tmem132c,upstream
prL28966,chr7,28965982.0,28966981.0,0.6851,Actn4,upstream
prL28967,chr11,95992687.0,95993686.0,0.685,Igf2bp1,genic
prL28968,chr12,104473791.0,104474790.0,0.685,Gm10000,overlapTSS
prL28969,chr6,42351002.0,42352001.0,0.685,Zyx,genic
prL28970,chr8,70805102.0,70806101.0,0.685,Il12rb1,upstream
prL28971,chr9,45671918.0,45672917.0,0.685,Dscaml1,genic
prL28972,chr10,68279253.0,68280252.0,0.6849,Arid5b,upstream
prL28973,chr15,80116571.0,80117570.0,0.6849,Syngr1,genic
prL28974,chr17,29931056.0,29932055.0,0.6849,Mdga1,genic
prL28975,chr17,31777056.0,31778055.0,0.6849,Sik1,intergenic
prL28976,chr5,113332981.0,113333980.0,0.6849,mmu-mir-469,upstream
prL28977,chr6,88578007.0,88579006.0,0.6849,Klhdc6,genic
prL28978,chr10,80186256.0,80187255.0,0.6848,Efna2,genic
prL28979,chr11,98018687.0,98019686.0,0.6848,Cacnb1,genic
prL28980,chr12,108284791.0,108285790.0,0.6848,AC152059.1,upstream
prL28981,chr13,74462553.0,74463552.0,0.6848,CT009718.1,intergenic
prL28982,chr15,78591571.0,78592570.0,0.6848,Cyth4,upstream
prL28983,chr17,56116578.0,56117577.0,0.6848,Plin5,overlapTSS
prL28984,chr8,120471101.0,120472100.0,0.6848,Galnt2,genic
prL28985,chr1,36067156.0,36068155.0,0.6847,Hs6st1,upstream
prL28986,chr1,182747870.0,182748869.0,0.6847,4922505E12Rik,genic
prL28987,chr15,79029571.0,79030570.0,0.6847,AL589670.1,downstream
prL28988,chr15,84679571.0,84680570.0,0.6847,Arhgap8,upstream
prL28989,chr19,45746511.0,45747510.0,0.6847,Npm3,downstream
prL28990,chr19,46036511.0,46037510.0,0.6847,Ldb1,genic
prL28991,chr2,32078481.0,32079480.0,0.6847,Fam78a,genic
prL28992,chr2,122765265.0,122766264.0,0.6847,Sqrdl,genic
prL28993,chr8,10007001.0,10008000.0,0.6847,Gm10703,overlapTSS
prL28994,chr10,75892256.0,75893255.0,0.6846,Derl3,upstream
prL28995,chr10,78273256.0,78274255.0,0.6846,Agpat3,genic
prL28996,chr11,97988687.0,97989686.0,0.6846,Arl5c,genic
prL28997,chr11,117491687.0,117492686.0,0.6846,Gm11733,downstream
prL28998,chr14,31214815.0,31215814.0,0.6846,Sema3g,upstream
prL28999,chr14,84443194.0,84444193.0,0.6846,Pcdh17,overlapTSS
prL29000,chr19,59166511.0,59167510.0,0.6846,Vax1,genic
prL29001,chr2,73596944.0,73597943.0,0.6846,RP23-271L22.2,genic
prL29002,chr7,4704399.0,4705398.0,0.6846,Brsk1,genic
prL29003,chr8,71468102.0,71469101.0,0.6846,Dda1,upstream
prL29004,chrX,48622824.0,48623823.0,0.6846,Slc25a14,overlapTSS
prL29005,chrX,73798662.0,73799661.0,0.6846,Pdzd4,genic
prL29006,chr10,80937256.0,80938255.0,0.6845,Gadd45b,downstream
prL29007,chr11,53349499.0,53350498.0,0.6845,Aff4,upstream
prL29008,chr15,96217570.0,96218569.0,0.6845,AC109202.1,genic
prL29009,chr16,13986908.0,13987907.0,0.6845,2900011O08Rik,genic
prL29010,chr17,17909037.0,17910036.0,0.6845,Fpr3,genic
prL29011,chr17,31254056.0,31255055.0,0.6845,Rsph1,genic
prL29012,chr5,123036992.0,123037991.0,0.6845,Morn3,genic
prL29013,chr7,30776982.0,30777981.0,0.6845,Dmkn,genic
prL29014,chr8,12536001.0,12537000.0,0.6845,1700094C09Rik,intergenic
prL29015,chr10,75920256.0,75921255.0,0.6844,Smarcb1,genic
prL29016,chr4,134371086.0,134372085.0,0.6844,Extl1,genic
prL29017,chr5,122071992.0,122072991.0,0.6844,AC140353.3,intergenic
prL29018,chr7,127014487.0,127015486.0,0.6844,Mvp,overlapTSS
prL29019,chr1,55089157.0,55090156.0,0.6843,Hspe1,genic
prL29020,chr12,109949791.0,109950790.0,0.6843,mmu-mir-410,intergenic
prL29021,chr14,32598815.0,32599814.0,0.6843,Prrxl1,upstream
prL29022,chr4,129047757.0,129048756.0,0.6843,RP23-269B7.6,downstream
prL29023,chr6,34942001.0,34943000.0,0.6843,2010107G12Rik,downstream
prL29024,chr7,28545982.0,28546981.0,0.6843,Nccrp1,genic
prL29025,chrX,135008462.0,135009461.0,0.6843,Zmat1,overlapTSS
prL29026,chr10,43490195.0,43491194.0,0.6842,Bend3,genic
prL29027,chr11,72566499.0,72567498.0,0.6842,RP23-48A2.6,downstream
prL29028,chr17,84066661.0,84067660.0,0.6842,Zfp36l2,intergenic
prL29029,chr19,47286511.0,47287510.0,0.6842,Sh3pxd2a,genic
prL29030,chr8,71521102.0,71522101.0,0.6842,AC127416.1,genic
prL29031,chr1,34440156.0,34441155.0,0.6841,Imp4,genic
prL29032,chr1,74110427.0,74111426.0,0.6841,Rufy4,intergenic
prL29033,chr14,103843784.0,103844783.0,0.6841,Ednrb,overlapTSS
prL29034,chr3,96248078.0,96249077.0,0.6841,Hist2h3c1,genic
prL29035,chr4,133117086.0,133118085.0,0.6841,Wasf2,intergenic
prL29036,chr7,141192102.0,141193101.0,0.6841,Hras1,genic
prL29037,chr8,61535204.0,61536203.0,0.6841,Palld,genic
prL29038,chr1,153679871.0,153680870.0,0.684,Rgs8,genic
prL29039,chr11,80209499.0,80210498.0,0.684,Rhot1,genic
prL29040,chr12,76920014.0,76921013.0,0.684,Fntb,genic
prL29041,chr19,43599511.0,43600510.0,0.684,Nkx2-3,intergenic
prL29042,chr4,89276097.0,89277096.0,0.684,Cdkn2a,genic
prL29043,chr4,119112396.0,119113395.0,0.684,Slc2a1,genic
prL29044,chr1,92919424.0,92920423.0,0.6839,Rnpepl1,genic
prL29045,chr1,132540424.0,132541423.0,0.6839,Cntn2,genic
prL29046,chr14,54433164.0,54434163.0,0.6839,Mmp14,genic
prL29047,chr15,82352571.0,82353570.0,0.6839,Ndufa6,genic
prL29048,chr18,33796347.0,33797346.0,0.6839,Epb4.1l4a,genic
prL29049,chr19,8952511.0,8953510.0,0.6839,Mta2,downstream
prL29050,chr2,122125265.0,122126264.0,0.6839,Patl2,genic
prL29051,chr6,88085007.0,88086006.0,0.6839,Rpn1,genic
prL29052,chr8,70138102.0,70139101.0,0.6839,Rfxank,genic
prL29053,chr9,57296194.0,57297193.0,0.6839,15-Sep,intergenic
prL29054,chr9,107626670.0,107627669.0,0.6839,Gnai2,genic
prL29055,chr9,114555883.0,114556882.0,0.6839,Trim71,genic
prL29056,chr1,130877424.0,130878423.0,0.6838,Faim3,genic
prL29057,chr11,113748687.0,113749686.0,0.6838,Cdc42ep4,genic
prL29058,chr4,101354396.0,101355395.0,0.6838,RP23-32L21.4,genic
prL29059,chr8,111630101.0,111631100.0,0.6838,Ldhd,overlapTSS
prL29060,chr18,7002003.0,7003002.0,0.6837,Mkx,genic
prL29061,chr2,90885844.0,90886843.0,0.6837,C1qtnf4,overlapTSS
prL29062,chr1,36104156.0,36105155.0,0.6836,Hs6st1,genic
prL29063,chr12,112175790.0,112176789.0,0.6836,Kif26a,genic
prL29064,chr16,20673928.0,20674927.0,0.6836,Eif4g1,genic
prL29065,chr16,92399756.0,92400755.0,0.6836,Rcan1,genic
prL29066,chr18,33957347.0,33958346.0,0.6836,Epb4.1l4a,genic
prL29067,chr19,58064511.0,58065510.0,0.6836,Atrnl1,genic
prL29068,chr3,135563037.0,135564036.0,0.6836,Manba,genic
prL29069,chr4,152350892.0,152351891.0,0.6836,Chd5,genic
prL29070,chr7,30557982.0,30558981.0,0.6836,Lin37,genic
prL29071,chr12,117582528.0,117583527.0,0.6835,Rapgef5,genic
prL29072,chr19,53273511.0,53274510.0,0.6835,1700001K23Rik,intergenic
prL29073,chr7,25854982.0,25855981.0,0.6835,AC160471.3,upstream
prL29074,chr7,27573982.0,27574981.0,0.6835,2310022A10Rik,genic
prL29075,chr8,109706101.0,109707100.0,0.6835,Zfp821,genic
prL29076,chr1,10008920.0,10009919.0,0.6834,Lrrc67,genic
prL29077,chr11,33536001.0,33537000.0,0.6834,Gabrp,intergenic
prL29078,chr15,99259570.0,99260569.0,0.6834,AC161198.2,genic
prL29079,chr15,99772570.0,99773569.0,0.6834,Lass5,upstream
prL29080,chr2,178327296.0,178328295.0,0.6834,Phactr3,genic
prL29081,chr4,129262757.0,129263756.0,0.6834,RP23-391E6.1,genic
prL29082,chr11,100672687.0,100673686.0,0.6833,Zfp385c,genic
prL29083,chr17,25392056.0,25393055.0,0.6833,Cacna1h,genic
prL29084,chr4,45489129.0,45490128.0,0.6833,Shb,genic
prL29085,chr4,150964892.0,150965891.0,0.6833,U1,genic
prL29086,chr8,25188529.0,25189528.0,0.6833,Tacc1,genic
prL29087,chr11,78973499.0,78974498.0,0.6832,Lgals9,genic
prL29088,chr18,61737347.0,61738346.0,0.6832,Afap1l1,genic
prL29089,chr2,122186265.0,122187264.0,0.6832,4933406J08Rik,overlapTSS
prL29090,chr7,45560631.0,45561630.0,0.6832,Hsd17b14,genic
prL29091,chr7,141064102.0,141065101.0,0.6832,B4galnt4,genic
