name,chr,start,end,length,cpgNum,gcNum,perCpg,perGc,obsExp
CpG: 68,chr11,5740728,5741332,604,68,457,22.5,75.7,0.79
CpG: 60,chr11,5762028,5762460,432,60,304,27.8,70.4,1.13
CpG: 60,chr11,5788219,5788827,608,60,398,19.7,65.5,0.92
CpG: 57,chr11,5837355,5838079,724,57,460,15.7,63.5,0.78
CpG: 55,chr11,5861773,5862357,584,55,410,18.8,70.2,0.8
CpG: 50,chr11,5878003,5878493,490,50,336,20.4,68.6,0.9
CpG: 31,chr11,5902021,5902327,306,31,199,20.3,65,0.96
CpG: 53,chr11,5955545,5956093,548,53,348,19.3,63.5,0.96
CpG: 23,chr11,5972162,5972405,243,23,158,18.9,65,0.9
CpG: 113,chr11,6064996,6066085,1089,113,626,20.8,57.5,1.26
CpG: 55,chr11,6199825,6200401,576,55,375,19.1,65.1,0.9
CpG: 35,chr11,6267407,6267896,489,35,295,14.3,60.3,0.79
CpG: 18,chr11,6274191,6274450,259,18,145,13.9,56,0.89
CpG: 30,chr11,6274673,6275009,336,30,206,17.9,61.3,1
CpG: 29,chr11,6389594,6389970,376,29,261,15.4,69.4,0.64
CpG: 106,chr11,6415425,6416451,1026,106,687,20.7,67,0.92
CpG: 72,chr11,6444021,6444762,741,72,452,19.4,61,1.06
CpG: 22,chr11,6447281,6447509,228,22,118,19.3,51.8,1.57
CpG: 83,chr11,6474938,6475777,839,83,462,19.8,55.1,1.31
CpG: 37,chr11,6528548,6528932,384,37,254,19.3,66.1,0.88
CpG: 25,chr11,6547034,6547252,218,25,146,22.9,67,1.02
CpG: 30,chr11,6605463,6605768,305,30,216,19.7,70.8,0.79
CpG: 61,chr11,6625740,6626394,654,61,426,18.7,65.1,0.88
CpG: 51,chr11,7063695,7064250,555,51,379,18.4,68.3,0.79
CpG: 107,chr11,7213334,7214110,776,107,557,27.6,71.8,1.09
CpG: 60,chr11,8624300,8624839,539,60,358,22.3,66.4,1.01
CpG: 59,chr11,8664109,8664649,540,59,377,21.9,69.8,0.91
CpG: 41,chr11,9010914,9011323,409,41,282,20,68.9,0.84
CpG: 25,chr11,9150400,9150646,246,25,145,20.3,58.9,1.17
CpG: 51,chr11,11113908,11114582,674,51,457,15.1,67.8,0.66
CpG: 85,chr11,11115678,11116517,839,85,573,20.3,68.3,0.87
CpG: 45,chr11,11461979,11462326,347,45,222,25.9,64,1.27
CpG: 132,chr11,11685304,11686481,1177,132,776,22.4,65.9,1.04
CpG: 51,chr11,11808710,11809131,421,51,286,24.2,67.9,1.05
CpG: 81,chr11,12025554,12026332,778,81,491,20.8,63.1,1.05
CpG: 134,chr11,12036489,12038108,1619,134,840,16.6,51.9,1.23
CpG: 48,chr11,12464568,12464924,356,48,260,27,73,1.01
CpG: 44,chr11,16257539,16257942,403,44,275,21.8,68.2,0.94
CpG: 42,chr11,16507843,16508363,520,42,326,16.2,62.7,0.87
CpG: 80,chr11,16752214,16753080,866,80,578,18.5,66.7,0.83
CpG: 25,chr11,16951076,16951424,348,25,204,14.4,58.6,0.84
CpG: 106,chr11,17159070,17159983,913,106,613,23.2,67.1,1.05
CpG: 19,chr11,17208409,17208620,211,19,141,18,66.8,0.82
CpG: 40,chr11,17211326,17211726,400,40,251,20,62.8,1.03
CpG: 33,chr11,17257527,17257808,281,33,183,23.5,65.1,1.11
CpG: 68,chr11,17953288,17953984,696,68,459,19.5,65.9,0.91
CpG: 42,chr11,18871459,18871945,486,42,327,17.3,67.3,0.76
CpG: 28,chr11,19018884,19019289,405,28,236,13.8,58.3,0.81
CpG: 42,chr11,19019691,19020072,381,42,264,22,69.3,0.92
CpG: 20,chr11,19020492,19020766,274,20,168,14.6,61.3,0.8
CpG: 36,chr11,19027297,19027611,314,36,216,22.9,68.8,0.98
CpG: 64,chr11,19919955,19920594,639,64,427,20,66.8,0.9
CpG: 131,chr11,19924379,19925902,1523,131,982,17.2,64.5,0.83
CpG: 49,chr11,20020717,20021262,545,49,319,18,58.5,1.05
CpG: 83,chr11,20112370,20113193,823,83,539,20.2,65.5,0.94
CpG: 82,chr11,20201018,20201921,903,82,593,18.2,65.7,0.86
CpG: 95,chr11,20248921,20249712,791,95,565,24,71.4,0.95
CpG: 84,chr11,20332037,20333104,1067,84,689,15.7,64.6,0.76
CpG: 22,chr11,20455179,20455490,311,22,182,14.1,58.5,0.83
CpG: 28,chr11,20532162,20532553,391,28,255,14.3,65.2,0.74
CpG: 126,chr11,20542499,20543770,1271,126,848,19.8,66.7,0.92
CpG: 71,chr11,20631785,20632570,785,71,521,18.1,66.4,0.84
CpG: 110,chr11,20740857,20741948,1091,110,715,20.2,65.5,0.94
CpG: 94,chr11,20830500,20831349,849,94,550,22.1,64.8,1.06
CpG: 71,chr11,21091237,21091960,723,71,410,19.6,56.7,1.22
CpG: 96,chr11,21238584,21239663,1079,96,604,17.8,56,1.14
CpG: 94,chr11,21370442,21371489,1047,94,707,18,67.5,0.8
CpG: 48,chr11,21571824,21572470,646,48,386,14.9,59.8,0.83
CpG: 101,chr11,21992870,21993891,1021,101,678,19.8,66.4,0.9
CpG: 44,chr11,21996655,21997043,388,44,264,22.7,68,0.99
CpG: 113,chr11,22000852,22002260,1408,113,887,16.1,63,0.81
CpG: 26,chr11,22002804,22003059,255,26,157,20.4,61.6,1.09
CpG: 20,chr11,22003780,22004051,271,20,171,14.8,63.1,0.74
CpG: 67,chr11,22286516,22287124,608,67,442,22,72.7,0.91
CpG: 67,chr11,22512236,22512873,637,67,449,21,70.5,0.85
CpG: 122,chr11,22858860,22859999,1139,122,789,21.4,69.3,0.89
CpG: 25,chr11,22860385,22860709,324,25,211,15.4,65.1,0.73
CpG: 76,chr11,22971974,22972993,1019,76,581,14.9,57,0.92
CpG: 35,chr11,22981956,22982373,417,35,279,16.8,66.9,0.75
CpG: 55,chr11,22990520,22991100,580,55,355,19,61.2,1.02
CpG: 39,chr11,23008253,23008693,440,39,283,17.7,64.3,0.88
CpG: 47,chr11,23067721,23068189,468,47,308,20.1,65.8,0.94
CpG: 93,chr11,23255140,23256357,1217,93,716,15.3,58.8,0.89
CpG: 134,chr11,23305844,23307266,1422,134,801,18.8,56.3,1.21
CpG: 49,chr11,23497515,23497931,416,49,296,23.6,71.2,0.93
CpG: 20,chr11,23498117,23498359,242,20,164,16.5,67.8,0.79
CpG: 86,chr11,23633135,23633766,631,86,453,27.3,71.8,1.06
CpG: 75,chr11,23665437,23666438,1001,75,589,15,58.8,0.87
CpG: 101,chr11,23770520,23771541,1021,101,607,19.8,59.5,1.12
CpG: 56,chr11,23894646,23895356,710,56,467,15.8,65.8,0.74
CpG: 109,chr11,24076383,24077912,1529,109,972,14.3,63.6,0.71
CpG: 67,chr11,24079023,24079963,940,67,529,14.3,56.3,0.9
CpG: 60,chr11,24081328,24082155,827,60,508,14.5,61.4,0.77
CpG: 52,chr11,24164174,24164882,708,52,452,14.7,63.8,0.72
CpG: 76,chr11,26210158,26210727,569,76,384,26.7,67.5,1.19
CpG: 38,chr11,26387147,26387495,348,38,226,21.8,64.9,1.04
CpG: 39,chr11,26593361,26593788,427,39,300,18.3,70.3,0.75
CpG: 57,chr11,28583291,28583837,546,57,363,20.9,66.5,0.94
CpG: 27,chr11,29130675,29130955,280,27,186,19.3,66.4,0.88
CpG: 123,chr11,29172125,29173524,1399,123,848,17.6,60.6,0.96
CpG: 45,chr11,29247060,29247529,469,45,298,19.2,63.5,0.95
CpG: 100,chr11,29373357,29374184,827,100,583,24.2,70.5,0.97
CpG: 27,chr11,29514876,29515194,318,27,214,17,67.3,0.76
CpG: 23,chr11,29526389,29526598,209,23,143,22,68.4,0.96
CpG: 55,chr11,29547429,29548012,583,55,339,18.9,58.1,1.13
CpG: 94,chr11,29692881,29693945,1064,94,656,17.7,61.7,0.93
CpG: 75,chr11,29824791,29825496,705,75,479,21.3,67.9,0.92
CpG: 49,chr11,30024479,30024998,519,49,346,18.9,66.7,0.85
CpG: 26,chr11,30025815,30026104,289,26,193,18,66.8,0.83
CpG: 25,chr11,30198340,30198612,272,25,171,18.4,62.9,0.93
CpG: 104,chr11,30267515,30268545,1030,104,701,20.2,68.1,0.87
CpG: 38,chr11,30649110,30649612,502,38,315,15.1,62.7,0.77
CpG: 65,chr11,30754898,30755478,580,65,419,22.4,72.2,0.86
CpG: 71,chr11,30771621,30772484,863,71,490,16.5,56.8,1.02
CpG: 34,chr11,30885287,30885607,320,34,232,21.2,72.5,0.84
CpG: 23,chr11,30953846,30954096,250,23,169,18.4,67.6,0.81
CpG: 36,chr11,30954309,30954643,334,36,228,21.6,68.3,0.93
CpG: 128,chr11,31368610,31370299,1689,128,1030,15.2,61,0.82
CpG: 38,chr11,31371323,31371818,495,38,318,15.4,64.2,0.74
CpG: 59,chr11,31671346,31672009,663,59,397,17.8,59.9,1
CpG: 58,chr11,31870662,31871460,798,58,459,14.5,57.5,0.88
CpG: 43,chr11,31965601,31966053,452,43,321,19,71,0.76
CpG: 47,chr11,32205054,32205668,614,47,379,15.3,61.7,0.8
CpG: 20,chr11,32213278,32213481,203,20,132,19.7,65,0.94
CpG: 92,chr11,32221590,32222474,884,92,593,20.8,67.1,0.93
CpG: 44,chr11,32226389,32226811,422,44,291,20.9,69,0.88
CpG: 44,chr11,32267338,32267732,394,44,280,22.3,71.1,0.89
CpG: 47,chr11,32347832,32348181,349,47,255,26.9,73.1,1.04
CpG: 126,chr11,32454567,32456177,1610,126,910,15.7,56.5,0.98
CpG: 85,chr11,32532758,32533545,787,85,521,21.6,66.2,1
CpG: 75,chr11,32642317,32643180,863,75,476,17.4,55.2,1.14
CpG: 14,chr11,32726473,32726688,215,14,128,13,59.5,0.77
CpG: 40,chr11,33122877,33123337,460,40,319,17.4,69.3,0.73
CpG: 132,chr11,33146776,33148198,1422,132,873,18.6,61.4,1
CpG: 91,chr11,33162421,33163415,994,91,643,18.3,64.7,0.9
CpG: 304,chr11,33200452,33204334,3882,304,2352,15.7,60.6,0.85
CpG: 98,chr11,33513021,33513849,828,98,572,23.7,69.1,1
CpG: 18,chr11,33680415,33680640,225,18,126,16,56,1.02
CpG: 43,chr11,33843429,33843784,355,43,272,24.2,76.6,0.83
CpG: 43,chr11,34833362,34833910,548,43,317,15.7,57.8,0.95
CpG: 83,chr11,35120996,35122006,1010,83,632,16.4,62.6,0.84
CpG: 19,chr11,35707932,35708133,201,19,126,18.9,62.7,0.97
CpG: 74,chr11,35769295,35770092,797,74,540,18.6,67.8,0.81
CpG: 99,chr11,35797511,35798675,1164,99,674,17,57.9,1.01
CpG: 35,chr11,35834278,35834641,363,35,243,19.3,66.9,0.86
CpG: 89,chr11,35979922,35980712,790,89,553,22.5,70,0.92
CpG: 19,chr11,36008262,36008488,226,19,141,16.8,62.4,0.86
CpG: 18,chr11,36027176,36027405,229,18,137,15.7,59.8,0.88
CpG: 33,chr11,36047223,36047650,427,33,246,15.5,57.6,0.95
CpG: 17,chr11,36139498,36139733,235,17,134,14.5,57,0.91
CpG: 51,chr11,37236272,37236935,663,51,371,15.4,56,0.99
CpG: 43,chr11,40692329,40692747,418,43,299,20.6,71.5,0.82
CpG: 22,chr11,40694730,40694957,227,22,134,19.4,59,1.11
CpG: 41,chr11,40733648,40734143,495,41,304,16.6,61.4,0.88
CpG: 36,chr11,40754907,40755393,486,36,314,14.8,64.6,0.71
CpG: 31,chr11,43433682,43433979,297,31,188,20.9,63.3,1.07
CpG: 22,chr11,43463300,43463559,259,22,160,17,61.8,0.89
CpG: 22,chr11,43490907,43491181,274,22,155,16.1,56.6,1.01
CpG: 93,chr11,43528462,43529487,1025,93,693,18.1,67.6,0.81
CpG: 108,chr11,43681870,43682698,828,108,585,26.1,70.7,1.05
CpG: 17,chr11,43705280,43705531,251,17,144,13.5,57.4,0.83
CpG: 28,chr11,43747719,43748045,326,28,197,17.2,60.4,0.98
CpG: 29,chr11,43766965,43767263,298,29,191,19.5,64.1,0.96
CpG: 46,chr11,43775819,43776340,521,46,339,17.7,65.1,0.84
CpG: 26,chr11,43836436,43836673,237,26,171,21.9,72.2,0.84
CpG: 70,chr11,44470111,44470811,700,70,465,20,66.4,0.91
CpG: 89,chr11,44518688,44519302,614,89,454,29,73.9,1.07
CpG: 47,chr11,44618233,44618626,393,47,273,23.9,69.5,1
CpG: 21,chr11,44620335,44620646,311,21,193,13.5,62.1,0.7
CpG: 84,chr11,45851701,45852544,843,84,510,19.9,60.5,1.09
CpG: 94,chr11,45944310,45945125,815,94,587,23.1,72,0.89
CpG: 30,chr11,45955163,45955536,373,30,225,16.1,60.3,0.91
CpG: 91,chr11,45980057,45980944,887,91,569,20.5,64.1,1
CpG: 31,chr11,46056019,46056350,331,31,217,18.7,65.6,0.89
CpG: 36,chr11,46166194,46166601,407,36,289,17.7,71,0.7
CpG: 62,chr11,46311664,46312458,794,62,520,15.6,65.5,0.73
CpG: 67,chr11,46436915,46437654,739,67,462,18.1,62.5,0.93
CpG: 86,chr11,47988408,47989172,764,86,562,22.5,73.6,0.84
CpG: 16,chr11,48753673,48753878,205,16,127,15.6,62,0.93
CpG: 37,chr11,48800313,48800763,450,37,272,16.4,60.4,0.9
CpG: 81,chr11,48816685,48817551,866,81,596,18.7,68.8,0.8
CpG: 73,chr11,48837390,48838030,640,73,451,22.8,70.5,0.92
CpG: 18,chr11,48849541,48849747,206,18,132,17.5,64.1,0.85
CpG: 25,chr11,48855410,48855755,345,25,195,14.5,56.5,0.92
CpG: 51,chr11,49169118,49169636,518,51,343,19.7,66.2,0.9
CpG: 47,chr11,49203383,49203838,455,47,317,20.7,69.7,0.85
CpG: 53,chr11,49243871,49244453,582,53,415,18.2,71.3,0.73
CpG: 32,chr11,49250478,49250859,381,32,258,16.8,67.7,0.75
CpG: 51,chr11,49609732,49610329,597,51,401,17.1,67.2,0.76
CpG: 30,chr11,49633991,49634401,410,30,254,14.6,62,0.76
CpG: 109,chr11,49712022,49712957,935,109,637,23.3,68.1,1.04
CpG: 57,chr11,49794161,49794992,831,57,537,13.7,64.6,0.66
CpG: 72,chr11,49846399,49847272,873,72,578,16.5,66.2,0.76
CpG: 100,chr11,49901582,49902260,678,100,513,29.5,75.7,1.07
CpG: 97,chr11,50024908,50025754,846,97,518,22.9,61.2,1.22
CpG: 60,chr11,50131269,50131721,452,60,327,26.5,72.3,1.03
CpG: 27,chr11,50174662,50175016,354,27,235,15.3,66.4,0.73
CpG: 58,chr11,50210277,50210941,664,58,436,17.5,65.7,0.82
CpG: 40,chr11,50225175,50225450,275,40,210,29.1,76.4,1.04
CpG: 20,chr11,50225692,50225946,254,20,173,15.7,68.1,0.69
CpG: 31,chr11,50230966,50231322,356,31,232,17.4,65.2,0.82
CpG: 20,chr11,50234755,50234978,223,20,159,17.9,71.3,0.71
CpG: 94,chr11,50236431,50237500,1069,94,710,17.6,66.4,0.8
CpG: 98,chr11,50291634,50292618,984,98,594,19.9,60.4,1.09
CpG: 83,chr11,50325269,50325990,721,83,492,23,68.2,1.01
CpG: 73,chr11,50359091,50359865,774,73,498,18.9,64.3,0.91
CpG: 143,chr11,50376899,50378597,1698,143,1043,16.8,61.4,0.9
CpG: 54,chr11,50430636,50431171,535,54,292,20.2,54.6,1.37
CpG: 156,chr11,50601699,50603537,1838,156,1138,17,61.9,0.89
CpG: 36,chr11,50827446,50827820,374,36,255,19.3,68.2,0.86
CpG: 80,chr11,50851006,50851671,665,80,470,24.1,70.7,0.97
CpG: 29,chr11,50859621,50860057,436,29,266,13.3,61,0.75
CpG: 46,chr11,50915715,50916245,530,46,359,17.4,67.7,0.76
CpG: 25,chr11,51059272,51059496,224,25,155,22.3,69.2,0.96
CpG: 91,chr11,51262870,51263730,860,91,575,21.2,66.9,0.95
CpG: 96,chr11,51289767,51290464,697,96,535,27.5,76.8,0.94
CpG: 54,chr11,51584496,51585010,514,54,343,21,66.7,0.94
CpG: 137,chr11,51605992,51607098,1106,137,682,24.8,61.7,1.33
CpG: 40,chr11,51619750,51620108,358,40,230,22.3,64.2,1.1
CpG: 51,chr11,51635615,51636047,432,51,293,23.6,67.8,1.03
CpG: 84,chr11,51650412,51651139,727,84,524,23.1,72.1,0.89
CpG: 47,chr11,51688626,51689166,540,47,339,17.4,62.8,0.88
CpG: 87,chr11,51755967,51756822,855,87,603,20.4,70.5,0.82
CpG: 22,chr11,51763603,51763846,243,22,165,18.1,67.9,0.82
CpG: 146,chr11,51856327,51858489,2162,146,1239,13.5,57.3,0.84
CpG: 46,chr11,51967566,51967897,331,46,234,27.8,70.7,1.12
CpG: 61,chr11,52000148,52000809,661,61,427,18.5,64.6,0.89
CpG: 32,chr11,52004136,52004446,310,32,215,20.6,69.4,0.86
CpG: 137,chr11,52098536,52099647,1111,137,810,24.7,72.9,0.93
CpG: 33,chr11,52167784,52168135,351,33,253,18.8,72.1,0.73
CpG: 80,chr11,52231742,52232473,731,80,501,21.9,68.5,0.93
CpG: 80,chr11,52282634,52283389,755,80,491,21.2,65,1
CpG: 18,chr11,52314224,52314447,223,18,121,16.1,54.3,1.12
CpG: 111,chr11,52360504,52361866,1362,111,853,16.3,62.6,0.83
CpG: 52,chr11,52396333,52396823,490,52,315,21.2,64.3,1.04
CpG: 91,chr11,52764518,52765273,755,91,547,24.1,72.5,0.92
CpG: 124,chr11,53299618,53300762,1144,124,766,21.7,67,0.97
CpG: 17,chr11,53324604,53324817,213,17,136,16,63.8,0.79
CpG: 110,chr11,53350332,53351295,963,110,641,22.8,66.6,1.03
CpG: 69,chr11,53430470,53431262,792,69,492,17.4,62.1,0.93
CpG: 49,chr11,53457053,53457547,494,49,340,19.8,68.8,0.84
CpG: 62,chr11,53463320,53463960,640,62,428,19.4,66.9,0.87
CpG: 32,chr11,53466421,53466896,475,32,298,13.5,62.7,0.69
CpG: 155,chr11,53478603,53480059,1456,155,1010,21.3,69.4,0.88
CpG: 58,chr11,53519746,53520270,524,58,341,22.1,65.1,1.06
CpG: 62,chr11,53567249,53567852,603,62,421,20.6,69.8,0.86
CpG: 33,chr11,53636240,53636498,258,33,183,25.6,70.9,1.02
CpG: 67,chr11,53706712,53707411,699,67,449,19.2,64.2,0.93
CpG: 93,chr11,53769896,53770657,761,93,502,24.4,66,1.13
CpG: 40,chr11,53859024,53859418,394,40,266,20.3,67.5,0.89
CpG: 82,chr11,53891079,53892061,982,82,634,16.7,64.6,0.8
CpG: 91,chr11,53979550,53980496,946,91,624,19.2,66,0.89
CpG: 70,chr11,54027694,54028576,882,70,567,15.9,64.3,0.77
CpG: 59,chr11,54100795,54101372,577,59,353,20.5,61.2,1.09
CpG: 49,chr11,54303909,54304468,559,49,370,17.5,66.2,0.8
CpG: 89,chr11,54437986,54438657,671,89,495,26.5,73.8,0.98
CpG: 78,chr11,54522424,54523171,747,78,470,20.9,62.9,1.06
CpG: 96,chr11,54787032,54787948,916,96,643,21,70.2,0.85
CpG: 28,chr11,54860578,54860923,345,28,203,16.2,58.8,0.94
CpG: 98,chr11,54866335,54866984,649,98,478,30.2,73.7,1.12
CpG: 21,chr11,54902772,54903033,261,21,171,16.1,65.5,0.75
CpG: 56,chr11,54955743,54956304,561,56,373,20,66.5,0.9
CpG: 27,chr11,55033250,55033507,257,27,181,21,70.4,0.85
CpG: 28,chr11,55098016,55098287,271,28,183,20.7,67.5,0.91
CpG: 22,chr11,55204242,55204518,276,22,160,15.9,58,1.01
CpG: 35,chr11,55460934,55461289,355,35,239,19.7,67.3,0.87
CpG: 74,chr11,55469637,55470162,525,74,389,28.2,74.1,1.03
CpG: 24,chr11,56459335,56459598,263,24,170,18.3,64.6,0.88
CpG: 64,chr11,57518235,57518873,638,64,433,20.1,67.9,0.87
CpG: 17,chr11,57559258,57559478,220,17,134,15.5,60.9,0.91
CpG: 74,chr11,57644953,57645735,782,74,507,18.9,64.8,0.92
CpG: 88,chr11,57801485,57802434,949,88,520,18.5,54.8,1.25
CpG: 59,chr11,57827496,57828164,668,59,429,17.7,64.2,0.86
CpG: 28,chr11,57829424,57829675,251,28,173,22.3,68.9,0.95
CpG: 25,chr11,57831407,57831734,327,25,215,15.3,65.7,0.71
CpG: 29,chr11,57836965,57837255,290,29,170,20,58.6,1.18
CpG: 21,chr11,58008615,58008827,212,21,152,19.8,71.7,0.78
CpG: 133,chr11,58009211,58010092,881,133,673,30.2,76.4,1.05
CpG: 33,chr11,58097728,58098142,414,33,277,15.9,66.9,0.71
CpG: 79,chr11,58103779,58104705,926,79,595,17.1,64.3,0.84
CpG: 64,chr11,58168157,58168612,455,64,331,28.1,72.7,1.06
CpG: 15,chr11,58171829,58172043,214,15,128,14,59.8,0.79
CpG: 22,chr11,58239459,58239764,305,22,191,14.4,62.6,0.76
CpG: 20,chr11,58302795,58303044,249,20,151,16.1,60.6,0.9
CpG: 62,chr11,58307031,58307679,648,62,440,19.1,67.9,0.83
CpG: 51,chr11,58322902,58323440,538,51,358,19,66.5,0.86
CpG: 57,chr11,58330129,58330888,759,57,397,15,52.3,1.11
CpG: 26,chr11,58640474,58640762,288,26,200,18.1,69.4,0.75
CpG: 19,chr11,58847137,58847375,238,19,147,16,61.8,0.84
CpG: 22,chr11,58867173,58867417,244,22,161,18,66,0.83
CpG: 25,chr11,58904039,58904304,265,25,181,18.9,68.3,0.84
CpG: 49,chr11,58938387,58938749,362,49,257,27.1,71,1.07
CpG: 30,chr11,58949026,58949335,309,30,196,19.4,63.4,0.97
CpG: 85,chr11,58953894,58955059,1165,85,649,14.6,55.7,0.94
CpG: 46,chr11,58961795,58962215,420,46,274,21.9,65.2,1.03
CpG: 31,chr11,58977273,58977598,325,31,206,19.1,63.4,0.95
CpG: 76,chr11,58977895,58978696,801,76,512,19,63.9,0.93
CpG: 16,chr11,59106300,59106530,230,16,158,13.9,68.7,0.63
CpG: 146,chr11,59134522,59136358,1836,146,1142,15.9,62.2,0.82
CpG: 48,chr11,59163310,59163770,460,48,297,20.9,64.6,1.01
CpG: 101,chr11,59176424,59177354,930,101,654,21.7,70.3,0.89
CpG: 55,chr11,59191614,59192134,520,55,350,21.2,67.3,0.98
CpG: 45,chr11,59202288,59202800,512,45,325,17.6,63.5,0.88
CpG: 62,chr11,59208189,59208715,526,62,349,23.6,66.3,1.1
CpG: 118,chr11,59227397,59228536,1139,118,769,20.7,67.5,0.91
CpG: 30,chr11,59249720,59250030,310,30,189,19.4,61,1.04
CpG: 47,chr11,59264061,59264621,560,47,334,16.8,59.6,0.94
CpG: 133,chr11,59288913,59290817,1904,133,1154,14,60.6,0.76
CpG: 119,chr11,59306411,59307671,1260,119,726,18.9,57.6,1.15
CpG: 66,chr11,59449869,59450691,822,66,526,16.1,64,0.79
CpG: 24,chr11,59472154,59472406,252,24,165,19,65.5,0.89
CpG: 94,chr11,59662147,59663016,869,94,540,21.6,62.1,1.12
CpG: 51,chr11,59787190,59787738,548,51,383,18.6,69.9,0.76
CpG: 40,chr11,59809709,59810059,350,40,242,22.9,69.1,0.96
CpG: 54,chr11,59839162,59839858,696,54,463,15.5,66.5,0.71
CpG: 63,chr11,59847975,59848407,432,63,323,29.2,74.8,1.05
CpG: 29,chr11,59963850,59964242,392,29,231,14.8,58.9,0.86
CpG: 53,chr11,59964486,59965170,684,53,416,15.5,60.8,0.84
CpG: 35,chr11,60046140,60046531,391,35,251,17.9,64.2,0.9
CpG: 154,chr11,60104878,60106468,1590,154,1014,19.4,63.8,0.96
CpG: 39,chr11,60115124,60115553,429,39,282,18.2,65.7,0.85
CpG: 82,chr11,60139740,60140546,806,82,507,20.3,62.9,1.03
CpG: 17,chr11,60140708,60140913,205,17,126,16.6,61.5,0.92
CpG: 153,chr11,60175701,60177316,1615,153,1064,18.9,65.9,0.88
CpG: 51,chr11,60210359,60210771,412,51,287,24.8,69.7,1.04
CpG: 39,chr11,60220321,60220640,319,39,216,24.5,67.7,1.08
CpG: 27,chr11,60222754,60222963,209,27,150,25.8,71.8,1.02
CpG: 43,chr11,60352655,60353120,465,43,312,18.5,67.1,0.85
CpG: 111,chr11,60416740,60417985,1245,111,754,17.8,60.6,0.99
CpG: 35,chr11,60454468,60454895,427,35,249,16.4,58.3,0.98
CpG: 35,chr11,60476668,60477169,501,35,304,14,60.7,0.76
CpG: 200,chr11,60537128,60539182,2054,200,1278,19.5,62.2,1.01
CpG: 21,chr11,60575380,60575667,287,21,177,14.6,61.7,0.77
CpG: 22,chr11,60683995,60684282,287,22,178,15.3,62,0.8
CpG: 55,chr11,60699694,60700071,377,55,267,29.2,70.8,1.17
CpG: 47,chr11,60726841,60727264,423,47,292,22.2,69,0.93
CpG: 41,chr11,60728252,60728662,410,41,269,20,65.6,0.93
CpG: 70,chr11,60776788,60777767,979,70,573,14.3,58.5,0.84
CpG: 22,chr11,60811138,60811369,231,22,162,19,70.1,0.82
CpG: 115,chr11,60878256,60879169,913,115,649,25.2,71.1,1.01
CpG: 73,chr11,60913451,60913949,498,73,356,29.3,71.5,1.15
CpG: 76,chr11,60931508,60932362,854,76,562,17.8,65.8,0.82
CpG: 118,chr11,61022205,61023254,1049,118,740,22.5,70.5,0.91
CpG: 20,chr11,61069179,61069425,246,20,143,16.3,58.1,0.96
CpG: 39,chr11,61147233,61147649,416,39,280,18.8,67.3,0.83
CpG: 71,chr11,61174540,61175466,926,71,563,15.3,60.8,0.84
CpG: 50,chr11,61266868,61267493,625,50,401,16,64.2,0.78
CpG: 59,chr11,61342437,61342941,504,59,351,23.4,69.6,0.97
CpG: 30,chr11,61377876,61378155,279,30,205,21.5,73.5,0.81
CpG: 72,chr11,61407999,61408727,728,72,499,19.8,68.5,0.86
CpG: 75,chr11,61493529,61494492,963,75,596,15.6,61.9,0.82
CpG: 44,chr11,61504782,61505327,545,44,334,16.1,61.3,0.87
CpG: 91,chr11,61578944,61579804,860,91,595,21.2,69.2,0.88
CpG: 99,chr11,61683994,61685104,1110,99,706,17.8,63.6,0.88
CpG: 38,chr11,61761841,61762135,294,38,215,25.9,73.1,0.97
CpG: 154,chr11,61854074,61855390,1316,154,942,23.4,71.6,0.91
CpG: 62,chr11,61929786,61930447,661,62,418,18.8,63.2,0.96
CpG: 62,chr11,61956737,61957371,634,62,446,19.6,70.3,0.8
CpG: 52,chr11,62076923,62077355,432,52,304,24.1,70.4,0.99
CpG: 83,chr11,62248497,62249444,947,83,638,17.5,67.4,0.77
CpG: 91,chr11,62281244,62281934,690,91,450,26.4,65.2,1.24
CpG: 106,chr11,62456785,62457797,1012,106,677,20.9,66.9,0.96
CpG: 31,chr11,62458276,62458613,337,31,219,18.4,65,0.87
CpG: 114,chr11,62538501,62539437,936,114,639,24.4,68.3,1.06
CpG: 88,chr11,62550912,62551819,907,88,533,19.4,58.8,1.14
CpG: 29,chr11,62560692,62561019,327,29,201,17.7,61.5,0.94
CpG: 55,chr11,62602622,62603171,549,55,351,20,63.9,0.98
CpG: 107,chr11,62648021,62648943,922,107,626,23.2,67.9,1.03
CpG: 27,chr11,62664811,62665169,358,27,196,15.1,54.7,1.01
CpG: 40,chr11,62731581,62731967,386,40,273,20.7,70.7,0.85
CpG: 29,chr11,62756846,62757139,293,29,207,19.8,70.6,0.79
CpG: 18,chr11,62789402,62789619,217,18,129,16.6,59.4,0.94
CpG: 36,chr11,62879330,62879688,358,36,247,20.1,69,0.85
CpG: 21,chr11,63131384,63131600,216,21,152,19.4,70.4,0.82
CpG: 71,chr11,63132414,63133262,848,71,586,16.7,69.1,0.7
CpG: 58,chr11,63889137,63889678,541,58,361,21.4,66.7,0.97
CpG: 26,chr11,63919238,63919458,220,26,154,23.6,70,0.97
CpG: 169,chr11,63920509,63922450,1941,169,1238,17.4,63.8,0.86
CpG: 28,chr11,63923390,63923670,280,28,180,20,64.3,0.97
CpG: 20,chr11,63924379,63924667,288,20,168,13.9,58.3,0.85
