name,chr,start,end,abs_summit,pileup,fold_enrichment
ES_H3K27me3_peak_9760,chr2,178106047,178106284,178106152,24,3.96146
ES_H3K27me3_peak_9761,chr2,178118644,178118830,178118692,17,2.6194
ES_H3K27me3_peak_9762,chr2,178372880,178373066,178372967,16,3.32421
ES_H3K27me3_peak_9763,chr2,178405910,178406402,178406064,34,2.64181
ES_H3K27me3_peak_9764,chr2,178412301,178412603,178412457,34,3.30404
ES_H3K27me3_peak_9765,chr2,178412719,178413135,178412953,35,3.47826
ES_H3K27me3_peak_9766,chr2,178653369,178653650,178653548,17,3.70966
ES_H3K27me3_peak_9767,chr2,178694107,178694366,178694223,16,4.22508
ES_H3K27me3_peak_9768,chr2,178744110,178744482,178744329,16,4.22508
ES_H3K27me3_peak_9769,chr2,178807359,178807800,178807534,21,5.40966
ES_H3K27me3_peak_9770,chr2,180102442,180102837,180102612,26,4.17931
ES_H3K27me3_peak_9771,chr2,180102904,180103225,180103084,31,4.95325
ES_H3K27me3_peak_9772,chr2,180332621,180332991,180332785,38,3.92409
ES_H3K27me3_peak_9773,chr2,180333068,180333635,180333400,50,5.00899
ES_H3K27me3_peak_9774,chr2,180386926,180387124,180386951,19,3.40096
ES_H3K27me3_peak_9775,chr2,180457140,180457436,180457288,15,3.97654
ES_H3K27me3_peak_9776,chr2,180499111,180499326,180499225,18,3.37023
ES_H3K27me3_peak_9777,chr2,180573915,180574219,180574025,33,3.63291
ES_H3K27me3_peak_9778,chr2,180640444,180641241,180640747,19,4.96352
ES_H3K27me3_peak_9779,chr2,180641322,180641805,180641502,19,4.78583
ES_H3K27me3_peak_9780,chr2,180748102,180748320,180748231,17,4.47361
ES_H3K27me3_peak_9781,chr2,180762699,180762885,180762794,16,3.99643
ES_H3K27me3_peak_9782,chr2,180774635,180774959,180774811,36,3.54923
ES_H3K27me3_peak_9783,chr2,180777813,180778107,180777861,25,2.36267
ES_H3K27me3_peak_9784,chr2,180891897,180892665,180892061,36,3.63397
ES_H3K27me3_peak_9785,chr2,181038449,181038669,181038517,20,3.15913
ES_H3K27me3_peak_9786,chr2,181040510,181040784,181040737,19,3.18806
ES_H3K27me3_peak_9787,chr2,181136260,181136717,181136561,24,2.68197
ES_H3K27me3_peak_9788,chr2,181147011,181147197,181147147,25,2.84054
ES_H3K27me3_peak_9789,chr2,181149259,181149471,181149420,21,2.85915
ES_H3K27me3_peak_9790,chr2,181157278,181157621,181157413,21,4.30192
ES_H3K27me3_peak_9791,chr2,181455375,181455606,181455527,24,2.74249
ES_H3K27me3_peak_9792,chr2,181457328,181457859,181457681,48,4.35648
ES_H3K27me3_peak_9793,chr2,181669664,181670090,181670039,30,3.0559
ES_H3K27me3_peak_9794,chr2,181671977,181672368,181672206,33,3.3332
ES_H3K27me3_peak_9795,chr2,181672465,181672803,181672619,27,2.74499
ES_H3K27me3_peak_9796,chr2,181694608,181694863,181694694,14,3.72801
ES_H3K27me3_peak_9797,chr2,181796565,181796830,181796664,19,3.84061
ES_H3K27me3_peak_9798,chr2,181917343,181917916,181917693,37,9.44429
ES_H3K27me3_peak_9799,chr2,181928325,181928511,181928461,18,4.38941
ES_H3K27me3_peak_9800,chr2,181928917,181929108,181929068,23,5.24969
ES_H3K27me3_peak_9801,chr2,181986923,181987332,181987098,23,3.64116
ES_H3K27me3_peak_9802,chr2,182012835,182013026,182012981,22,5.71628
ES_H3K27me3_peak_9803,chr3,3131950,3132186,3132094,20,3.6054
ES_H3K27me3_peak_9804,chr3,3208528,3208756,3208653,16,4.22508
ES_H3K27me3_peak_9805,chr3,3348585,3348907,3348717,14,3.60551
ES_H3K27me3_peak_9806,chr3,3456158,3456344,3456280,13,3.22039
ES_H3K27me3_peak_9807,chr3,3894495,3894840,3894714,22,4.09333
ES_H3K27me3_peak_9808,chr3,3935910,3936437,3936068,19,4.97068
ES_H3K27me3_peak_9809,chr3,4083552,4083738,4083584,14,3.72801
ES_H3K27me3_peak_9810,chr3,4436576,4436860,4436700,20,5.21921
ES_H3K27me3_peak_9811,chr3,4523563,4523950,4523651,14,3.72264
ES_H3K27me3_peak_9812,chr3,4690056,4690283,4690181,20,4.83058
ES_H3K27me3_peak_9813,chr3,5017566,5017752,5017593,14,3.72801
ES_H3K27me3_peak_9814,chr3,5093754,5093980,5093818,14,3.62179
ES_H3K27me3_peak_9815,chr3,5194106,5194354,5194224,19,3.99856
ES_H3K27me3_peak_9816,chr3,5432699,5432892,5432830,19,4.6811
ES_H3K27me3_peak_9817,chr3,5434005,5434424,5434155,19,4.78583
ES_H3K27me3_peak_9818,chr3,5434741,5434993,5434913,18,4.65059
ES_H3K27me3_peak_9819,chr3,5574899,5575597,5575078,29,5.08526
ES_H3K27me3_peak_9820,chr3,5859773,5860279,5860097,36,6.17397
ES_H3K27me3_peak_9821,chr3,5860545,5860836,5860681,46,7.84261
ES_H3K27me3_peak_9822,chr3,5870341,5870575,5870430,16,3.5724
ES_H3K27me3_peak_9823,chr3,5968938,5969152,5968999,14,3.72801
ES_H3K27me3_peak_9824,chr3,6171847,6172035,6171876,22,2.80505
ES_H3K27me3_peak_9825,chr3,6681027,6681281,6681126,15,3.14015
ES_H3K27me3_peak_9826,chr3,7256819,7257005,7256917,20,5.21921
ES_H3K27me3_peak_9827,chr3,7310078,7310448,7310351,19,3.59531
ES_H3K27me3_peak_9828,chr3,7328448,7328634,7328519,13,3.47947
ES_H3K27me3_peak_9829,chr3,7359290,7359535,7359444,30,4.09852
ES_H3K27me3_peak_9830,chr3,7468578,7468834,7468654,16,3.92737
ES_H3K27me3_peak_9831,chr3,8211224,8211410,8211356,17,4.36586
ES_H3K27me3_peak_9832,chr3,8245218,8245404,8245354,17,4.47361
ES_H3K27me3_peak_9833,chr3,8245805,8245991,8245830,18,4.72214
ES_H3K27me3_peak_9834,chr3,8246327,8246564,8246401,18,4.72214
ES_H3K27me3_peak_9835,chr3,8345554,8345743,8345717,16,3.97894
ES_H3K27me3_peak_9836,chr3,8474137,8474324,8474200,16,4.01407
ES_H3K27me3_peak_9837,chr3,8500194,8500451,8500291,20,3.86605
ES_H3K27me3_peak_9838,chr3,8665039,8665699,8665336,46,4.39035
ES_H3K27me3_peak_9839,chr3,8665904,8666322,8666039,36,3.36226
ES_H3K27me3_peak_9840,chr3,8668937,8669153,8669042,26,2.40451
ES_H3K27me3_peak_9841,chr3,8764546,8764754,8764611,30,3.49386
ES_H3K27me3_peak_9842,chr3,9134947,9135184,9135028,17,4.12277
ES_H3K27me3_peak_9843,chr3,9173092,9173679,9173206,28,4.14126
ES_H3K27me3_peak_9844,chr3,9252181,9252825,9252685,41,3.50128
ES_H3K27me3_peak_9845,chr3,9253500,9253729,9253586,30,3.09008
ES_H3K27me3_peak_9846,chr3,9325667,9325902,9325743,24,3.88096
ES_H3K27me3_peak_9847,chr3,9338145,9338331,9338213,17,3.51975
ES_H3K27me3_peak_9848,chr3,9383152,9383338,9383226,17,3.68128
ES_H3K27me3_peak_9849,chr3,9408521,9408796,9408659,14,3.72801
ES_H3K27me3_peak_9850,chr3,9831687,9832834,9831807,41,3.85594
ES_H3K27me3_peak_9851,chr3,9846162,9846403,9846279,16,3.7492
ES_H3K27me3_peak_9852,chr3,9985482,9985692,9985541,15,3.97654
ES_H3K27me3_peak_9853,chr3,10013441,10013687,10013527,20,4.01822
ES_H3K27me3_peak_9854,chr3,10014179,10014380,10014292,19,3.75961
ES_H3K27me3_peak_9855,chr3,10087489,10087916,10087801,22,3.59134
ES_H3K27me3_peak_9856,chr3,10247829,10248114,10247977,17,3.44419
ES_H3K27me3_peak_9857,chr3,11009794,11009980,11009838,13,3.11326
ES_H3K27me3_peak_9858,chr3,12381545,12381731,12381579,14,3.65479
ES_H3K27me3_peak_9859,chr3,13195584,13195795,13195688,19,4.97068
ES_H3K27me3_peak_9860,chr3,13248149,13248395,13248315,18,3.9309
ES_H3K27me3_peak_9861,chr3,13318851,13319127,13318984,16,4.22508
ES_H3K27me3_peak_9862,chr3,13471925,13472111,13472030,37,2.69695
ES_H3K27me3_peak_9863,chr3,13472259,13472664,13472432,45,3.2604
ES_H3K27me3_peak_9864,chr3,13473609,13474528,13473739,37,2.7443
ES_H3K27me3_peak_9865,chr3,14342673,14342940,14342759,16,3.16232
ES_H3K27me3_peak_9866,chr3,14392427,14392613,14392488,16,3.51712
ES_H3K27me3_peak_9867,chr3,14577405,14577781,14577687,21,2.84532
ES_H3K27me3_peak_9868,chr3,14642434,14642670,14642618,16,4.22508
ES_H3K27me3_peak_9869,chr3,14829787,14830004,14829947,16,3.38612
ES_H3K27me3_peak_9870,chr3,14830156,14830438,14830322,15,3.23513
ES_H3K27me3_peak_9871,chr3,14860040,14860291,14860178,22,4.4009
ES_H3K27me3_peak_9872,chr3,14887328,14887599,14887429,24,3.42377
ES_H3K27me3_peak_9873,chr3,15460244,15460452,15460274,12,3.23094
ES_H3K27me3_peak_9874,chr3,15585180,15585427,15585358,16,4.22508
ES_H3K27me3_peak_9875,chr3,16050782,16051213,16050997,25,4.18188
ES_H3K27me3_peak_9876,chr3,16180261,16180549,16180379,20,3.77508
ES_H3K27me3_peak_9877,chr3,17081844,17082037,17081955,19,4.74338
ES_H3K27me3_peak_9878,chr3,17136910,17137096,17136980,15,3.25978
ES_H3K27me3_peak_9879,chr3,17237547,17237751,17237672,25,2.56302
ES_H3K27me3_peak_9880,chr3,17273734,17273943,17273897,25,3.53357
ES_H3K27me3_peak_9881,chr3,17320640,17320857,17320755,23,3.56036
ES_H3K27me3_peak_9882,chr3,17463764,17463950,17463860,16,4.10469
ES_H3K27me3_peak_9883,chr3,17533983,17534169,17534017,16,4.22508
ES_H3K27me3_peak_9884,chr3,17592314,17592508,17592407,16,3.9616
ES_H3K27me3_peak_9885,chr3,17609222,17609428,17609313,18,4.44704
ES_H3K27me3_peak_9886,chr3,17677053,17677239,17677152,15,3.3491
ES_H3K27me3_peak_9887,chr3,17716711,17716911,17716774,18,4.22513
ES_H3K27me3_peak_9888,chr3,17796261,17796510,17796334,37,2.12012
ES_H3K27me3_peak_9889,chr3,17972806,17973104,17972936,17,4.47361
ES_H3K27me3_peak_9890,chr3,17982607,17982919,17982708,21,4.36577
ES_H3K27me3_peak_9891,chr3,18053006,18053456,18053128,48,2.70841
ES_H3K27me3_peak_9892,chr3,18056407,18057045,18056877,52,3.05256
ES_H3K27me3_peak_9893,chr3,18242395,18242730,18242564,22,4.46481
ES_H3K27me3_peak_9894,chr3,18654531,18654828,18654714,17,3.87388
ES_H3K27me3_peak_9895,chr3,18852040,18852600,18852335,20,5.21169
ES_H3K27me3_peak_9896,chr3,18903896,18904162,18904001,18,3.72893
ES_H3K27me3_peak_9897,chr3,18992187,18992652,18992491,17,3.55879
ES_H3K27me3_peak_9898,chr3,19053799,19053985,19053921,16,3.2183
ES_H3K27me3_peak_9899,chr3,19054679,19054981,19054821,22,4.3388
ES_H3K27me3_peak_9900,chr3,19060833,19061019,19060977,14,3.22824
ES_H3K27me3_peak_9901,chr3,19312638,19312855,19312726,15,3.97654
ES_H3K27me3_peak_9902,chr3,19380943,19381216,19381060,18,3.97706
ES_H3K27me3_peak_9903,chr3,19425137,19425342,19425254,17,4.1405
ES_H3K27me3_peak_9904,chr3,19575523,19575767,19575647,20,4.13663
ES_H3K27me3_peak_9905,chr3,19695524,19696161,19695923,24,4.55539
ES_H3K27me3_peak_9906,chr3,19839273,19839477,19839353,13,3.47947
ES_H3K27me3_peak_9907,chr3,20548520,20548706,20548642,15,3.81161
ES_H3K27me3_peak_9908,chr3,20556576,20556893,20556684,19,4.97068
ES_H3K27me3_peak_9909,chr3,21048297,21048575,21048358,19,4.41082
ES_H3K27me3_peak_9910,chr3,21048977,21049299,21049120,23,5.66693
ES_H3K27me3_peak_9911,chr3,21560330,21560516,21560386,14,3.72801
ES_H3K27me3_peak_9912,chr3,23290997,23291207,23291093,20,3.70044
ES_H3K27me3_peak_9913,chr3,24969491,24969677,24969593,12,3.23094
ES_H3K27me3_peak_9914,chr3,25142783,25143402,25143142,26,3.10188
ES_H3K27me3_peak_9915,chr3,25145798,25146153,25145900,20,2.6209
ES_H3K27me3_peak_9916,chr3,26094561,26094747,26094723,15,3.91629
ES_H3K27me3_peak_9917,chr3,26330428,26330847,26330704,37,2.65467
ES_H3K27me3_peak_9918,chr3,26332227,26332607,26332340,40,2.90601
ES_H3K27me3_peak_9919,chr3,26800340,26800532,26800430,16,4.03188
ES_H3K27me3_peak_9920,chr3,27002451,27002702,27002615,15,3.37553
ES_H3K27me3_peak_9921,chr3,27167651,27167874,27167805,22,5.71628
ES_H3K27me3_peak_9922,chr3,27369387,27369819,27369735,37,2.64431
ES_H3K27me3_peak_9923,chr3,27372662,27373328,27372911,45,3.11191
ES_H3K27me3_peak_9924,chr3,27937621,27938246,27937901,20,3.6054
ES_H3K27me3_peak_9925,chr3,28177094,28177413,28177245,33,5.97151
ES_H3K27me3_peak_9926,chr3,28215459,28215748,28215571,19,3.96888
ES_H3K27me3_peak_9927,chr3,28512718,28512904,28512844,15,3.74488
ES_H3K27me3_peak_9928,chr3,28589650,28589877,28589768,14,3.62179
ES_H3K27me3_peak_9929,chr3,28727675,28727887,28727801,22,4.72192
ES_H3K27me3_peak_9930,chr3,28744122,28744308,28744232,15,2.94556
ES_H3K27me3_peak_9931,chr3,28779855,28780831,28780244,50,3.72845
ES_H3K27me3_peak_9932,chr3,28782700,28782953,28782802,36,3.14326
ES_H3K27me3_peak_9933,chr3,29080871,29081168,29081057,36,2.86143
ES_H3K27me3_peak_9934,chr3,29083859,29084115,29083961,37,3.01284
ES_H3K27me3_peak_9935,chr3,29518556,29518742,29518601,15,3.97654
ES_H3K27me3_peak_9936,chr3,29540238,29540473,29540353,29,2.77809
ES_H3K27me3_peak_9937,chr3,29718221,29718449,29718294,17,4.47361
ES_H3K27me3_peak_9938,chr3,29804259,29804483,29804357,21,5.03894
ES_H3K27me3_peak_9939,chr3,29873072,29873394,29873162,18,3.97706
ES_H3K27me3_peak_9940,chr3,29924414,29924703,29924509,16,4.22508
ES_H3K27me3_peak_9941,chr3,30010392,30010603,30010495,25,2.88773
ES_H3K27me3_peak_9942,chr3,30011010,30011235,30011111,27,3.12284
ES_H3K27me3_peak_9943,chr3,30011717,30012088,30011893,36,4.07561
ES_H3K27me3_peak_9944,chr3,30265610,30265811,30265666,23,5.96481
ES_H3K27me3_peak_9945,chr3,30370589,30370866,30370704,21,5.46774
ES_H3K27me3_peak_9946,chr3,30423071,30423396,30423295,19,4.89536
ES_H3K27me3_peak_9947,chr3,30506405,30506901,30506732,54,3.20922
ES_H3K27me3_peak_9948,chr3,30512015,30512402,30512111,45,2.20524
ES_H3K27me3_peak_9949,chr3,30513187,30513615,30513504,58,2.70017
ES_H3K27me3_peak_9950,chr3,30594837,30595023,30594863,15,3.11727
ES_H3K27me3_peak_9951,chr3,30599006,30599320,30599190,17,3.22494
ES_H3K27me3_peak_9952,chr3,30856717,30856903,30856822,16,4.18019
ES_H3K27me3_peak_9953,chr3,30857040,30857256,30857120,19,4.96352
ES_H3K27me3_peak_9954,chr3,31069481,31069873,31069713,30,6.33999
ES_H3K27me3_peak_9955,chr3,31147228,31147429,31147354,16,3.46352
ES_H3K27me3_peak_9956,chr3,31310772,31311210,31311052,29,3.42446
ES_H3K27me3_peak_9957,chr3,31407462,31407679,31407573,24,2.52495
ES_H3K27me3_peak_9958,chr3,32318419,32318632,32318448,15,2.9763
ES_H3K27me3_peak_9959,chr3,32366591,32366894,32366751,14,3.46532
ES_H3K27me3_peak_9960,chr3,32366972,32367620,32367148,21,4.97501
ES_H3K27me3_peak_9961,chr3,32615510,32615849,32615705,23,4.06821
ES_H3K27me3_peak_9962,chr3,32818700,32819166,32818976,19,4.07473
ES_H3K27me3_peak_9963,chr3,33093100,33093317,33093196,20,4.46561
ES_H3K27me3_peak_9964,chr3,33140791,33140980,33140903,29,3.3883
ES_H3K27me3_peak_9965,chr3,33141339,33142108,33141673,34,3.94468
ES_H3K27me3_peak_9966,chr3,33253195,33253535,33253262,15,3.76134
ES_H3K27me3_peak_9967,chr3,33582277,33582503,33582429,18,3.87099
ES_H3K27me3_peak_9968,chr3,33583022,33583301,33583125,16,3.5724
ES_H3K27me3_peak_9969,chr3,33780878,33781160,33781026,19,4.97068
ES_H3K27me3_peak_9970,chr3,34438659,34438923,34438808,14,3.40646
ES_H3K27me3_peak_9971,chr3,34640333,34640607,34640472,38,3.35043
ES_H3K27me3_peak_9972,chr3,34641208,34641865,34641496,53,4.66152
ES_H3K27me3_peak_9973,chr3,34665657,34665933,34665775,17,3.40761
ES_H3K27me3_peak_9974,chr3,34809230,34809509,34809366,18,4.40845
ES_H3K27me3_peak_9975,chr3,35135861,35136070,35135971,18,3.94617
ES_H3K27me3_peak_9976,chr3,35143311,35143664,35143512,39,5.65171
ES_H3K27me3_peak_9977,chr3,35156570,35156822,35156695,18,4.31485
ES_H3K27me3_peak_9978,chr3,35214251,35214461,35214350,19,3.74644
ES_H3K27me3_peak_9979,chr3,35225061,35225258,35225114,22,4.2636
ES_H3K27me3_peak_9980,chr3,35340122,35340505,35340358,25,3.3955
ES_H3K27me3_peak_9981,chr3,35341600,35341876,35341700,22,3.0789
ES_H3K27me3_peak_9982,chr3,36224790,36225016,36224890,25,2.67649
ES_H3K27me3_peak_9983,chr3,36399630,36399830,36399782,14,3.6884
ES_H3K27me3_peak_9984,chr3,36399888,36400074,36400043,16,4.06796
ES_H3K27me3_peak_9985,chr3,36464240,36464426,36464379,19,4.80735
ES_H3K27me3_peak_9986,chr3,36513566,36513806,36513684,24,5.25354
ES_H3K27me3_peak_9987,chr3,36520482,36521124,36521033,31,3.00492
ES_H3K27me3_peak_9988,chr3,36522084,36522327,36522232,35,3.32794
ES_H3K27me3_peak_9989,chr3,36580287,36580548,36580407,15,3.89845
ES_H3K27me3_peak_9990,chr3,36615465,36615651,36615628,18,3.59692
ES_H3K27me3_peak_9991,chr3,36690367,36691011,36690853,34,2.73444
ES_H3K27me3_peak_9992,chr3,36730852,36731229,36730953,18,4.38941
ES_H3K27me3_peak_9993,chr3,36808016,36808384,36808070,14,3.62179
ES_H3K27me3_peak_9994,chr3,36823078,36823264,36823235,14,3.70544
ES_H3K27me3_peak_9995,chr3,36839920,36840173,36839994,18,3.15076
ES_H3K27me3_peak_9996,chr3,36854346,36854679,36854524,16,4.21899
ES_H3K27me3_peak_9997,chr3,37064034,37065066,37064180,39,3.16203
ES_H3K27me3_peak_9998,chr3,37065318,37065504,37065400,34,2.8381
ES_H3K27me3_peak_9999,chr3,37289007,37289201,37289102,19,4.6811
ES_H3K27me3_peak_10000,chr3,37311263,37311482,37311321,19,3.36882
ES_H3K27me3_peak_10001,chr3,37725421,37725837,37725523,21,3.36638
ES_H3K27me3_peak_10002,chr3,37896440,37896626,37896473,18,3.11215
ES_H3K27me3_peak_10003,chr3,38207662,38207862,38207733,19,4.82905
ES_H3K27me3_peak_10004,chr3,38236678,38236895,38236788,17,4.47361
ES_H3K27me3_peak_10005,chr3,38499845,38500144,38500102,19,3.63194
ES_H3K27me3_peak_10006,chr3,38500913,38501305,38500999,22,4.19096
ES_H3K27me3_peak_10007,chr3,38883326,38883527,38883446,25,3.04589
ES_H3K27me3_peak_10008,chr3,38884629,38884898,38884727,35,4.0319
ES_H3K27me3_peak_10009,chr3,39276208,39276394,39276227,14,3.58938
ES_H3K27me3_peak_10010,chr3,39624491,39624931,39624640,14,3.52626
ES_H3K27me3_peak_10011,chr3,39924945,39925201,39925056,20,5.21921
ES_H3K27me3_peak_10012,chr3,40008681,40008868,40008785,22,5.71628
ES_H3K27me3_peak_10013,chr3,40158205,40158427,40158359,17,4.47361
ES_H3K27me3_peak_10014,chr3,40389485,40389671,40389549,15,3.41596
ES_H3K27me3_peak_10015,chr3,40532326,40532530,40532426,27,2.6479
ES_H3K27me3_peak_10016,chr3,40536713,40537013,40536879,29,3.43179
ES_H3K27me3_peak_10017,chr3,40707835,40708156,40707952,24,2.79408
ES_H3K27me3_peak_10018,chr3,40743316,40744045,40743754,41,2.53076
ES_H3K27me3_peak_10019,chr3,40746593,40746876,40746746,42,2.94623
ES_H3K27me3_peak_10020,chr3,40746948,40747255,40747119,41,2.94179
ES_H3K27me3_peak_10021,chr3,40951110,40951503,40951358,27,3.72955
ES_H3K27me3_peak_10022,chr3,40951747,40952018,40951845,28,3.8341
ES_H3K27me3_peak_10023,chr3,41740868,41741353,41741043,15,3.97654
ES_H3K27me3_peak_10024,chr3,41827908,41828298,41827958,17,3.88954
ES_H3K27me3_peak_10025,chr3,41852895,41853081,41852982,16,3.82814
ES_H3K27me3_peak_10026,chr3,41879700,41880110,41879943,13,3.47947
ES_H3K27me3_peak_10027,chr3,42325224,42325518,42325473,16,3.67345
ES_H3K27me3_peak_10028,chr3,42476615,42476835,42476743,15,3.97654
ES_H3K27me3_peak_10029,chr3,42506531,42506745,42506670,16,4.22508
ES_H3K27me3_peak_10030,chr3,42710347,42710593,42710468,14,3.72801
ES_H3K27me3_peak_10031,chr3,42948734,42949309,42948855,25,3.6069
ES_H3K27me3_peak_10032,chr3,43537902,43538149,43538036,21,4.51662
ES_H3K27me3_peak_10033,chr3,43553134,43553324,43553175,12,3.23094
ES_H3K27me3_peak_10034,chr3,43597780,43597998,43597861,19,3.81323
ES_H3K27me3_peak_10035,chr3,43787503,43787744,43787616,17,4.1405
ES_H3K27me3_peak_10036,chr3,44098145,44098349,44098290,15,3.44345
ES_H3K27me3_peak_10037,chr3,44098570,44098854,44098726,24,5.5826
ES_H3K27me3_peak_10038,chr3,44398351,44398598,44398505,18,4.44704
ES_H3K27me3_peak_10039,chr3,44664516,44664702,44664578,15,3.97654
ES_H3K27me3_peak_10040,chr3,45212350,45212563,45212378,17,4.12277
ES_H3K27me3_peak_10041,chr3,45255802,45255995,45255821,14,3.72801
ES_H3K27me3_peak_10042,chr3,45378633,45379089,45378736,32,2.60482
ES_H3K27me3_peak_10043,chr3,45464741,45465036,45464887,19,4.56132
ES_H3K27me3_peak_10044,chr3,45520521,45520779,45520632,17,4.07046
ES_H3K27me3_peak_10045,chr3,45680670,45680856,45680737,30,2.75157
ES_H3K27me3_peak_10046,chr3,45819099,45819320,45819196,23,5.27125
ES_H3K27me3_peak_10047,chr3,46069669,46069871,46069745,15,3.88076
ES_H3K27me3_peak_10048,chr3,46197329,46197515,46197380,14,3.20246
ES_H3K27me3_peak_10049,chr3,46316816,46317002,46316890,14,3.48036
ES_H3K27me3_peak_10050,chr3,46819369,46819555,46819421,17,3.70966
ES_H3K27me3_peak_10051,chr3,46992889,46993105,46993042,17,2.99421
ES_H3K27me3_peak_10052,chr3,47024209,47024405,47024326,13,3.24834
ES_H3K27me3_peak_10053,chr3,47738929,47739115,47739045,13,3.39567
ES_H3K27me3_peak_10054,chr3,48173346,48173532,48173478,14,3.72801
ES_H3K27me3_peak_10055,chr3,48453711,48453940,48453822,18,4.72214
ES_H3K27me3_peak_10056,chr3,48607785,48608016,48607878,15,2.95574
ES_H3K27me3_peak_10057,chr3,48715120,48715426,48715267,22,4.77694
ES_H3K27me3_peak_10058,chr3,48838595,48838827,48838756,18,3.74266
ES_H3K27me3_peak_10059,chr3,48902142,48902328,48902196,17,4.47361
ES_H3K27me3_peak_10060,chr3,49383141,49383329,49383233,15,3.97654
ES_H3K27me3_peak_10061,chr3,49383653,49383922,49383782,14,3.72801
ES_H3K27me3_peak_10062,chr3,49493770,49493970,49493842,19,3.36882
ES_H3K27me3_peak_10063,chr3,49755713,49755911,49755815,30,3.61579
ES_H3K27me3_peak_10064,chr3,49756656,49756962,49756719,28,3.21426
ES_H3K27me3_peak_10065,chr3,49758053,49758259,49758089,27,3.04659
ES_H3K27me3_peak_10066,chr3,49803993,49804185,49804063,14,3.72801
ES_H3K27me3_peak_10067,chr3,49866746,49866932,49866802,14,3.46532
ES_H3K27me3_peak_10068,chr3,50712909,50713106,50712976,14,3.09138
ES_H3K27me3_peak_10069,chr3,50880382,50880665,50880516,19,3.70748
ES_H3K27me3_peak_10070,chr3,50907213,50907399,50907340,18,3.63553
ES_H3K27me3_peak_10071,chr3,50964226,50964451,50964276,16,4.22508
ES_H3K27me3_peak_10072,chr3,51125498,51125802,51125621,25,5.92971
ES_H3K27me3_peak_10073,chr3,51339186,51339499,51339318,34,3.49532
ES_H3K27me3_peak_10074,chr3,51342134,51343388,51342846,42,4.1027
ES_H3K27me3_peak_10075,chr3,51343593,51343856,51343720,29,3.04142
ES_H3K27me3_peak_10076,chr3,51363973,51364386,51364338,20,4.06182
ES_H3K27me3_peak_10077,chr3,51364500,51364782,51364628,19,3.84061
