name,chr,start,end,Enh.prob,geneName,location
enh10122,chr12,86771051.0,86772050.0,0.5036,AC102689.2,downstream
enh10123,chr18,69302347.0,69303346.0,0.5036,Tcf4,intergenic
enh10124,chr4,20006854.0,20007853.0,0.5036,Ttpa,upstream
enh10125,chr5,65524762.0,65525761.0,0.5036,1110003E01Rik,genic
enh10126,chr6,83263007.0,83264006.0,0.5036,Slc4a5,genic
enh10127,chr9,47582918.0,47583917.0,0.5036,Cadm1,genic
enh10128,chr1,167271870.0,167272869.0,0.5035,Uck2,genic
enh10129,chr19,34673511.0,34674510.0,0.5035,Slc16a12,genic
enh10130,chr19,42138511.0,42139510.0,0.5035,Marveld1,upstream
enh10131,chr2,169515501.0,169516500.0,0.5035,RP23-123O12.1,intergenic
enh10132,chr2,180707296.0,180708295.0,0.5035,Dido1,genic
enh10133,chr4,116942396.0,116943395.0,0.5035,Zswim5,genic
enh10134,chr5,114514992.0,114515991.0,0.5035,RP23-345O14.2,intergenic
enh10135,chr5,129968131.0,129969130.0,0.5035,Vkorc1l1,genic
enh10136,chr7,80783115.0,80784114.0,0.5035,Iqgap1,genic
enh10137,chr2,115679265.0,115680264.0,0.5034,BC052040,genic
enh10138,chr2,132125265.0,132126264.0,0.5034,Slc23a2,genic
enh10139,chr3,95655079.0,95656078.0,0.5034,Mcl1,upstream
enh10140,chr5,134631131.0,134632130.0,0.5034,Eif4h,genic
enh10141,chr6,58669007.0,58670006.0,0.5034,Abcg2,genic
enh10142,chr6,65805007.0,65806006.0,0.5034,Prdm5,genic
enh10143,chr8,117341101.0,117342100.0,0.5034,4933407C03Rik,genic
enh10144,chr10,62884253.0,62885252.0,0.5033,U6,downstream
enh10145,chr14,11567487.0,11568486.0,0.5033,Ptprg,genic
enh10146,chr15,27800246.0,27801245.0,0.5033,Trio,genic
enh10147,chr17,70997661.0,70998660.0,0.5033,AC107664.1,genic
enh10148,chr3,116653083.0,116654082.0,0.5033,Hiat1,genic
enh10149,chr5,121538992.0,121539991.0,0.5033,Mapkapk5,genic
enh10150,chr7,3198000.0,3198999.0,0.5033,mmu-mir-290,intergenic
enh10151,chr7,25213982.0,25214981.0,0.5033,Dedd2,genic
enh10152,chr8,110809101.0,110810100.0,0.5033,Sf3b3,downstream
enh10153,chr9,21761557.0,21762556.0,0.5033,Spc24,upstream
enh10154,chr10,79768256.0,79769255.0,0.5032,Rnf126,upstream
enh10155,chr11,33250001.0,33251000.0,0.5032,Ranbp17,genic
enh10156,chr11,86972499.0,86973498.0,0.5032,Ypel2,genic
enh10157,chr11,115505687.0,115506686.0,0.5032,Hn1,genic
enh10158,chr2,17742374.0,17743373.0,0.5032,Nebl,intergenic
enh10159,chr5,103653982.0,103654981.0,0.5032,1700016H13Rik,genic
enh10160,chr6,97047007.0,97048006.0,0.5032,Fam19a4,genic
enh10161,chr6,135713983.0,135714982.0,0.5032,Grin2b,intergenic
enh10162,chr8,72534102.0,72535101.0,0.5032,Med26,genic
enh10163,chr11,76385499.0,76386498.0,0.5031,Nxn,genic
enh10164,chr11,88619687.0,88620686.0,0.5031,Msi2,genic
enh10165,chr16,36626915.0,36627914.0,0.5031,Cd86,genic
enh10166,chr16,36705915.0,36706914.0,0.5031,Ildr1,genic
enh10167,chr16,48563888.0,48564887.0,0.5031,Morc1,genic
enh10168,chr3,68566079.0,68567078.0,0.5031,Schip1,genic
enh10169,chr5,41892762.0,41893761.0,0.5031,Bod1l,intergenic
enh10170,chr1,96874424.0,96875423.0,0.503,Slco4c1,upstream
enh10171,chr11,109359687.0,109360686.0,0.503,RP23-12N20.1,genic
enh10172,chr16,35733915.0,35734914.0,0.503,Dirc2,genic
enh10173,chr18,61564347.0,61565346.0,0.503,Csnk1a1,genic
enh10174,chr2,84459844.0,84460843.0,0.503,Tfpi,genic
enh10175,chr2,103479844.0,103480843.0,0.503,Cat,genic
enh10176,chr4,132020086.0,132021085.0,0.503,Epb4.1,genic
enh10177,chr4,144554098.0,144555097.0,0.503,RP23-167A12.4,genic
enh10178,chr7,4702399.0,4703398.0,0.503,Brsk1,genic
enh10179,chr7,80014115.0,80015114.0,0.503,Zfp710,intergenic
enh10180,chr9,75393194.0,75394193.0,0.503,Mapk6,genic
enh10181,chr11,88993687.0,88994686.0,0.5029,RP23-176J13.6,genic
enh10182,chr17,26111056.0,26112055.0,0.5029,Tmem8,upstream
enh10183,chr17,80801661.0,80802660.0,0.5029,AC169501.1,intergenic
enh10184,chr2,70414944.0,70415943.0,0.5029,Myo3b,genic
enh10185,chr2,129693265.0,129694264.0,0.5029,Pdyn,genic
enh10186,chr4,123652758.0,123653757.0,0.5029,Macf1,genic
enh10187,chr5,24182183.0,24183182.0,0.5029,Nupl2,genic
enh10188,chr12,21183140.0,21184139.0,0.5028,Asap2,genic
enh10189,chr9,53691896.0,53692895.0,0.5028,Rab39,genic
enh10190,chr11,20223998.0,20224997.0,0.5027,Rab1,genic
enh10191,chr17,10355136.0,10356135.0,0.5027,AC154238.1,intergenic
enh10192,chr2,37767481.0,37768480.0,0.5027,Crb2,upstream
enh10193,chr6,108642007.0,108643006.0,0.5027,AC156506.2,genic
enh10194,chr1,33946156.0,33947155.0,0.5026,Dst,genic
enh10195,chr1,153481871.0,153482870.0,0.5026,Dhx9,genic
enh10196,chr14,45453326.0,45454325.0,0.5026,Fermt2,downstream
enh10197,chr18,78601262.0,78602261.0,0.5026,U1,intergenic
enh10198,chr19,18672511.0,18673510.0,0.5026,2410127L17Rik,genic
enh10199,chr2,181244296.0,181245295.0,0.5026,BC006779,upstream
enh10200,chr4,116989396.0,116990395.0,0.5026,Urod,genic
enh10201,chr5,53358762.0,53359761.0,0.5026,5S_rRNA,intergenic
enh10202,chr7,109944487.0,109945486.0,0.5026,Dennd5a,genic
enh10203,chr1,70863427.0,70864426.0,0.5025,Vwc2l,genic
enh10204,chr10,5227539.0,5228538.0,0.5025,Syne1,genic
enh10205,chr12,3503001.0,3504000.0,0.5025,Asxl2,genic
enh10206,chr2,17852374.0,17853373.0,0.5025,RP23-32H12.1,intergenic
enh10207,chr2,18860374.0,18861373.0,0.5025,Pip4k2a,genic
enh10208,chr3,146768037.0,146769036.0,0.5025,Prkacb,genic
enh10209,chr6,120039983.0,120040982.0,0.5025,Hsn2,upstream
enh10210,chr1,35822156.0,35823155.0,0.5024,U6,intergenic
enh10211,chr1,39905156.0,39906155.0,0.5024,Map4k4,genic
enh10212,chr13,102893921.0,102894920.0,0.5024,Mast4,genic
enh10213,chr2,131910265.0,131911264.0,0.5024,Prnp,genic
enh10214,chr7,118842487.0,118843486.0,0.5024,9030624J02Rik,genic
enh10215,chr12,51521014.0,51522013.0,0.5023,Scfd1,intergenic
enh10216,chr12,109530791.0,109531790.0,0.5023,Meg3,upstream
enh10217,chr13,44820632.0,44821631.0,0.5023,Jarid2,genic
enh10218,chr17,46798052.0,46799051.0,0.5023,CT030702.2,genic
enh10219,chr19,43678511.0,43679510.0,0.5023,Slc25a28,upstream
enh10220,chr19,44279511.0,44280510.0,0.5023,Scd2,intergenic
enh10221,chr4,53848129.0,53849128.0,0.5023,Tmem38b,genic
enh10222,chr9,21763557.0,21764556.0,0.5023,Kank2,downstream
enh10223,chr1,164002870.0,164003869.0,0.5022,2810422O20Rik,downstream
enh10224,chr13,57325640.0,57326639.0,0.5022,Spock1,intergenic
enh10225,chr19,21381511.0,21382510.0,0.5022,Gda,downstream
enh10226,chr3,96674078.0,96675077.0,0.5022,Ankrd35,genic
enh10227,chr1,172242870.0,172243869.0,0.5021,Atp1a4,genic
enh10228,chr10,120397945.0,120398944.0,0.5021,Hmga2,genic
enh10229,chr1,171330870.0,171331869.0,0.502,Dedd,genic
enh10230,chr11,53259499.0,53260498.0,0.502,Hspa4,genic
enh10231,chr17,56820578.0,56821577.0,0.502,Rfx2,genic
enh10232,chr4,149738892.0,149739891.0,0.502,Tmem201,upstream
enh10233,chr12,113823790.0,113824789.0,0.5019,Adam6a,genic
enh10234,chr13,4560755.0,4561754.0,0.5019,Akr1c21,intergenic
enh10235,chr13,102839921.0,102840920.0,0.5019,Mast4,genic
enh10236,chr3,84182079.0,84183078.0,0.5019,Trim2,genic
enh10237,chr3,86005079.0,86006078.0,0.5019,Prss48,upstream
enh10238,chr3,103788078.0,103789077.0,0.5019,Hipk1,genic
enh10239,chr6,90436007.0,90437006.0,0.5019,Ccdc37,upstream
enh10240,chr7,28655982.0,28656981.0,0.5019,C330005M16Rik,intergenic
enh10241,chr15,10668246.0,10669245.0,0.5018,Rai14,genic
enh10242,chr17,32757056.0,32758055.0,0.5018,Zfp871,intergenic
enh10243,chr17,46799052.0,46800051.0,0.5018,CT030702.2,genic
enh10244,chr2,101664844.0,101665843.0,0.5018,Traf6,intergenic
enh10245,chr8,24283529.0,24284528.0,0.5018,A730045E13Rik,intergenic
enh10246,chr9,48960896.0,48961895.0,0.5018,Htr3b,genic
enh10247,chr1,86489426.0,86490425.0,0.5017,AC102609.1,intergenic
enh10248,chr1,105992424.0,105993423.0,0.5017,Zcchc2,genic
enh10249,chr10,62807253.0,62808252.0,0.5017,Tet1,downstream
enh10250,chr11,60438499.0,60439498.0,0.5017,4933439F18Rik,genic
enh10251,chr11,97807687.0,97808686.0,0.5017,Lasp1,genic
enh10252,chr14,55837164.0,55838163.0,0.5017,Nfatc4,downstream
enh10253,chr17,27238056.0,27239055.0,0.5017,Lemd2,intergenic
enh10254,chrX,7925875.0,7926874.0,0.5017,Eras,genic
enh10255,chr10,40365195.0,40366194.0,0.5016,Cdk19,genic
enh10256,chr11,19675998.0,19676997.0,0.5016,SCARNA21,intergenic
enh10257,chr11,22844001.0,22845000.0,0.5016,B3gnt2,genic
enh10258,chr14,118368779.0,118369778.0,0.5016,SNORA17,intergenic
enh10259,chr16,85800756.0,85801755.0,0.5016,Adamts1,genic
enh10260,chr2,20720374.0,20721373.0,0.5016,Etl4,genic
enh10261,chr2,104032844.0,104033843.0,0.5016,Fbxo3,genic
enh10262,chr8,124284101.0,124285100.0,0.5016,Galnt2,genic
enh10263,chr9,68797194.0,68798193.0,0.5016,Rora,genic
enh10264,chr1,84181426.0,84182425.0,0.5015,Pid1,genic
enh10265,chr11,44761499.0,44762498.0,0.5015,Ebf1,genic
enh10266,chr13,48963632.0,48964631.0,0.5015,Fam120a,genic
enh10267,chr14,26604515.0,26605514.0,0.5015,Fam116a,genic
enh10268,chr16,32301915.0,32302914.0,0.5015,Rnf168,downstream
enh10269,chr17,12204135.0,12205134.0,0.5015,Agpat4,genic
enh10270,chr4,45288129.0,45289128.0,0.5015,Frmpd1,downstream
enh10271,chr7,81019115.0,81020114.0,0.5015,Zfp592,genic
enh10272,chrX,101083662.0,101084661.0,0.5015,Slc7a3,genic
enh10273,chr10,116637945.0,116638944.0,0.5014,AC132304.1,intergenic
enh10274,chr6,89291007.0,89292006.0,0.5014,AC122387.1,intergenic
enh10275,chr8,90297102.0,90298101.0,0.5014,Tox3,genic
enh10276,chr1,96873424.0,96874423.0,0.5013,Slco4c1,upstream
enh10277,chr10,18421195.0,18422194.0,0.5013,Nhsl1,genic
enh10278,chr10,24825195.0,24826194.0,0.5013,Enpp3,genic
enh10279,chr11,80138499.0,80139498.0,0.5013,1110002N22Rik,genic
enh10280,chr13,43300632.0,43301631.0,0.5013,Gfod1,genic
enh10281,chr15,12697246.0,12698245.0,0.5013,Pdzd2,genic
enh10282,chr16,24874915.0,24875914.0,0.5013,Lpp,genic
enh10283,chr3,93558079.0,93559078.0,0.5013,S100a10,genic
enh10284,chr15,7269001.0,7270000.0,0.5012,Egflam,genic
enh10285,chr17,78407661.0,78408660.0,0.5012,Fez2,genic
enh10286,chr18,34780347.0,34781346.0,0.5012,Kdm3b,genic
enh10287,chr6,47829002.0,47830001.0,0.5012,Zfp786,genic
enh10288,chr16,90165756.0,90166755.0,0.5011,AC139573.1,downstream
enh10289,chr17,34126056.0,34127055.0,0.5011,Brd2,upstream
enh10290,chr19,3845001.0,3846000.0,0.5011,AC133523.2,genic
enh10291,chr4,132736086.0,132737085.0,0.5011,Smpdl3b,genic
enh10292,chr5,15773183.0,15774182.0,0.5011,Speer7-ps1,intergenic
enh10293,chr6,54283007.0,54284006.0,0.5011,Chn2,genic
enh10294,chr6,149314479.0,149315478.0,0.5011,2810474O19Rik,genic
enh10295,chr8,3416001.0,3417000.0,0.5011,Arhgef18,genic
enh10296,chr1,164490870.0,164491869.0,0.501,AC158943.1,intergenic
enh10297,chr12,3739001.0,3740000.0,0.501,Dtnb,genic
enh10298,chr2,70829944.0,70830943.0,0.501,Tlk1,upstream
enh10299,chr6,124923983.0,124924982.0,0.501,A230083G16Rik,genic
enh10300,chr1,157438870.0,157439869.0,0.5009,2810025M15Rik,intergenic
enh10301,chr10,24818195.0,24819194.0,0.5009,Enpp3,genic
enh10302,chr10,111167945.0,111168944.0,0.5009,Osbpl8,genic
enh10303,chr12,86478051.0,86479050.0,0.5009,Esrrb,genic
enh10304,chr18,37703347.0,37704346.0,0.5009,Pcdhga2,genic
enh10305,chr2,52958967.0,52959966.0,0.5009,Fmnl2,genic
enh10306,chr2,173238500.0,173239499.0,0.5009,Pmepa1,genic
enh10307,chr5,107147982.0,107148981.0,0.5009,Tgfbr3,genic
enh10308,chr7,112827487.0,112828486.0,0.5009,Tead1,genic
enh10309,chr11,74827499.0,74828498.0,0.5008,Mett10d,genic
enh10310,chr13,12072734.0,12073733.0,0.5008,Ryr2,genic
enh10311,chr2,6412955.0,6413954.0,0.5008,Usp6nl,genic
enh10312,chr1,182960870.0,182961869.0,0.5007,Tlr5,genic
enh10313,chr10,27988195.0,27989194.0,0.5007,AC160404.1,intergenic
enh10314,chr11,67047499.0,67048498.0,0.5007,2310004I24Rik,genic
enh10315,chr14,32944815.0,32945814.0,0.5007,E130203B14Rik,downstream
enh10316,chr16,67652756.0,67653755.0,0.5007,Cadm2,intergenic
enh10317,chr3,103734078.0,103735077.0,0.5007,AC123057.5,overlapTSS
enh10318,chr4,49473129.0,49474128.0,0.5007,Acnat1,overlapTSS
enh10319,chr7,4701399.0,4702398.0,0.5007,Brsk1,genic
enh10320,chr11,67185499.0,67186498.0,0.5006,Myh2,genic
enh10321,chr11,95767687.0,95768686.0,0.5006,Zfp652,genic
enh10322,chr13,60609640.0,60610639.0,0.5006,Dapk1,genic
enh10323,chr16,43602888.0,43603887.0,0.5006,Zbtb20,genic
enh10324,chr16,94170394.0,94171393.0,0.5006,Hlcs,genic
enh10325,chr3,58182079.0,58183078.0,0.5006,AC132302.1,intergenic
enh10326,chr4,10966854.0,10967853.0,0.5006,RP23-130H14.1,intergenic
enh10327,chr7,132612318.0,132613317.0,0.5006,Fgfr2,genic
enh10328,chr1,185488122.0,185489121.0,0.5005,Slc30a10,intergenic
enh10329,chr2,145900265.0,145901264.0,0.5005,Nat5,upstream
enh10330,chr8,72552102.0,72553101.0,0.5005,Med26,upstream
enh10331,chr1,13131920.0,13132919.0,0.5004,Prdm14,upstream
enh10332,chr1,51744157.0,51745156.0,0.5004,Myo1b,downstream
enh10333,chr12,110515791.0,110516790.0,0.5004,Ppp2r5c,genic
enh10334,chr2,50159481.0,50160480.0,0.5004,Lypd6,genic
enh10335,chr3,135448037.0,135449036.0,0.5004,Ube2d3,genic
enh10336,chr5,92698975.0,92699974.0,0.5004,Shroom3,genic
enh10337,chr5,115068992.0,115069991.0,0.5004,Sppl3,genic
enh10338,chr7,27569982.0,27570981.0,0.5004,2310022A10Rik,genic
enh10339,chr7,80111115.0,80112114.0,0.5004,Idh2,genic
enh10340,chr7,133109318.0,133110317.0,0.5004,Fgfr2,genic
enh10341,chr18,38626347.0,38627346.0,0.5003,Arhgap26,genic
enh10342,chr3,133531037.0,133532036.0,0.5003,Tet2,genic
enh10343,chr8,47994647.0,47995646.0,0.5003,Wwc2,upstream
enh10344,chr15,102206570.0,102207569.0,0.5002,Zfp740,genic
enh10345,chr16,50436888.0,50437887.0,0.5002,Bbx,upstream
enh10346,chr6,125433983.0,125434982.0,0.5001,Cd9,intergenic
enh10347,chr7,113146487.0,113147486.0,0.5001,5S_rRNA,intergenic
enh10348,chr1,157944870.0,157945869.0,0.5,Fam5b,intergenic
enh10349,chr10,87444256.0,87445255.0,0.5,Ascl1,intergenic
enh10350,chr13,97802046.0,97803045.0,0.5,AC122881.1,intergenic
enh10351,chr15,38063246.0,38064245.0,0.5,SNORA2,downstream
enh10352,chr16,30092915.0,30093914.0,0.5,Hes1,intergenic
enh10353,chr18,65563347.0,65564346.0,0.5,Zfp532,intergenic
enh10354,chr2,138265265.0,138266264.0,0.5,Btbd3,genic
enh10355,chr2,166001501.0,166002500.0,0.5,Ncoa3,genic
enh10356,chr7,139529102.0,139530101.0,0.5,Inpp5a,genic
enh10357,chr11,6178998.0,6179997.0,0.4999,Nudcd3,genic
enh10358,chr11,53260499.0,53261498.0,0.4999,Hspa4,genic
enh10359,chr15,88731571.0,88732570.0,0.4999,Brd1,genic
enh10360,chr18,66461347.0,66462346.0,0.4999,Pmaip1,genic
enh10361,chr2,59614944.0,59615943.0,0.4999,Tanc1,genic
enh10362,chr4,54324129.0,54325128.0,0.4999,RP23-213F17.1,intergenic
enh10363,chr8,25621529.0,25622528.0,0.4999,Whsc1l1,genic
enh10364,chr1,34116156.0,34117155.0,0.4998,Dst,genic
enh10365,chr10,7610203.0,7611202.0,0.4998,Lrp11,genic
enh10366,chr10,28380195.0,28381194.0,0.4998,Ptprk,genic
enh10367,chr10,30641195.0,30642194.0,0.4998,Ncoa7,genic
enh10368,chr13,22022132.0,22023131.0,0.4998,RP23-9O16.5,upstream
enh10369,chr13,47103633.0,47104632.0,0.4998,Dek,genic
enh10370,chr15,103521570.0,103522569.0,0.4998,Pde1b,genic
enh10371,chr2,31129481.0,31130480.0,0.4998,Fnbp1,genic
enh10372,chr4,133900086.0,133901085.0,0.4998,Rps6ka1,intergenic
enh10373,chr5,122927992.0,122928991.0,0.4998,Kdm2b,genic
enh10374,chr7,131650160.0,131651159.0,0.4998,Fgfr2,genic
enh10375,chr16,22136928.0,22137927.0,0.4997,Igf2bp2,genic
enh10376,chr3,34132079.0,34133078.0,0.4997,Dnajc19,intergenic
enh10377,chr5,31609628.0,31610627.0,0.4997,Mrpl33,genic
enh10378,chr6,143154481.0,143155480.0,0.4997,Etnk1,intergenic
enh10379,chr13,75541553.0,75542552.0,0.4996,CT025556.3,intergenic
enh10380,chr8,77311102.0,77312101.0,0.4996,Arhgap10,genic
enh10381,chr9,108007670.0,108008669.0,0.4996,Ip6k1,genic
enh10382,chr1,9442920.0,9443919.0,0.4995,U6,intergenic
enh10383,chr11,18478998.0,18479997.0,0.4995,RP23-436D9.1,genic
enh10384,chr16,14365908.0,14366907.0,0.4995,Abcc1,genic
enh10385,chr19,46074511.0,46075510.0,0.4995,Nolc1,upstream
enh10386,chr9,42099918.0,42100917.0,0.4995,Sorl1,genic
enh10387,chr1,151883871.0,151884870.0,0.4994,AC166332.1,downstream
enh10388,chr10,21830195.0,21831194.0,0.4994,AC158614.1,genic
enh10389,chr11,101613687.0,101614686.0,0.4994,RP23-382C19.4,genic
enh10390,chr16,16824908.0,16825907.0,0.4994,Spag6,genic
enh10391,chr19,40841511.0,40842510.0,0.4994,Ccnj,genic
enh10392,chr4,124836757.0,124837756.0,0.4994,Mtf1,genic
enh10393,chr6,39471002.0,39472001.0,0.4994,Dennd2a,genic
enh10394,chr10,61375253.0,61376252.0,0.4993,X99384,genic
enh10395,chr11,16496998.0,16497997.0,0.4993,Sec61g,downstream
enh10396,chr15,73649571.0,73650570.0,0.4993,Slc45a4,upstream
enh10397,chr15,83040571.0,83041570.0,0.4993,Nfam1,upstream
enh10398,chr16,21996928.0,21997927.0,0.4993,Liph,upstream
enh10399,chr17,70790661.0,70791660.0,0.4993,Dlgap1,genic
enh10400,chr18,50858347.0,50859346.0,0.4993,Prr16,intergenic
enh10401,chr2,154450265.0,154451264.0,0.4993,Cbfa2t2,genic
enh10402,chr3,102189078.0,102190077.0,0.4993,Vangl1,genic
enh10403,chr4,105168396.0,105169395.0,0.4993,Ppap2b,genic
enh10404,chr4,150369892.0,150370891.0,0.4993,Rere,genic
enh10405,chr2,60211944.0,60212943.0,0.4992,7-Mar,genic
enh10406,chr3,41140079.0,41141078.0,0.4992,Pgrmc2,intergenic
enh10407,chr3,144901037.0,144902036.0,0.4992,Gm6289,upstream
enh10408,chr4,53834129.0,53835128.0,0.4992,Tmem38b,genic
enh10409,chr4,59880129.0,59881128.0,0.4992,Snx30,genic
enh10410,chr6,39224002.0,39225001.0,0.4992,Jhdm1d,intergenic
enh10411,chr6,108334007.0,108335006.0,0.4992,Itpr1,genic
enh10412,chr8,107261101.0,107262100.0,0.4992,AC125207.1,downstream
enh10413,chr8,123810101.0,123811100.0,0.4992,Galnt2,genic
enh10414,chr9,50029896.0,50030895.0,0.4992,U6,intergenic
enh10415,chr1,134576424.0,134577423.0,0.4991,Kdm5b,genic
enh10416,chr3,9519001.0,9520000.0,0.4991,Zfp704,genic
enh10417,chr3,26921079.0,26922078.0,0.4991,Spata16,genic
enh10418,chr4,95162310.0,95163309.0,0.4991,RP23-77I17.1,genic
enh10419,chr5,137508773.0,137509772.0,0.4991,Epo,genic
enh10420,chr1,132281424.0,132282423.0,0.499,AC160545.4,upstream
enh10421,chr17,35544056.0,35545055.0,0.499,Cdsn,upstream
enh10422,chr17,85340661.0,85341660.0,0.499,1700106N22Rik,genic
enh10423,chr3,52955079.0,52956078.0,0.499,Cog6,intergenic
enh10424,chr1,135744424.0,135745423.0,0.4989,Csrp1,genic
enh10425,chr16,36625915.0,36626914.0,0.4989,Cd86,genic
enh10426,chr3,101641078.0,101642077.0,0.4989,Atp1a1,intergenic
enh10427,chr4,133897086.0,133898085.0,0.4989,Rps6ka1,upstream
enh10428,chr4,138711086.0,138712085.0,0.4989,Ubxn10,genic
enh10429,chr5,106993982.0,106994981.0,0.4989,Cdc7,downstream
enh10430,chr6,65769007.0,65770006.0,0.4989,AC153884.1,genic
enh10431,chr9,40240416.0,40241415.0,0.4989,Zfp202,intergenic
enh10432,chr9,64339194.0,64340193.0,0.4989,Dis3l,genic
enh10433,chr1,84630426.0,84631425.0,0.4988,Dner,genic
enh10434,chr1,119496424.0,119497423.0,0.4988,Ralb,genic
enh10435,chr11,77680499.0,77681498.0,0.4988,Nufip2,upstream
enh10436,chr1,87728426.0,87729425.0,0.4987,Inpp5d,downstream
enh10437,chr12,51721014.0,51722013.0,0.4987,Ap4s1,genic
enh10438,chr12,72513014.0,72514013.0,0.4987,Lrrc9,genic
enh10439,chr13,108297807.0,108298806.0,0.4987,Elovl7,intergenic
enh10440,chr2,152810265.0,152811264.0,0.4987,Bcl2l1,genic
enh10441,chr4,82381097.0,82382096.0,0.4987,Nfib,genic
enh10442,chr5,110469982.0,110470981.0,0.4987,AC169384.1,intergenic
enh10443,chr11,79614499.0,79615498.0,0.4986,Rab11fip4,genic
enh10444,chr15,25331246.0,25332245.0,0.4986,Basp1,intergenic
enh10445,chr18,20749500.0,20750499.0,0.4986,B4galt6,upstream
enh10446,chr2,153107265.0,153108264.0,0.4986,Hck,upstream
enh10447,chr2,168203501.0,168204500.0,0.4986,Dpm1,genic
enh10448,chr4,130298757.0,130299756.0,0.4986,Gm10570,downstream
enh10449,chr9,31071416.0,31072415.0,0.4986,CT025653.2,overlapTSS
enh10450,chr1,172084870.0,172085869.0,0.4985,Copa,genic
enh10451,chr10,115360945.0,115361944.0,0.4985,Tmem19,genic
enh10452,chr13,73332553.0,73333552.0,0.4985,Mrpl36,downstream
enh10453,chr3,34639079.0,34640078.0,0.4985,mmu-mir-1897,downstream
enh10454,chr6,113099007.0,113100006.0,0.4985,Lhfpl4,genic
enh10455,chr10,128372945.0,128373944.0,0.4984,Coq10a,upstream
enh10456,chr15,58300446.0,58301445.0,0.4984,AC152395.2,genic
enh10457,chr4,134193086.0,134194085.0,0.4984,Gm7534,genic
enh10458,chr5,60881762.0,60882761.0,0.4984,SNORA17,intergenic
enh10459,chr8,57767204.0,57768203.0,0.4984,AC116825.1,downstream
enh10460,chr1,153091871.0,153092870.0,0.4983,Nmnat2,genic
enh10461,chr11,8671998.0,8672997.0,0.4983,Tns3,upstream
enh10462,chr11,20822998.0,20823997.0,0.4983,1110067D22Rik,genic
enh10463,chr17,46841052.0,46842051.0,0.4983,BC032203,upstream
enh10464,chr2,145438265.0,145439264.0,0.4983,Slc24a3,genic
enh10465,chr4,57687129.0,57688128.0,0.4983,Palm2,genic
enh10466,chr11,46111499.0,46112498.0,0.4982,Adam19,genic
enh10467,chr12,14195195.0,14196194.0,0.4982,Fam84a,intergenic
enh10468,chr12,52396014.0,52397013.0,0.4982,Nubpl,intergenic
enh10469,chr18,13694492.0,13695491.0,0.4982,Zfp521,genic
enh10470,chr2,83709844.0,83710843.0,0.4982,RP23-141N19.1,upstream
enh10471,chr7,110019487.0,110020486.0,0.4982,Ipo7,genic
enh10472,chr1,88612426.0,88613425.0,0.4981,Arl4c,intergenic
enh10473,chr11,103029687.0,103030686.0,0.4981,Nmt1,genic
enh10474,chr2,30712481.0,30713480.0,0.4981,RP23-100E9.4,genic
enh10475,chr3,122244083.0,122245082.0,0.4981,Gclm,upstream
enh10476,chr3,129552083.0,129553082.0,0.4981,Elovl6,genic
enh10477,chr4,48579129.0,48580128.0,0.4981,Tmeff1,upstream
enh10478,chr6,7822001.0,7823000.0,0.4981,C1galt1,intergenic
enh10479,chr6,97453007.0,97454006.0,0.4981,Frmd4b,genic
enh10480,chr8,84008102.0,84009101.0,0.4981,2210011C24Rik,downstream
enh10481,chr1,39528156.0,39529155.0,0.498,D1Bwg0212e,upstream
enh10482,chr11,35365499.0,35366498.0,0.498,Slit3,genic
enh10483,chr11,72569499.0,72570498.0,0.498,RP23-48A2.6,downstream
enh10484,chr16,79110756.0,79111755.0,0.498,Prss7,intergenic
enh10485,chr6,72961007.0,72962006.0,0.498,Tmsb10,upstream
enh10486,chr1,188064122.0,188065121.0,0.4979,Esrrg,genic
enh10487,chr11,55414499.0,55415498.0,0.4979,Sparc,genic
enh10488,chr15,38673246.0,38674245.0,0.4979,Atp6v1c1,genic
enh10489,chr15,85041571.0,85042570.0,0.4979,Fam118a,genic
enh10490,chr16,90279756.0,90280755.0,0.4979,Sfrs15,genic
enh10491,chr17,52728676.0,52729675.0,0.4979,Kcnh8,genic
enh10492,chr2,73041944.0,73042943.0,0.4979,Ola1,intergenic
enh10493,chr3,65923079.0,65924078.0,0.4979,Ccnl1,intergenic
enh10494,chr6,119426983.0,119427982.0,0.4979,Wnt5b,downstream
enh10495,chr7,37694982.0,37695981.0,0.4979,Zfp536,genic
enh10496,chr9,109039487.0,109040486.0,0.4979,Shisa5,genic
enh10497,chr17,29856056.0,29857055.0,0.4978,Mdga1,genic
enh10498,chr17,76256661.0,76257660.0,0.4978,CT025709.1,intergenic
enh10499,chr3,68563079.0,68564078.0,0.4978,Schip1,genic
enh10500,chr3,96576078.0,96577077.0,0.4978,AC122037.6,overlapTSS
