name,chrom,start,end,strand,TPM
4931406P16Rik,chr7,34236713,34285609,-,32.2127917738
Wdyhv1,chr15,58141435,58158654,+,32.207994981
Mob2,chr7,142008552,142061034,-,32.1881221332
Cox10,chr11,63962626,64079472,-,32.1702147751
Polr3a,chr14,24448693,24487046,-,32.1682331358
Plekhm1,chr11,103365091,103412664,-,32.1617865265
Foxd3,chr4,99656298,99658671,+,32.1421272306
Zfp217,chr2,170108642,170142675,-,32.1387516336
Dgcr14,chr16,17900708,17911348,-,32.128697326
Tgds,chr14,118111910,118132765,-,32.128677945
B3gat3,chr19,8920392,8927236,+,32.1281650588
Meg3,chr12,109540995,109571729,+,32.1166012329
Rfk,chr19,17394042,17401349,+,32.1104244024
Hmgxb3,chr18,61131276,61177050,-,32.1092696662
Htatip2,chr7,49759105,49773999,+,32.0999260305
Ankrd49,chr9,14780197,14782964,-,32.0890942632
Pi4ka,chr16,17280350,17406314,-,32.0751923008
Atf2,chr2,73816508,73892639,-,32.0732148426
Neo1,chr9,58874679,59036441,-,32.0697062558
Plxna1,chr6,89316313,89362613,-,32.0581380683
Ice1,chr13,70588688,70637634,-,32.0550998543
Rragd,chr4,32982997,33022180,+,32.0442293581
Trappc2,chrX,166440824,166452543,+,32.0416504023
Ctu2,chr8,122476142,122483092,+,32.0368307295
Tmem18,chr12,30584442,30591219,+,32.0242172898
Asb8,chr15,98134639,98165578,-,31.994205665
Slc25a20,chr9,108662097,108684641,+,31.9801130255
Sept8,chr11,53519735,53544096,+,31.9784499455
4930461G14Rik,chr9,58455172,58469623,+,31.9480562064
Adam9,chr8,24949610,25016922,-,31.9035053887
Trmt61a,chr12,111678104,111683902,+,31.8976994409
Pnpo,chr11,96937815,96944019,-,31.8696686965
Cdpf1,chr15,85806971,85811697,-,31.8614998295
Ptpn12,chr5,20986644,21055797,-,31.8375109419
Nr4a1,chr15,101266845,101274794,+,31.8355120553
Sav1,chr12,69965012,69987002,-,31.806283765
Cep120,chr18,53681722,53744547,-,31.8010032535
Mgst3,chr1,167372383,167393797,-,31.7993993401
Fam3c,chr6,22306521,22356081,-,31.77471108
Piezo1,chr8,122481697,122551329,-,31.76314271
Ptpn6,chr6,124720706,124738709,-,31.7124257997
Rras,chr7,45018006,45021644,+,31.710590954
Ccm2,chr11,6546886,6596761,+,31.6978653181
Cbll1,chr12,31484828,31499616,-,31.6965160218
Kcnk5,chr14,20140057,20181782,-,31.6856880726
Cdk10,chr8,123224840,123232256,+,31.6853926682
Mex3c,chr18,73572704,73592578,+,31.6293355613
Smad7,chr18,75367364,75395934,+,31.6217552875
6030458C11Rik,chr15,12808176,12824657,-,31.6202523509
Ino80,chr2,119373041,119477629,-,31.6116712126
Kdelc1,chr1,44106545,44118773,-,31.6061639628
Golga2,chr2,32288252,32307921,+,31.5988908381
Tcn2,chr11,3917077,3932078,-,31.539628106
Zfyve21,chr12,111814169,111828388,+,31.5261747644
Arhgap21,chr2,20847918,20967721,-,31.5219118542
Nsmce2,chr15,59374197,59601684,+,31.4945615479
Trub2,chr2,29774683,29787671,-,31.4936478126
Cldn6,chr17,23679364,23682446,+,31.4667366812
Gmppb,chr9,108049289,108051936,+,31.4581414827
Tor1b,chr2,30953000,30959015,+,31.4504368579
Acot8,chr2,164792767,164804881,-,31.4404858942
Preb,chr5,30951666,30960327,-,31.4345135518
Dna2,chr10,62947028,62974188,+,31.4164632191
Zfp13,chr17,23575851,23599487,-,31.3951613086
Cul7,chr17,46650337,46664364,+,31.3907031098
Zcchc3,chr2,152411955,152415044,-,31.3844531451
Shoc2,chr19,53944305,54033278,+,31.3738913175
Ino80b,chr6,83121827,83125029,-,31.3588993654
Ppox,chr1,171276991,171281186,-,31.3524828816
Rnf185,chr11,3415972,3452956,-,31.3348308059
Cntrob,chr11,69299495,69323873,-,31.2989254102
Igsf8,chr1,172312406,172319835,+,31.2981760455
Polrmt,chr10,79736124,79746581,-,31.2971032775
Dctn6,chr8,34090420,34108712,-,31.2847532486
Dhrs1,chr14,55739019,55745684,-,31.2665299212
Zbtb22,chr17,33916175,33919325,+,31.2640279388
Msantd4,chr9,4383536,4386869,+,31.2461011282
Pcgf1,chr6,83078389,83080855,+,31.2366312646
Cdyl,chr13,35659861,35874064,+,31.2269622794
Mep1b,chr18,21072343,21100199,+,31.2141011188
Fanca,chr8,123268243,123318576,-,31.2024410783
Zfp326,chr5,105876567,105915820,+,31.1985678436
Med31,chr11,72211723,72215592,-,31.1874213693
Ddc,chr11,11814100,11898144,-,31.1731157585
Rdh11,chr12,79175550,79191819,-,31.1718976545
Fzd5,chr1,64730557,64737750,-,31.1711895748
Mkln1,chr6,31398827,31509477,+,31.1686643509
Alg10b,chr15,90224310,90230554,+,31.168618227
Zc3h13,chr14,75284372,75344426,+,31.1662802809
Smtn,chr11,3517521,3539292,-,31.1607798223
Rcn2,chr9,56041844,56059083,+,31.1521133609
Dph6,chr2,114516417,114654928,-,31.1494311639
Ppp1r9b,chr11,94991211,95006898,+,31.1465933905
Slc25a33,chr4,149744035,149774267,-,31.1317026779
Rnf20,chr4,49632059,49656886,+,31.1137311734
Zdhhc13,chr7,48789002,48827437,+,31.1064248227
Xylt2,chr11,94663846,94677493,-,31.0926296802
Rell1,chr5,63908897,63968897,-,31.064789964
Tm9sf1,chr14,55635965,55643806,-,31.0646792339
Ncdn,chr4,126743749,126753429,-,31.0637003314
Klhl9,chr4,88718291,88722508,-,31.0611648601
Zcchc9,chr13,91796532,91807696,-,31.0596380718
8030462N17Rik,chr18,77633280,77714010,-,31.0558698927
Ngfr,chr11,95568820,95587698,-,31.0393730165
Camk2b,chr11,5969665,6065748,-,31.0203477033
Ptges2,chr2,32395889,32402740,+,31.0191986528
Vwa9,chr9,64960831,64986981,+,31.018850945
Srbd1,chr17,85984664,86145175,-,31.0035864471
Zfyve1,chr12,83546940,83597147,-,30.998734655
Zfp462,chr4,54947944,55083563,+,30.9859002067
Ndufaf6,chr4,11051045,11076205,-,30.9833051054
Aoah,chr13,20794112,21024254,+,30.980763234
Rab3ip,chr10,116905783,116950380,-,30.9807131792
Dyrk1a,chr16,94570205,94695519,+,30.9677680468
Agpat3,chr10,78271562,78351700,-,30.957208088
Arfip2,chr7,105634200,105640416,-,30.9546424196
Commd6,chr14,101633765,101640471,-,30.94290737
R3hcc1,chr14,69697303,69714809,-,30.942342709
Ddr1,chr17,35681566,35704139,-,30.938625094
Kctd10,chr5,114363571,114380505,-,30.9322025939
Cdk12,chr11,98203304,98253540,+,30.9305978921
Tead4,chr6,128227142,128300813,-,30.9193559692
Mettl14,chr3,123368294,123385990,-,30.8922483028
Rad50,chr11,53649518,53707319,-,30.8868859778
Ints12,chr3,133091952,133110985,+,30.8787995586
Usp34,chr11,23306894,23490560,+,30.8775427316
Usf2,chr7,30945247,30956803,-,30.8757846986
Gpank1,chr17,35121495,35124815,+,30.8689504818
Timm8a1,chrX,134537257,134541629,-,30.8620014215
Taf1b,chr12,24498580,24558571,+,30.8598696407
Ap3s2,chr7,79875324,79920640,-,30.8452537013
Acadvl,chr11,70010182,70015428,-,30.840798415
Pik3r4,chr9,105642994,105687655,+,30.8293896213
Coq10b,chr1,55052769,55072702,+,30.8164332961
Fgfr1op2,chr6,146577910,146599198,+,30.8138880903
Capn1,chr19,5988544,6015825,-,30.8114332343
Ppil3,chr1,58430992,58445486,-,30.8057662969
Snord68,chr8,123103057,123103105,+,30.7908453456
Ankrd27,chr7,35586246,35639237,+,30.7850469793
Coasy,chr11,101082564,101086619,+,30.7696095777
Bdh1,chr16,31422296,31458901,+,30.7335396537
Nrf1,chr6,30047987,30153458,+,30.7089329584
Brd9,chr13,73937810,73960889,+,30.7036151008
Tmem40,chr6,115729136,115762466,-,30.7021728333
Ermp1,chr19,29609882,29648420,-,30.7018600595
Snord42a,chr11,78181301,78181346,-,30.694185713
Cdc25c,chr18,34732994,34751533,-,30.6828245414
Cenpf,chr1,189640613,189688086,-,30.6781504207
Wash1,chr17,66111545,66120503,+,30.6588662563
B3gnt2,chr11,22834738,22860336,-,30.6483191813
Tusc3,chr8,39005866,39130817,+,30.6251463623
Alg1,chr16,5233620,5244907,+,30.6245935896
Ppp1r2,chr16,31251540,31275277,-,30.6208523582
Snord58b,ambiguous,52069314,52069368,+,30.6149279771
Clcn2,chr16,20702965,20716636,-,30.5936549278
Lzic,chr4,149485332,149496667,+,30.5866411474
Etfdh,chr3,79603787,79628767,-,30.5824028324
Mras,chr9,99385419,99436712,-,30.5792826039
Dph5,chr3,115888182,115929323,+,30.5773868697
Syne4,chr7,30314815,30319045,+,30.5743179211
Gpkow,chrX,7697133,7710259,+,30.5625300897
Wbp4,chr14,79459936,79481268,-,30.5373507871
Tspan13,chr12,36014554,36042478,-,30.5239580769
Anapc11,chr11,120598420,120608198,+,30.5207889001
Trim33,chr3,103279292,103358770,+,30.5204827005
Arvcf,chr16,18348181,18407074,+,30.5173946108
Fem1c,chr18,46504605,46525971,-,30.5130360706
Rap1a,chr3,105727259,105801381,-,30.5116449696
Tnfrsf21,chr17,43016554,43089188,+,30.5065390017
Isca1,chr13,59755414,59769789,-,30.4993945515
Fam222b,chr11,78094672,78157339,+,30.4852208664
Pet100,chr8,3621550,3624235,+,30.4610070337
Fundc1,chrX,17556568,17572297,-,30.4473159619
Mapk9,chr11,49846750,49886421,+,30.4437627406
Pelo,chr13,115088354,115090158,-,30.4421711064
Zfp317,chr9,19622090,19649731,+,30.4322118196
Rabepk,chr2,34778665,34799912,-,30.4207167948
Apela,chr8,65028416,65037336,-,30.4145206229
Nln,chr13,104023438,104109614,-,30.4093359786
Slc35b2,chr17,45564151,45567669,+,30.3997343288
Wdr76,chr2,121506722,121544859,+,30.3845175739
Atp2b1,chr10,98915151,99026143,+,30.3813953927
Pdss1,chr2,22895521,22940259,+,30.3712222517
Nlk,chr11,78567167,78697425,-,30.3506607849
Snora64,chr17,24720788,24720905,+,30.328172241
Man2b1,chr8,85083268,85098739,+,30.3226367715
1700017B05Rik,chr9,57252321,57262599,-,30.3063119578
Ska1,chr18,74195298,74207818,-,30.3047787933
Ankrd54,chr15,79053093,79062859,-,30.302432975
Ppap2b,chr4,105157346,105232767,+,30.2975039257
Flcn,chr11,59791407,59810039,-,30.2888210652
Exoc1,chr5,76529310,76570298,+,30.2677276946
Pde8a,chr7,81213803,81333622,+,30.2657671944
Zbtb43,chr2,33450287,33468532,-,30.2656839036
Sox15,chr11,69655036,69656727,+,30.2596835445
B3gnt7,chr1,86303220,86307305,+,30.2582494142
Rab11fip4,chr11,79591211,79694012,+,30.2539787649
Itfg2,chr6,128409443,128424910,-,30.2477399503
Tmem184c,chr8,77595977,77610653,-,30.2337602543
Rbms1,chr2,60751952,60963204,-,30.2326086822
Arhgef39,chr4,43496143,43499660,-,30.2311908877
Slc35e1,chr8,72477994,72492614,-,30.2307059198
Foxj3,chr4,119539660,119629119,+,30.2199039567
Irf2bp1,chr7,19004064,19006763,+,30.2191667762
Dnajc4,chr19,6987910,6992272,-,30.2009923378
2210018M11Rik,chr7,98590605,98656569,-,30.2001897301
Vars2,chr17,35655634,35667592,-,30.1950740922
Zfp229,chr17,21733723,21748969,+,30.18855508
Cox15,chr19,43733253,43753000,-,30.1755769664
Ppp2r5e,chr12,75450880,75596200,-,30.1666226747
Bcar3,chr3,122419779,122530182,+,30.1532332506
Plekha7,chr7,116123484,116308376,-,30.1375981351
Ncoa4,chr14,32159886,32179855,+,30.1316592265
Ap4m1,chr5,138172020,138178685,+,30.1250461792
Agap3,chr5,24452176,24502047,+,30.0789655763
Glod5,chrX,8004200,8018492,-,30.075291037
Casp8ap2,chr4,32615472,32653265,+,30.0727989319
Xiap,chrX,42067835,42109664,+,30.0652123507
Tmx1,chr12,70453153,70467624,+,30.0637640474
Atg4d,chr9,21265284,21274837,+,30.0615625958
Chm,chrX,113040591,113185515,-,30.0562065306
Fbp2,chr13,62836884,62858370,-,30.0522259776
Gsta3,chr1,21240584,21265575,+,30.0390383096
Mief1,chr15,80234079,80253371,+,30.0356649802
D17H6S56E-5,chr17,34996723,35000746,-,30.0310975385
Itch,chr2,155133480,155226855,+,30.0131428994
Mrpl19,chr6,81957841,81965949,-,29.989125763
Uhrf2,chr19,30030512,30093724,+,29.9741407335
Entpd6,chr2,150749080,150771674,+,29.9718167818
Brms1l,chr12,55836365,55869735,+,29.9707911572
Commd9,chr2,101886261,101901639,+,29.9636478359
Flot1,chr17,35823356,35832787,+,29.9477929106
Podxl,chr6,31519492,31563937,-,29.9446359668
Ttc39b,chr4,83220300,83324189,-,29.9437840932
Dlgap3,chr4,127169203,127237022,+,29.9432058787
Plekha2,chr8,25039143,25101811,-,29.932529432
Rps15a-ps6,chr11,6172507,6173331,-,29.9217273528
Mospd3,chr5,137596646,137601059,-,29.9216444522
Cdc42bpb,chr12,111292971,111377718,-,29.9159928003
Ttc3,chr16,94370738,94469221,+,29.9067850901
Mcat,chr15,83546796,83555711,-,29.8985359832
Carkd,chr8,11497505,11513286,+,29.898443045
Yipf1,chr4,107314362,107359823,+,29.8945158596
Zscan26,chr13,21442174,21453727,-,29.8789733476
Terf2,chr8,107069401,107096545,-,29.8656867157
Nme3,chr17,24896499,24897529,+,29.8631951842
Endog,chr2,30171523,30174069,+,29.854838611
Atp9a,chr2,168634437,168742136,-,29.8518654413
Rap1gap,chr4,137664725,137729861,+,29.8347049386
Alkbh3,chr2,93980633,94010730,-,29.8237204022
Cadm1,chr9,47530351,47853385,+,29.8221849994
Lrrc41,chr4,116075268,116097109,+,29.8000453793
Blcap,chr2,157556361,157566361,-,29.7942999632
Rara,chr11,98937695,98974942,+,29.7771715922
Rnf11,chr4,109452856,109476505,-,29.7665308972
Plod3,chr5,136987018,136996646,+,29.7644201192
Bri3,chr5,144244436,144264573,+,29.7591196458
Lrp10,chr14,54464146,54470291,+,29.7558450976
Csrnp1,chr9,119971165,119984658,-,29.7540844693
Slc25a15,chr8,22375549,22398621,-,29.7537006723
Ehd4,chr2,120089486,120154575,-,29.7488415721
1200014J11Rik,chr11,73047866,73083579,+,29.7335533565
Hbp1,chr12,31926454,31950535,-,29.7275846604
Cep89,chr7,35397092,35438684,+,29.6990895919
Pot1a,chr6,25743734,25809226,-,29.6990492324
Cr1l,chr1,195103787,195131570,-,29.6975828884
Prdm2,chr4,143107390,143212709,-,29.6891312804
Papd7,chr13,69497958,69533864,-,29.6848145567
Sh3bgrl2,chr9,83548337,83600291,+,29.6633074673
Shf,chr2,122348891,122368918,-,29.62812128
Cdk18,chr1,132113546,132139685,-,29.6233688048
Dpcd,chr19,45560614,45578287,+,29.6072971356
Bend3,chr10,43479139,43515417,+,29.6064692169
Sap30l,chr11,57801636,57810615,+,29.6016732488
Naa16,chr14,79334506,79390668,-,29.5769759894
Lrp5,chr19,3584824,3686564,-,29.575479446
Rlf,chr4,121145372,121188534,-,29.5678301493
Sys1,chr2,164460970,164465510,+,29.5626935953
Katnb1,chr8,95081200,95099874,+,29.5510827915
Bag4,chr8,25764538,25785209,-,29.5174334438
Zfp280c,chrX,48541625,48594452,-,29.5156466985
Zfp191,chr18,24012266,24020771,-,29.5108811518
Cnpy4,chr5,138187534,138193894,+,29.491246743
Relb,chr7,19606221,19629438,-,29.4728134605
Ptprtos,chr2,162390812,162393946,+,29.4713585493
Nthl1,chr17,24632681,24638838,+,29.4548947514
Dnajc14,chr10,128805675,128819446,+,29.4341797644
Atxn7l3b,chr10,112925427,112929026,-,29.4295136351
Gm13242,chr4,145670696,145704437,+,29.4080279175
Cox18,chr5,90214724,90223996,-,29.4077932372
Brf2,chr8,27123831,27128632,-,29.3819644042
Zfp59,chr7,27838583,27856774,+,29.3392149939
Arf2,chr11,103966724,103985350,+,29.3361414543
Peli1,chr11,21091323,21150327,+,29.3349868145
Trit1,chr4,123016596,123054934,+,29.3165429241
Phf20,chr2,156196646,156309953,+,29.311487671
4833420G17Rik,chr13,119462758,119486117,+,29.3027366847
Arl14ep,chr2,106962528,106974397,-,29.3002666729
Sh3gl2,chr4,85205455,85389379,+,29.292113057
Snord35a,chr7,45126346,45126435,-,29.2816339325
Kifc5b,chr17,26917090,26932579,+,29.2599204743
Slc4a5,chr6,83237374,83304945,+,29.2591336111
Usp47,chr7,112023505,112111386,+,29.2273353392
Usp38,chr8,80980732,81014906,-,29.226172647
Gpatch8,chr11,102475915,102556158,-,29.2228221705
Rab40c,chr17,25882113,25919714,-,29.2001217091
Tmem50b,chr16,91574507,91597680,-,29.1726223958
Lims1,chr10,58323465,58424691,+,29.1676534682
Cog2,chr8,124520766,124552007,+,29.1509651449
Trim71,chr9,114511272,114564369,-,29.0964415594
Eef2kmt,chr16,5244154,5255956,-,29.0817722548
Dgcr6,chr16,18052859,18071632,+,29.0778480637
Snhg14,chr7,59969576,59974431,-,29.0758483178
Dtx2,chr5,135994799,136032881,+,29.0728637092
Exoc3,chr13,74169804,74208700,-,29.066365944
4930427A07Rik,chr12,113156420,113165458,+,29.060939502
Dguok,chr6,83480213,83506969,-,29.0438768462
Dicer1,chr12,104687741,104751952,-,29.0295214134
Ninj1,chr13,49187546,49196251,+,29.0263840606
Zcchc11,chr4,108459425,108559415,+,29.0093344948
Scfd1,chr12,51377512,51450102,+,28.9965271246
Pycard,chr7,127991372,127993867,-,28.9947187311
Ankle2,chr5,110231003,110256651,+,28.9918968566
Snupn,chr9,56950923,56983199,+,28.9913771564
Ints6,chr14,62676324,62761112,-,28.9897629702
Tmem126b,chr7,90468828,90475995,-,28.9885827624
Sidt2,chr9,45937856,45955249,-,28.9857065212
Cd320,chr17,33843090,33849774,+,28.9856822745
Krt18,chr15,102028215,102032026,+,28.9855882902
Snta1,chr2,154376313,154408084,-,28.9810114287
Slc46a1,chr11,78465700,78471945,+,28.9790075828
Rnf121,chr7,102019871,102065132,-,28.9779002914
Cdc7,chr5,106964321,106984439,+,28.9542909947
Eno3,chr11,70657175,70662513,+,28.9446905307
Rab22a,chr2,173659844,173702182,+,28.9335022025
Urb1,chr16,90751526,90810413,-,28.9330460169
Msh3,chr13,92211880,92355003,-,28.9298232383
Mtg2,chr2,180070592,180085902,+,28.9127231642
Ndufaf3,chr9,108565864,108567342,-,28.9125064917
Fam118b,chr9,35216964,35267805,-,28.9068931935
1500011K16Rik,chr2,127791376,127792488,-,28.9016723484
Tmx3,chr18,90510153,90543267,+,28.8807349244
Rfx7,chr9,72532239,72622949,+,28.8788098774
Gse1,chr8,120488865,120581383,+,28.8664236172
Aebp2,chr6,140622662,140678472,+,28.861277716
Fbxw5,chr2,25500777,25505470,+,28.8574231177
Skiv2l,chr17,34839225,34850204,-,28.8493057343
Atp5sl,chr7,25619413,25625550,+,28.8456970583
Mpg,chr11,32226504,32232702,+,28.8445297592
Gtpbp3,chr8,71488102,71493400,+,28.8403468501
Nsun5,chr5,135369952,135376797,+,28.8336302823
Nnat,chr2,157560077,157562525,+,28.830285317
1810026J23Rik,chr9,21592721,21595970,+,28.8288751283
Ssh1,chr5,113942218,113993757,-,28.8111298361
Inpp5a,chr7,139389108,139579652,+,28.7914105094
Gmpr2,chr14,55672234,55678751,+,28.7912822551
Dsn1,chr2,156995061,157007075,-,28.7826994657
Acer2,chr4,86874413,86932490,+,28.7722193301
Zfp105,chr9,122923077,122931028,+,28.7656459253
Coq4,chr2,29788262,29797743,+,28.7566305902
Mirg,chr12,109734980,109749457,+,28.7416761216
Cfp,chrX,20925534,20931524,-,28.7383218553
Fbxo30,chr10,11281329,11297969,+,28.7361917446
Dctn4,chr18,60526220,60558762,+,28.7323872445
Elp6,chr9,110305191,110322102,+,28.7289960597
Rabep2,chr7,126428766,126445907,+,28.7233520142
4921524J17Rik,chr8,85408758,85432841,-,28.7230377328
Wdr11,chr7,129591862,129635738,+,28.718895839
Dhx35,chr2,158794806,158858220,+,28.7087319243
Nfs1,chr2,156123636,156144186,-,28.7039337656
Rcan1,chr16,92391950,92466169,-,28.6876920702
Clspn,chr4,126556979,126593903,+,28.6846488496
Tbc1d17,chr7,44840775,44849079,-,28.6793489463
Minpp1,chr19,32485768,32515370,+,28.6752921521
Rnf168,chr16,32277460,32301439,+,28.6717860806
Cep78,chr19,15955772,15984989,-,28.6656981137
Wdr34,chr2,30031557,30048879,-,28.640851225
Rnf145,chr11,44518963,44565520,+,28.6285450021
Immp1l,chr2,105904637,105965558,+,28.61584181
G6pc3,chr11,102189698,102194081,+,28.5928546571
Glt1d1,chr5,127632261,127707520,+,28.5864741842
Cpxm1,chr2,130390774,130397629,-,28.5686010564
Trmt11,chr10,30534224,30600749,-,28.5558809855
Fam76b,chr9,13827726,13846522,+,28.5438536841
Rbm18,chr2,36116078,36136704,-,28.5301466396
Rab28,chr5,41624975,41708155,-,28.5167010578
Tmem128,chr5,38260374,38269618,+,28.513316179
Rbbp9,chr2,144542264,144550859,-,28.4982223646
Mrps33,chr6,39801806,39810936,-,28.4944938794
Dpagt1,chr9,44326844,44333600,+,28.4856973761
Sdhaf2,chr19,10500511,10525209,-,28.4811559294
Cdr2,chr7,120957036,120982312,-,28.4699693195
Nefh,chr11,4938755,4948064,-,28.4657250119
Gapvd1,chr2,34676982,34755232,-,28.4558985883
Ctdspl2,chr2,121956000,122015326,+,28.4243669037
Pycr1,chr11,120635711,120643670,-,28.4025347115
Ddit3,chr10,127290792,127296288,+,28.4009992779
C1d,chr11,17257617,17269176,+,28.3944004692
2310022B05Rik,chr8,124635755,124663369,-,28.3925901844
Nubpl,chr12,52097745,52310959,+,28.3621999902
Tnrc6c,chr11,117654288,117763441,+,28.3605125864
Gns,chr10,121365089,121397245,+,28.3600945802
Bscl2,chr19,8837466,8848683,+,28.3549937779
Acbd3,chr1,180726042,180754204,+,28.3482350649
Rab26os,chr17,24528250,24528744,+,28.3372437966
Fam213b,chr4,154896429,154899043,-,28.3362938249
Ext1,chr15,53068260,53346183,-,28.3304782535
Fam102a,chr2,32535358,32569750,+,28.3299574674
Josd1,chr15,79674249,79687872,-,28.3247267651
Dgat1,chr15,76502014,76511818,-,28.3246907249
Ibtk,chr9,85687359,85749334,-,28.305483276
Coa6,chr8,126422500,126425435,+,28.2916259039
Edem2,chr2,155701672,155729475,-,28.2893667579
Nbn,chr4,15957966,15992589,+,28.2764435936
Fbxw2,chr2,34804363,34826235,-,28.2557973176
Cep68,chr11,20227036,20249424,-,28.255387817
Gmcl1,chr6,86691767,86733378,-,28.250568329
Fdxr,chr11,115268024,115276969,-,28.2422078448
Aacs,chr5,125475872,125517403,+,28.2380032001
Tmem60,chr5,20882452,20886870,+,28.2289418828
Ptgis,chr2,167203195,167240537,-,28.2227419511
Btaf1,chr19,36926078,37014057,+,28.2126290175
Zfp512,chr5,31452435,31481753,+,28.1906405927
Arl15,chr13,113794507,114157461,+,28.1886280227
Slain2,chr5,72914361,72978841,+,28.1877277347
Nprl2,chr9,107542208,107545706,+,28.1873951492
Zfand1,chr3,10339955,10351301,-,28.1851711556
Alg8,chr7,97371616,97392158,+,28.1777286043
Cabin1,chr10,75646109,75764357,-,28.1745893672
Aktip,chr8,91111780,91135494,-,28.1328344235
Glrx3,chr7,137437647,137468594,+,28.1321169105
Naa30,chr14,49172226,49191031,+,28.1137485521
Rgs19,chr2,181688418,181693977,-,28.0728436448
Bag3,chr7,128523582,128546979,+,28.0649511844
Abcb8,chr5,24394155,24409947,+,28.0479707687
Inip,chr4,59769646,59783855,-,28.0390092301
Btbd1,chr7,81792073,81829431,-,28.0294409322
Phlda3,chr1,135766084,135769134,+,28.0284508172
Stam2,chr2,52692205,52742149,-,28.0254445454
Fam178a,chr19,44931118,44983787,+,28.0250318704
Fam195b,chr11,120542887,120549727,-,28.0193898561
1110007C09Rik,chr13,49202950,49216026,-,28.0099844802
Fbxl14,chr6,119479667,119483886,+,28.0064578177
Sec16a,chr2,26409430,26445216,-,27.9953912213
Zfp609,chr9,65691582,65827564,-,27.967294322
Klhdc10,chr6,30401908,30455174,+,27.9672597785
Ccdc137,chr11,120458128,120464353,+,27.9471219335
Orc3,chr4,34566780,34614942,-,27.9440970211
Ttc5,chr14,50765408,50785520,-,27.938969766
Trak1,chr9,121366957,121474918,+,27.9327227264
