name,chr,start,end,strand,RPK
4921518K17Rik,chr12,57618102,57619102,-,0
4921530L21Rik,chr14,95880765,95881765,+,0
4921533I20Rik,chr18,17234982,17235982,-,0
4921534H16Rik,chr9,98002919,98003919,+,0
4922502D21Rik,chr6,129331281,129332281,-,0
4922502H24Rik,chr13,101397080,101398080,-,0
4930401O10Rik,chr11,71939622,71940622,-,0
4930402F11Rik,chr7,69495593,69496593,+,0
4930404A05Rik,chr16,52815244,52816244,-,0
4930405A10Rik,chr14,22542298,22543298,-,0
4930405D11Rik,chr11,90804190,90805190,+,0
4930405J17Rik,chr10,20201354,20202354,-,0
4930405L22Rik,chr5,45931909,45932909,-,0
4930406D18Rik,chr3,100425904,100426904,+,0
4930407G08Rik,chr4,107953431,107954431,+,0
4930407I19Rik,chr10,66144795,66145795,+,0
4930412B13Rik,chr2,117821427,117822427,+,0
4930413E15Rik,chr5,118951838,118952838,+,0
4930413F20Rik,chr15,34674572,34675572,+,0
4930413M19Rik,chr14,50503268,50504268,+,0
4930414N06Rik,chr19,44984050,44985050,-,0
4930415L06Rik,chrX,89932352,89933352,-,0
4930419G24Rik,chr3,33024276,33025276,+,0
4930423M02Rik,chr4,5631827,5632827,+,0
4930425K10Rik,chr5,67942581,67943581,-,0
4930428D20Rik,chr16,69799881,69800881,-,0
4930428E07Rik,chr12,38614021,38615021,-,0
4930429D17Rik,chr5,103298529,103299529,-,0
4930429F11Rik,chr17,79477385,79478385,-,0
4930430A15Rik,chr2,111229100,111230100,-,0
4930430F21Rik,chr15,31038625,31039625,+,0
4930431F12Rik,chr5,44965700,44966700,+,0
4930432M17Rik,chr3,121670262,121671262,+,0
4930433B08Rik,chr3,18479977,18480977,-,0
4930433I11Rik,chr7,40987108,40988108,+,0
4930434J06Rik,chr14,71856208,71857208,+,0
4930438E09Rik,chr14,67397242,67398242,-,0
4930440I19Rik,chr2,78050676,78051676,+,0
4930441H08Rik,chr7,71909194,71910194,+,0
4930441J16Rik,chr2,74307217,74308217,-,0
4930442J19Rik,chr2,151301538,151302538,+,0
4930442L01Rik,chr3,96831570,96832570,-,0
4930444G20Rik,chr10,22067579,22068579,-,0
4930447A16Rik,chr15,37425053,37426053,+,0
4930448C13Rik,chr12,15049889,15050889,-,0
4930448F12Rik,chr13,18099702,18100702,-,0
4930448H16Rik,chr5,143226491,143227491,+,0
4930448I06Rik,chr1,41180752,41181752,-,0
4930448K20Rik,chr4,9916897,9917897,-,0
4930449E18Rik,chr19,57273459,57274459,+,0
4930449I24Rik,chr5,146501898,146502898,+,0
4930452A19Rik,chr17,9775366,9776366,-,0
4930452G13Rik,chr14,79702419,79703419,+,0
4930452N14Rik,chr1,154256406,154257406,-,0
4930455F16Rik,chr16,4228616,4229616,-,0
4930455H04Rik,chr3,116967766,116968766,+,0
4930455J16Rik,chr13,58761811,58762811,-,0
4930456L15Rik,chr4,103290458,103291458,+,0
4930459L07Rik,chr5,58452498,58453498,-,0
4930463O16Rik,chr10,84487792,84488792,+,0
4930465M20Rik,chr12,107734988,107735988,-,0
4930470H14Rik,chr17,4082495,4083495,-,0
4930470O06Rik,chr8,59825148,59826148,+,0
4930473A02Rik,chr2,130563249,130564249,-,0
4930473O22Rik,chr10,97596431,97597431,-,0
4930474G06Rik,chr18,28559663,28560663,+,0
4930474H20Rik,chr14,90126390,90127390,+,0
4930474M22Rik,chr17,14398442,14399442,-,0
4930474N05Rik,chr14,36094464,36095464,+,0
4930480E11Rik,chrX,78369142,78370142,+,0
4930480K15Rik,chr17,90860668,90861668,+,0
4930480M12Rik,chr12,26210766,26211766,+,0
4930482G09Rik,chr3,153151608,153152608,-,0
4930483K19Rik,chr10,76561726,76562726,-,0
4930486F22Rik,chr10,86095353,86096353,+,0
4930486I03Rik,chr1,20355953,20356953,+,0
4930487D11Rik,chr5,38343888,38344888,+,0
4930487H11Rik,chr1,62794232,62795232,-,0
4930488B22Rik,chr1,184711996,184712996,+,0
4930488L21Rik,chr8,93813055,93814055,-,0
4930500F04Rik,chr5,149847246,149848246,+,0
4930503E24Rik,chr10,124468573,124469573,+,0
4930503F20Rik,chr14,33810783,33811783,-,0
4930503H13Rik,chrX,156538982,156539982,+,0
4930503O07Rik,chr1,194222259,194223259,-,0
4930504C09Rik,chr15,69270032,69271032,+,0
4930505G20Rik,chr14,115409052,115410052,-,0
4930506A18Rik,chr8,106281728,106282728,+,0
4930507D10Rik,chr11,80857800,80858800,-,0
4930512M02Rik,chr11,11627338,11628338,-,0
4930515L19Rik,chrX,46328411,46329411,-,0
4930517E11Rik,chr2,124129456,124130456,-,0
4930517M08Rik,chr17,4634479,4635479,+,0
4930519D14Rik,chr13,30614542,30615542,+,0
4930519F24Rik,chr9,100021799,100022799,+,0
4930519H02Rik,chr5,15883266,15884266,-,0
4930520P13Rik,chr13,70232321,70233321,+,0
4930521E06Rik,chr1,44744449,44745449,-,0
4930522H14Rik,chr4,109530797,109531797,-,0
4930522O17Rik,chr4,53245695,53246695,+,0
4930523O13Rik,chr15,46495679,46496679,-,0
4930524B17Rik,chr6,19278343,19279343,-,0
4930524C18Rik,chr14,114831464,114832464,+,0
4930524N10Rik,chrX,154342892,154343892,-,0
4930524O05Rik,chr19,10647553,10648553,-,0
4930525C09Rik,chr10,97714271,97715271,+,0
4930527G23Rik,chr18,29441699,29442699,+,0
4930528H21Rik,chr6,4047084,4048084,-,0
4930528P14Rik,chr2,115343780,115344780,-,0
4930529K09Rik,chr14,86245469,86246469,+,0
4930532I03Rik,chr10,106601980,106602980,-,0
4930532M18Rik,chr1,154255188,154256188,+,0
4930533B01Rik,chr2,113708050,113709050,-,0
4930533N22Rik,chr7,75029710,75030710,+,0
4930539C22Rik,chr3,134423135,134424135,-,0
4930539N22Rik,chr3,13652365,13653365,-,0
4930540M03Rik,chr9,15619356,15620356,+,0
4930542C21Rik,chr16,38016822,38017822,+,0
4930543N07Rik,chr7,138553741,138554741,+,0
4930544M13Rik,chr13,114606727,114607727,+,0
4930545E07Rik,chr18,17580490,17581490,-,0
4930546C10Rik,chr18,68951028,68952028,-,0
4930547E14Rik,chr16,59636444,59637444,+,0
4930548K13Rik,chr4,26704949,26705949,-,0
4930549C15Rik,chr12,26346209,26347209,+,0
4930552N02Rik,chr4,52814103,52815103,+,0
4930553C11Rik,chr11,39389725,39390725,-,0
4930553E22Rik,chr16,84370642,84371642,+,0
4930554C24Rik,chr9,84773897,84774897,+,0
4930554H23Rik,chr7,63444029,63445029,-,0
4930554I06Rik,chr19,21104209,21105209,+,0
4930555B12Rik,chrX,114926488,114927488,+,0
4930555G01Rik,chr14,5050128,5051128,+,0
4930555G21Rik,chr13,53648084,53649084,+,0
4930556J02Rik,chr14,61492187,61493187,+,0
4930557J02Rik,chr5,34118239,34119239,+,0
4930558F17Rik,chr5,11680323,11681323,-,0
4930558G05Rik,chrX,129051023,129052023,+,0
4930559C10Rik,chr12,93444323,93445323,-,0
4930563F08Rik,chr5,131879768,131880768,+,0
4930563H07Rik,chr6,48999116,49000116,-,0
4930564B18Rik,chr14,75641758,75642758,+,0
4930564C03Rik,chr17,44880385,44881385,-,0
4930565D16Rik,chr3,84379421,84380421,-,0
4930567H17Rik,chrX,70394240,70395240,-,0
4930567J20Rik,chr16,71249403,71250403,+,0
4930567K12Rik,chr7,92119011,92120011,-,0
4930567K20Rik,chr10,10750545,10751545,+,0
4930568D16Rik,chr2,35367229,35368229,-,0
4930568E12Rik,chr9,13105355,13106355,-,0
4930568G15Rik,chr1,165091430,165092430,-,0
4930571K23Rik,chr7,125368360,125369360,+,0
4930571O06Rik,chr8,113516781,113517781,+,0
4930572K03Rik,chr5,127170064,127171064,+,0
4930572O13Rik,chr14,25142741,25143741,-,0
4930573O16Rik,chr2,52290501,52291501,+,0
4930578C19Rik,chrX,18460774,18461774,-,0
4930578E11Rik,chr18,29495916,29496916,-,0
4930578N18Rik,chr16,76122112,76123112,+,0
4930579H20Rik,chr10,27389365,27390365,+,0
4930579J19Rik,chr13,38461293,38462293,-,0
4930583P06Rik,chr2,124221858,124222858,-,0
4930584F24Rik,chr5,26492814,26493814,-,0
4930586N03Rik,chr13,23313024,23314024,+,0
4930587E11Rik,chr6,102265599,102266599,+,0
4930591E09Rik,chr10,38175273,38176273,+,0
4930592A05Rik,chr15,33652936,33653936,-,0
4930596D02Rik,chr14,35811478,35812478,-,0
4930597G03Rik,chr14,51344989,51345989,-,0
4931402G19Rik,chr2,120468867,120469867,-,0
4931403E22Rik,chr19,26823407,26824407,-,0
4931403G20Rik,chr12,69843185,69844185,+,0
4931417E11Rik,chr6,73469167,73470167,-,0
4931419H13Rik,chr3,55054741,55055741,+,0
4931430N09Rik,chr6,118879657,118880657,+,0
4931431F19Rik,chr7,104129323,104130323,-,0
4932411E22Rik,chr11,89418448,89419448,-,0
4932414J04Rik,chr11,21510680,21511680,-,0
4932414N04Rik,chr2,68657383,68658383,+,0
4932416K20Rik,chr8,104794736,104795736,+,0
4932429P05Rik,chrX,89751767,89752767,+,0
4933400B14Rik,chr17,89319726,89320726,+,0
4933400C23Rik,chr9,92718215,92719215,+,0
4933400F21Rik,chr1,89683392,89684392,-,0
4933401H06Rik,chr3,135839769,135840769,-,0
4933402D24Rik,chr1,63768767,63769767,-,0
4933402J10Rik,chr5,59985502,59986502,-,0
4933402J15Rik,chr14,74355026,74356026,+,0
4933402N03Rik,chr7,131145783,131146783,-,0
4933404G15Rik,chr16,16717621,16718621,-,0
4933405E24Rik,chr11,54212788,54213788,-,0
4933405O20Rik,chr7,50598689,50599689,+,0
4933406F09Rik,chr14,7411972,7412972,+,0
4933406G16Rik,chr11,19064774,19065774,+,0
4933406K04Rik,chr12,106715824,106716824,-,0
4933407E24Rik,chr4,124568678,124569678,+,0
4933407I05Rik,chr9,51913928,51914928,+,0
4933407L21Rik,chr1,85927982,85928982,+,0
4933409G03Rik,chr2,68581912,68582912,+,0
4933409K07Rik,ambiguous,42054630,42055630,-,0
4933411G06Rik,chr10,51756694,51757694,-,0
4933412O06Rik,chr13,15802130,15803130,-,0
4933413L06Rik,chr13,117719511,117720511,-,0
4933415F23Rik,chr1,23101753,23102753,-,0
4933416E03Rik,chr2,159946840,159947840,+,0
4933416I08Rik,chrX,53685990,53686990,+,0
4933416M06Rik,chr13,101253818,101254818,+,0
4933417G07Rik,chr3,55846604,55847604,+,0
4933427E13Rik,chr11,25325606,25326606,+,0
4933430M04Rik,chr11,24481408,24482408,+,0
4933430N04Rik,chr8,9131788,9132788,-,0
4933433F19Rik,chr8,30567894,30568894,+,0
4933436H12Rik,chr7,68416923,68417923,+,0
4933436I01Rik,chrX,67920950,67921950,-,0
4933438B17Rik,chr5,127030288,127031288,+,0
5031410I06Rik,chr5,26104814,26105814,-,0
5033403H07Rik,chr5,52991792,52992792,-,0
5330439B14Rik,chr6,142614094,142615094,+,0
5430402E10Rik,chrX,77924562,77925562,-,0
5430425K12Rik,chr13,80939902,80940902,+,0
5430428K19Rik,chrX,6574163,6575163,-,0
5430434I15Rik,chr3,38207619,38208619,-,0
5430437J10Rik,chr15,5495817,5496817,+,0
5530400C23Rik,chr6,133291715,133292715,+,0
5530401A14Rik,chr11,81860176,81861176,+,0
5730412P04Rik,chrX,136104102,136105102,+,0
5730460C07Rik,chr3,153791587,153792587,-,0
5730488B01Rik,chr4,44702299,44703299,+,0
5830432E09Rik,chr7,135651814,135652814,-,0
6030469F06Rik,chr12,31168361,31169361,+,0
6030471H07Rik,chr4,84044379,84045379,-,0
6330407A03Rik,chr4,3714463,3715463,+,0
6330415B21Rik,chr6,77381975,77382975,-,0
6430706D22Rik,chr1,88268908,88269908,-,0
7420700N18Rik,chr8,31367248,31368248,+,0
7420701I03Rik,chr12,11047312,11048312,+,0
7530416G11Rik,chr15,85502727,85503727,-,0
7630403G23Rik,chr9,34041870,34042870,+,0
8030423J24Rik,chr13,70882447,70883447,+,0
8030442B05Rik,chr2,11398000,11399000,-,0
8030451O07Rik,chr16,72233827,72234827,-,0
8430422H06Rik,chr18,14231805,14232805,+,0
8430431K14Rik,chr19,31215896,31216896,-,0
8430436N08Rik,chr4,7560187,7561187,+,0
9130015L21Rik,chr2,160016152,160017152,+,0
9130204L05Rik,chr3,91090305,91091305,-,0
9130221F21Rik,chr6,72042028,72043028,-,0
9230102K24Rik,chr10,110600149,110601149,+,0
9230110F15Rik,chr9,35843650,35844650,-,0
9330117O12Rik,chr18,54611243,54612243,+,0
9330162B11Rik,chr1,188008490,188009490,-,0
9330175M20Rik,chr1,51333279,51334279,-,0
9330178D15Rik,chr3,155975853,155976853,+,0
9330188P03Rik,chr14,105589048,105590048,+,0
9330199G10Rik,chr13,19503867,19504867,-,0
9430007A20Rik,chr4,144519321,144520321,+,0
9430014N10Rik,chr15,93926611,93927611,-,0
9430019J16Rik,chr2,75443679,75444679,-,0
9430021M05Rik,chr2,162660662,162661662,+,0
9530002B09Rik,chr4,122688758,122689758,+,0
9530014B07Rik,chr13,53638701,53639701,-,0
9630013A20Rik,chr14,84475924,84476924,-,0
9830107B12Rik,chr17,48145807,48146807,-,0
9930111J21Rik2,chr11,49050742,49051742,-,0
A130077B15Rik,chr10,122569391,122570391,-,0
A1bg,chr15,60920770,60921770,-,0
A230108P19Rik,chr2,6192750,6193750,+,0
A330070K13Rik,chr5,130384131,130385131,-,0
A330076C08Rik,chr13,44215987,44216987,-,0
A330093E20Rik,chr18,46044760,46045760,-,0
A430085M09Rik,chr4,78593546,78594546,+,0
A430088P11Rik,chr15,80697110,80698110,-,0
A430090L17Rik,chr13,114151092,114152092,-,0
A4gnt,chr9,99612001,99613001,+,0
A530006G24Rik,chr2,147710192,147711192,+,0
A530016L24Rik,chr12,112488947,112489947,+,0
A530046M15Rik,chr13,15806742,15807742,+,0
A530053G22Rik,chr6,60403207,60404207,-,0
A530058N18Rik,chr2,114013064,114014064,+,0
A530065N20Rik,chr13,60029210,60030210,+,0
A530099J19Rik,chr13,19732451,19733451,-,0
A630012P03Rik,chrX,52575342,52576342,+,0
A630033H20Rik,chrX,107148426,107149426,+,0
A630073D07Rik,chr6,132627011,132628011,-,0
A630076J17Rik,chr3,107230113,107231113,+,0
A630095E13Rik,chr9,36638102,36639102,-,0
A730006G06Rik,chr17,48089878,48090878,-,0
A730008H23Rik,chr1,88277057,88278057,-,0
A730085K08Rik,chr9,122398301,122399301,-,0
A830011K09Rik,chr6,138422604,138423604,+,0
A830019L24Rik,chr3,143242554,143243554,+,0
A930002C04Rik,chr13,47148170,47149170,-,0
A930003O13Rik,chr5,22746384,22747384,-,0
A930009A15Rik,chr10,115569485,115570485,+,0
A930011G23Rik,chr5,99728560,99729560,-,0
A930041C12Rik,chr5,107633350,107634350,-,0
AA536875,chr14,123168002,123169002,+,0
AA545190,chr6,10973878,10974878,-,0
AF366264,chr8,13837589,13838589,-,0
AI115009,chr3,152666412,152667412,+,0
AU022793,chr15,39962148,39963148,+,0
AV064505,chr9,7695131,7696131,-,0
AW112010,chr19,11050066,11051066,-,0
AY702103,chr17,50238707,50239707,+,0
AY761184,chr8,21703147,21704147,-,0
AY761185,chr8,20944248,20945248,-,0
Acnat2,chr4,49407651,49408651,-,0
Acrv1,chr9,36692719,36693719,+,0
Acsm1,chr7,119617327,119618327,+,0
Acsm5,chr7,119525764,119526764,+,0
Actl11,chr9,107927968,107928968,+,0
Actl7a,chr4,56742921,56743921,+,0
Actrt1,chrX,46328506,46329506,+,0
Adam20,chr8,40792772,40793772,+,0
Adam24,chr8,40674593,40675593,+,0
Adam26a,chr8,43576207,43577207,-,0
Adam26b,chr8,43527637,43528637,-,0
Adam29,chr8,55906464,55907464,-,0
Adam34,chr8,43665060,43666060,-,0
Adam39,chr8,40822508,40823508,+,0
Adam6a,chr12,113543407,113544407,+,0
Adam6b,chr12,113489064,113490064,+,0
Adam7,chr14,68533189,68534189,-,0
Adamdec1,chr14,68581572,68582572,-,0
Adgre1,chr17,57358185,57359185,+,0
Adora3,chr3,105903920,105904920,+,0
Agbl1,chr7,76229386,76230386,+,0
Agr2,chr12,35992424,35993424,+,0
Agr3,chr12,35925120,35926120,+,0
Akap4,chrX,7067014,7068014,+,0
Akr1b3,chr6,34316989,34317989,-,0
Akr1c20,chr13,4522833,4523833,-,0
Aldob,chr4,49548983,49549983,-,0
Alpi,chr1,87101106,87102106,-,0
Ambn,chr5,88455490,88456490,+,0
Amd1,chr10,40301688,40302688,-,0
Amd2,chr10,40301686,40302686,-,0
Amelx,chrX,169186709,169187709,-,0
Amtn,chr5,88375607,88376607,+,0
Amy2a2,chr3,113356158,113357158,-,0
Amy2a3,chr3,113356158,113357158,-,0
Amy2a4,chr3,113356158,113357158,-,0
Amy2a5,chr3,113356020,113357020,-,0
Amy2b,chr3,113156227,113157227,-,0
Ang3,chr14,43956568,43957568,+,0
Ang5,chr14,43956568,43957568,+,0
Ang6,chr14,44005918,44006918,-,0
Ankfn1,chr11,89538055,89539055,-,0
Ankrd33,chr15,101115254,101116254,+,0
Ankrd60,chr2,173577841,173578841,-,0
Antxrl,chr14,34052969,34053969,+,0
Apcs,chr1,172894554,172895554,-,0
Apobec4,chr1,152750050,152751050,+,0
Apoc3,chr9,46235136,46236136,-,0
Apoc4-apoc2,chr7,19680960,19681960,-,0
Apol11a,chr15,77507770,77508770,+,0
Apol11b,chr15,77642786,77643786,-,0
Apoo-ps,chrX,94366623,94367623,+,0
Aqp12,chr1,93005833,93006833,+,0
Aqp4,chr18,15410482,15411482,-,0
Arhgap15os,chr2,44064824,44065824,-,0
Art2a-ps,chr7,101560365,101561365,-,0
Art2b,chr7,101580661,101581661,-,0
Asic5,chr3,81996421,81997421,+,0
Atcayos,chr10,81194190,81195190,+,0
Atp1b4,chrX,38315621,38316621,+,0
Atp6v0c-ps2,chr17,24168895,24169895,-,0
Atp6v1g3,chr1,138273237,138274237,+,0
Atxn7l1os2,chr12,33394260,33395260,-,0
Awat1,chrX,100571746,100572746,+,0
B020018J22Rik,chr12,112434838,112435838,-,0
B230110G15Rik,chr6,138580123,138581123,+,0
B230209E15Rik,chr7,61614827,61615827,-,0
B230214G05Rik,chr15,88314373,88315373,+,0
B230323A14Rik,chr9,69760645,69761645,+,0
B3galt2,chr1,143640196,143641196,+,0
BB014433,chr8,15045578,15046578,-,0
BB031773,chr4,103011465,103012465,-,0
BC018473,chr11,116751666,116752666,+,0
BC037156,chr5,87908278,87909278,+,0
BC042761,chr12,57662411,57663411,-,0
BC046251,chr7,65581530,65582530,+,0
BC048562,chr9,108435981,108436981,+,0
BC048671,chr6,90300769,90301769,+,0
BC049352,chr9,45195265,45196265,+,0
BC061195,chrX,93155653,93156653,+,0
BC061212,ambiguous,95735673,95736673,-,0
Bbox1,chr2,110305225,110306225,-,0
Bcas3os1,chr11,85719244,85720244,-,0
Bcas3os2,chr11,85775180,85776180,-,0
Bcl2a1b,chr9,89198772,89199772,+,0
Bcl2a1c,chr9,114329634,114330634,+,0
Bpifa1,chr2,154142379,154143379,+,0
Bpifa2,chr2,154007775,154008775,+,0
Bpifa3,chr2,154129835,154130835,+,0
Bpifa5,chr2,154162106,154163106,+,0
Bpifa6,chr2,153974444,153975444,+,0
Bsph2,chr7,13570567,13571567,-,0
Btg1-ps1,chrX,38018315,38019315,-,0
Btg4,chr9,51115500,51116500,+,0
C030013G03Rik,chr17,12466343,12467343,+,0
C130030K03Rik,chr10,49095343,49096343,-,0
C130079G13Rik,chr3,59924713,59925713,+,0
C1qb,chr4,136885677,136886677,-,0
C1qc,chr4,136892414,136893414,-,0
C1qtnf5,chr9,44101269,44102269,+,0
C230004F18Rik,chrX,61115877,61116877,+,0
C230024C17Rik,chr1,153737329,153738329,-,0
C530044C16Rik,chr6,50775614,50776614,+,0
C5ar1,chr7,16259040,16260040,-,0
C630031E19Rik,chr12,29685945,29686945,-,0
C730002L08Rik,chr19,20551830,20552830,-,0
C87198,chr12,56590558,56591558,+,0
C9,chr15,6444832,6445832,+,0
Capn13,chr17,73398796,73399796,-,0
Capza3,chr6,140041024,140042024,+,0
Car1,chr3,14807865,14808865,-,0
Car10,chr11,93098789,93099789,+,0
Carlr,chr2,18801318,18802318,-,0
Cartpt,chr13,99900183,99901183,-,0
Casp12,chr9,5344975,5345975,+,0
Catsper1,chr19,5335240,5336240,+,0
Ccdc178,chr18,22170896,22171896,-,0
Ccdc34os,chr2,110049979,110050979,-,0
Ccdc54,chr16,50590654,50591654,-,0
Ccdc70,chr8,21970095,21971095,+,0
Ccdc7a,chr8,129064992,129065992,-,0
Ccl1,chr11,82179312,82180312,-,0
Ccl11,chr11,82057331,82058331,+,0
Ccl12,chr11,82101344,82102344,+,0
Ccl19,ambiguous,42756018,42757018,-,0
Ccl21a,ambiguous,42773491,42774491,-,0
Ccl21b,ambiguous,41903148,41904148,+,0
Ccl21c,ambiguous,41903112,41904112,+,0
Ccl24,chr5,135572543,135573543,-,0
Ccl26,chr5,135563069,135564069,-,0
Ccl27b,ambiguous,42152944,42153944,+,0
Ccl4,chr11,83662083,83663083,+,0
Ccl5,chr11,83530018,83531018,-,0
Ccr1,chr9,123968192,123969192,-,0
Ccr1l1,chr9,123977908,123978908,-,0
Ccr2,chr9,124101682,124102682,+,0
Ccr3,chr9,124021470,124022470,+,0
Ccr5,chr9,124121042,124122042,+,0
Ccr6,chr17,8235542,8236542,+,0
Cd200r4,chr16,44820227,44821227,+,0
Cd209b,chr8,3926341,3927341,-,0
Cd209g,chr8,4134235,4135235,+,0
Cd300lh,chr11,115047795,115048795,-,0
Cd40lg,chrX,57211642,57212642,+,0
Cd69,chr6,129274869,129275869,-,0
Cdr1,chrX,61185058,61186058,-,0
Cdrt4os1,chr11,63003634,63004634,-,0
Ceacam-ps1,chr7,16656978,16657978,-,0
Ceacam11,chr7,17971666,17972666,+,0
Ceacam12,chr7,18065428,18066428,+,0
Ceacam14,chr7,17812181,17813181,+,0
Ceacam15,chr7,16675205,16676205,-,0
Ceacam3,chr7,17149899,17150899,+,0
Ceacam5,chr7,17712751,17713751,+,0
Cela3a,chr4,137409291,137410291,-,0
Cers1,chr8,70315274,70316274,+,0
Ces1d,chr8,93197304,93198304,-,0
Ces1e,chr8,93229119,93230119,-,0
Ces1f,chr8,93279236,93280236,-,0
Ces1g,chr8,93336709,93337709,-,0
Ces2a,chr8,104733502,104734502,+,0
Ces2d-ps,chr8,104866923,104867923,+,0
Ces3a,chr8,105048098,105049098,+,0
Ces3b,chr8,105083254,105084254,+,0
Cfd,chr10,79890352,79891352,+,0
Cfhr1,chr1,139559722,139560722,-,0
Chil3,chr3,106167064,106168064,-,0
Chil4,chr3,106218979,106219979,-,0
Chil6,chr3,106405682,106406682,-,0
ChkbCpt1b,chr15,89429427,89430427,-,0
Clca4a,chr3,144974545,144975545,-,0
Clcf1-pold4,chr19,4213737,4214737,+,0
Cldn17,chr16,88506478,88507478,-,0
Cldn22,chr8,47823981,47824981,+,0
Cldn24,chr8,47821642,47822642,+,0
Cldn34-ps,chrX,77674952,77675952,-,0
Cldn34b2,chrX,155147349,155148349,-,0
Cldn34b3,chrX,76263805,76264805,+,0
Cldn8,chr16,88562683,88563683,-,0
Clec12b,chr6,129385374,129386374,-,0
Clec1b,chr6,129396796,129397796,+,0
Clec4b2,chr6,123172522,123173522,+,0
Clec5a,chr6,40585305,40586305,-,0
Clec9a,chr6,129408361,129409361,+,0
Clrn2,chr5,45453250,45454250,+,0
Cma2,chr14,55970927,55971927,+,0
Cmtm1,chr8,104309645,104310645,-,0
Cntnap5c,chr17,57769069,57770069,+,0
Col4a3,chr1,82586420,82587420,+,0
Colec10,chr15,54410273,54411273,+,0
Cpa3,chr3,20241681,20242681,-,0
Cphx1,chr14,25942043,25943043,+,0
Cphx2,chr14,25942039,25943039,+,0
Cpxcr1,chrX,116448443,116449443,+,0
Crisp4,chr1,18136551,18137551,-,0
Crp,chr1,172697555,172698555,+,0
Crybb2,chr5,113069617,113070617,-,0
Crygf,chr1,65926021,65927021,+,0
Csf2,chr11,54249399,54250399,-,0
Csn1s1,chr5,87665707,87666707,+,0
Csn1s2a,chr5,87773949,87774949,+,0
Csnka2ip,chr16,64478634,64479634,-,0
Cst10,chr2,149404748,149405748,+,0
Cst8,chr2,148798338,148799338,+,0
Ctrcos,chr4,141843820,141844820,+,0
Cts7,chr13,61357670,61358670,-,0
Cts8,chr13,61254848,61255848,-,0
Cts8-ps,chr13,61288350,61289350,-,0
Ctsj,chr13,61005411,61006411,-,0
Ctsm,chr13,61541339,61542339,-,0
Ctxn2,chr2,125136191,125137191,+,0
Cxcl15,chr5,90794033,90795033,+,0
Cylc1,chrX,111109917,111110917,+,0
Cylc2,chr4,51216177,51217177,+,0
Cyp11b1,chr15,74841143,74842143,-,0
Cyp11b2,chr15,74855818,74856818,-,0
Cyp2a22,chr7,26938886,26939886,-,0
Cyp2b13,chr7,26060994,26061994,+,0
Cyp2b9,chr7,26172908,26173908,+,0
Cyp2c37,chr19,39991923,39992923,+,0
Cyp2c38,chr19,39462575,39463575,-,0
Cyp2c50,chr19,40089178,40090178,+,0
Cyp2c53-ps,chr19,39228753,39229753,+,0
Cyp2d10,chr15,82406694,82407694,-,0
Cyp2d11,chr15,82393522,82394522,-,0
Cyp2d13,chr15,82641545,82642545,-,0
Cyp2d34,chr15,82620407,82621407,-,0
Cyp2d37-ps,chr15,82689558,82690558,-,0
Cyp2d40,chr15,82763622,82764622,-,0
Cyp3a25,chr5,146009118,146010118,-,0
Cyp3a41a,chr5,145719636,145720636,-,0
Cyp3a41b,chr5,145584230,145585230,-,0
Cyp3a44,chr5,145805374,145806374,-,0
Cyp3a59,chr5,146078757,146079757,+,0
Cyp4a32,chr4,115600437,115601437,+,0
Cyp8b1,chr9,121915805,121916805,-,0
Cypt1,chrX,16522371,16523371,+,0
Cypt10,chr9,24624703,24625703,+,0
Cypt12,chr3,17947943,17948943,+,0
Cypt14,chrX,39863104,39864104,-,0
Cypt15,chrX,39345765,39346765,+,0
Cypt4,chr9,24624684,24625684,+,0
Cypt7,chrX,16522380,16523380,+,0
Cypt8,chrX,16522380,16523380,+,0
Cypt9,chr9,24624703,24625703,+,0
D030024E09Rik,chr15,61773951,61774951,-,0
D16Ertd519e,chr16,70615924,70616924,+,0
D530049I02Rik,chr1,73398467,73399467,+,0
D630010B17Rik,chr15,94246701,94247701,+,0
D830032E09Rik,chr1,107916758,107917758,+,0
D930032P07Rik,chr19,28677723,28678723,+,0
DXBay18,chrX,73116546,73117546,+,0
Dalir,chr1,42750211,42751211,+,0
Dbh,chr2,27165006,27166006,+,0
Dcpp1,chr17,23880375,23881375,+,0
Ddi1,chr9,6266047,6267047,-,0
Ddx3y,chrY,1286113,1287113,-,0
Dear1,chr3,84965080,84966080,-,0
Defa-ps1,chr8,21694511,21695511,+,0
Defa-ps12,chr8,19209961,19210961,+,0
Defa-ps13,chr8,19300176,19301176,+,0
Defa-rs1,chr8,21326520,21327520,-,0
Defa-rs7,chr8,21054539,21055539,+,0
Defa17,chr8,21655266,21656266,+,0
Defa2,chr8,21378016,21379016,+,0
Defa20,chr8,21508757,21509757,+,0
Defa21,chr8,21025044,21026044,+,0
