name,chr,start,end,strand,RPK
Parg,chr14,32201470,32202470,+,1122.6523154928
Ccny,chr18,9449650,9450650,-,1122.268152059
Zdhhc18,chr4,133632929,133633929,-,1122.2155238942
Kansl1,chr11,104441791,104442791,-,1122.2091667427
Snora3,chr7,109519631,109520631,+,1121.945989188
Nom1,chr5,29434166,29435166,+,1121.6786503746
Ube2o,chr11,116580947,116581947,-,1121.3102859864
Ap3s1,chr18,46741375,46742375,+,1120.7772238636
Rab11fip5,chr6,85374134,85375134,-,1120.4970491732
Slu7,chr11,43433230,43434230,+,1120.0183518682
Ankmy2,chr12,36156623,36157623,+,1119.9681805329
Cyba,chr8,122432440,122433440,-,1119.785392048
Prkrip1,chr5,136198454,136199454,-,1119.6778799409
Wasf1,chr10,40883033,40884033,+,1118.6266505586
Mbtd1,chr11,93885718,93886718,+,1118.5791373457
Zfp692,chr11,58306568,58307568,+,1118.3852510028
P3h1,chr4,119232414,119233414,+,1118.3517153217
Snord87,chr1,9942043,9943043,-,1116.2052166443
Oxr1,chr15,41446981,41447981,+,1116.1318675426
Aff1,chr5,103753661,103754661,+,1115.7515930922
Stk33,chr7,109438553,109439553,-,1114.9342028388
Mrps6,chr16,92057835,92058835,+,1114.7966925027
Foxd3,chr4,99655798,99656798,+,1114.5501288734
Mcee,chr7,64392270,64393270,+,1114.1940926919
Rnf25,chr1,74600897,74601897,-,1112.9351469425
Pdcd7,chr9,65345567,65346567,+,1111.4695663856
Ppp1r37,chr7,19561898,19562898,-,1110.6812362631
Dcbld1,chr10,52233118,52234118,+,1110.3786550542
Tgs1,chr4,3574378,3575378,+,1110.2852467124
Dctd,chr8,48098591,48099591,+,1109.7127881837
2310033P09Rik,chr11,59207860,59208860,+,1109.6650734152
Spryd4,chr10,128211294,128212294,-,1109.4478083043
Ube2v1,chr2,167631505,167632505,-,1109.2284665066
Dera,chr6,137754076,137755076,+,1109.1333220544
Dcp2,chr18,44379999,44380999,+,1108.9167648917
Adnp2,chr18,80150982,80151982,-,1107.7195453465
Clpb,chr7,101663267,101664267,+,1107.6999783116
Btbd2,chr10,80656571,80657571,-,1107.3116487956
Larp4b,chr13,9093404,9094404,+,1105.7437609971
Rnd2,chr11,101467837,101468837,+,1105.3411193715
Rab5b,chr10,128695768,128696768,-,1104.7918526879
Pdf,chr8,107048114,107049114,-,1104.6012219719
Zdhhc4,chr5,143328738,143329738,-,1103.122174565
Hook2,chr8,84990094,84991094,+,1103.0965997011
Mboat7,chr7,3693025,3694025,-,1103.0039816536
Dclk2,chr3,86920384,86921384,-,1102.9285934305
R3hdm4,chr10,79916430,79917430,-,1102.9177861688
Ppfia1,chr7,144553229,144554229,-,1102.741021045
Ormdl3,chr11,98586745,98587745,-,1102.5423014687
1700097N02Rik,chr17,30626405,30627405,-,1102.4462331518
Prelid2,chr18,41950694,41951694,-,1102.1331964748
Fam83d,chr2,158767598,158768598,+,1101.976673001
Agpat6,chr8,23207953,23208953,-,1101.459374596
Wwc1,chr11,35979589,35980589,-,1101.3870275988
Arhgap11a,chr2,113848161,113849161,-,1100.7183081476
Tsr2,chrX,151096043,151097043,-,1100.6086831418
Akip1,chr7,109703236,109704236,+,1099.488297918
Wac,chr18,7868331,7869331,+,1098.7620263338
Slc25a28,chr19,43674381,43675381,-,1098.1623875252
Ythdf3,chr3,16182682,16183682,+,1098.0506250139
Ints8,chr4,11253759,11254759,-,1096.4570118784
Slmap,chr14,26533240,26534240,-,1096.0224565976
Angptl4,chr17,33781075,33782075,-,1095.642937501
Piga,chrX,164419286,164420286,+,1095.5576361354
Nufip2,chr11,77685638,77686638,+,1095.5076765514
Bhlhb9,chrX,135885350,135886350,+,1095.4307283929
Malsu1,chr6,49073294,49074294,+,1095.1356699725
Gm8909,chr17,36168037,36169037,-,1094.3564210006
Galnt1,chr18,24204843,24205843,+,1093.9258377428
Dhx32,chr7,133782285,133783285,-,1093.4090533654
Ankrd13c,chr3,157946965,157947965,+,1093.2271808377
Dym,chr18,75018271,75019271,+,1093.1195402478
Egfl6,chrX,166585216,166586216,-,1092.2814165654
Adam19,chr11,46054001,46055001,+,1092.0974391796
Ipo13,chr4,117914499,117915499,-,1091.8277934631
Pura,chr18,36280661,36281661,+,1091.6404000514
Slc44a1,chr4,53439912,53440912,+,1091.3523315826
Mir6516,chr11,117076847,117077847,+,1090.9651453582
Trmt1l,chr1,151428147,151429147,+,1089.4995040325
Bloc1s2,chr19,44145946,44146946,-,1089.1204879236
5430416N02Rik,chr5,100429035,100430035,-,1088.2048123534
Mrpl17,chr7,105810587,105811587,-,1088.1441650316
Ets2,chr16,95701906,95702906,+,1088.0603666036
Pcnt,chr10,76442412,76443412,-,1086.9828112214
Abr,chr11,76577239,76578239,-,1086.7543370602
Nkiras2,chr11,100622454,100623454,+,1086.4158299294
Pan2,chr10,128302834,128303834,+,1086.3559468519
Usp36,chr11,118289744,118290744,-,1085.9272320461
Mtpap,chr18,4375091,4376091,+,1085.8225353041
Srek1,chr13,103764082,103765082,-,1085.2942241499
Mettl6,chr14,31494477,31495477,-,1085.0678277008
Tonsl,chr15,76639429,76640429,-,1084.6201955997
Arid3b,chr9,57833734,57834734,-,1084.3329701407
Kit,chr5,75574486,75575486,+,1084.1239250391
Glipr2,chr4,43957201,43958201,+,1083.9958479044
Mpv17l2,chr8,70760421,70761421,-,1082.6855013226
Nod1,chr6,54972112,54973112,-,1080.9443308743
Emc3,chr6,113531138,113532138,-,1080.774181396
Ambra1,chr2,91729637,91730637,+,1080.4825173594
Tm9sf3,chr19,41263504,41264504,-,1080.4372311811
Tex30,chr1,44101888,44102888,-,1080.2073809109
Cpsf2,chr12,101975473,101976473,+,1078.9738998976
Atl2,chr17,79895623,79896623,-,1078.7480508982
Exoc6b,chr6,85069013,85070013,-,1078.6071316362
Ddit4,chr10,59951270,59952270,-,1078.1310012085
Abcb7,chrX,104413346,104414346,-,1078.0180227808
Aagab,chr9,63602154,63603154,+,1078.0013084393
Nck1,chr9,100545553,100546553,-,1077.5141214309
Etnk1,chr6,143166729,143167729,+,1076.4287539191
Shkbp1,chr7,27355508,27356508,-,1076.2886601643
Snhg20,chr11,117076282,117077282,+,1075.7734974028
Clstn3,chr6,124464284,124465284,-,1075.4738021829
Snapin,chr3,90490513,90491513,-,1074.5370541069
Mis12,chr11,71019110,71020110,+,1074.5362377746
Eefsec,chr6,88446039,88447039,-,1074.0573909178
Sdf4,chr4,155992342,155993342,+,1072.6301375889
Lincenc1,chr13,97434469,97435469,+,1072.2484265695
Tug1,chr11,3648314,3649314,-,1072.1516921064
Oas1a,chr5,120907025,120908025,-,1070.3686876648
Scamp2,chr9,57560443,57561443,+,1070.1013421292
Csnk1e,chr15,79441557,79442557,-,1069.9267880054
Plekha1,chr7,130865409,130866409,+,1069.815598654
1500009L16Rik,chr10,83722364,83723364,+,1069.4101543112
Ppm1b,chr17,84956240,84957240,+,1069.292799571
Cnot6,chr11,49712222,49713222,-,1069.1494938315
Exo1,chr1,175880277,175881277,+,1068.9168757945
BC052040,chr2,115581215,115582215,+,1068.4298723085
Ift27,chr15,78173608,78174608,-,1067.4950433871
Srf,chr17,46555662,46556662,-,1067.3713771651
Ppp1r15a,chr7,45525768,45526768,-,1067.0586633667
Krt18,chr15,102027715,102028715,+,1066.737073749
Yipf4,chr17,74488992,74489992,+,1066.3519498458
Map7d1,chr4,126255819,126256819,-,1065.9671036638
Rere,chr4,150281415,150282415,+,1064.3533073748
Mitd1,chr1,37889911,37890911,-,1064.0596548413
Ell2,chr13,75706983,75707983,+,1063.9045595478
Ube2q2,chr9,55148868,55149868,+,1063.3039489981
Pdxk,chr10,78464448,78465448,-,1063.3033418828
Slc39a10,chr1,46853009,46854009,-,1063.1555585841
Mib2,chr4,155668754,155669754,-,1063.0607682049
Ppp2r2c,chr5,36868069,36869069,+,1062.6097493322
Zfp687,chr3,95014738,95015738,-,1062.3646421853
Mis18a,chr16,90726871,90727871,-,1062.3187323915
Tor2a,chr2,32756733,32757733,+,1061.8656175101
Fstl1,chr16,37776554,37777554,+,1061.0825121034
Ski,chr4,155222035,155223035,-,1060.3392617036
Fam118a,chr15,85036561,85037561,+,1059.5094369867
Cirbp,chr10,80167340,80168340,+,1059.3975344184
Tpst1,chr5,130072825,130073825,+,1059.0740927544
Gna12,chr5,140829931,140830931,-,1058.6108745745
Mex3a,chr3,88531894,88532894,+,1058.4064323153
Slc25a38,chr9,120109898,120110898,+,1058.1478535266
Smtnl1,chr2,84822152,84823152,-,1057.8102358799
Carhsp1,chr16,8671653,8672653,-,1057.4363601931
Bola1,chr3,96197086,96198086,-,1057.3733462209
Riok1,chr13,38036488,38037488,+,1057.2325893546
Dhfr,chr13,92354282,92355282,+,1056.4428517452
Crls1,chr2,132846165,132847165,+,1056.1618868355
Jam3,chr9,27154921,27155921,-,1055.6653476368
Med20,chr17,47611095,47612095,+,1055.4982097963
Atpaf2,chr11,60416599,60417599,-,1055.0574661412
Hip1,chr5,135544622,135545622,-,1054.4218312566
Peg3,chr7,6729919,6730919,-,1054.0730495235
Zcchc17,chr4,130359443,130360443,-,1053.0326284393
Hadhb,chr5,30154752,30155752,+,1052.8962077366
Metrn,chr17,25796545,25797545,-,1052.7476498365
Magt1,chrX,106011399,106012399,-,1052.629560126
Bcl2l12,chr7,44997079,44998079,-,1052.5375877912
Naf1,chr8,66859716,66860716,+,1052.2170580353
Ube2g1,chr11,72606760,72607760,+,1051.4271348945
Ncapd3,chr9,27029674,27030674,+,1050.2769101363
Ube3b,chr5,114380106,114381106,+,1050.1358381939
Nudcd1,chr15,44427807,44428807,-,1050.0779275599
1700019D03Rik,chr1,52952340,52953340,-,1049.8808668155
Gng3,chr19,8838746,8839746,-,1049.531804875
Slc7a7,chr14,54417202,54418202,-,1048.8562716707
Rad17,chr13,100650561,100651561,-,1048.3426773325
Phf13,chr4,151995679,151996679,-,1047.782379199
Lrp11,chr10,7589299,7590299,+,1047.1548479825
Ocrl,chrX,47911955,47912955,+,1046.6758820764
Yipf3,chr17,46247579,46248579,+,1046.3651724881
Csk,chr9,57653131,57654131,-,1046.1948142732
Lsm6,chr8,78820652,78821652,-,1046.1183016791
Rab24,chr13,55321480,55322480,-,1045.0421185719
Gstp2,chr19,4041721,4042721,-,1045.0209421299
Smap2,chr4,121016747,121017747,-,1043.9709859231
Rxrb,chr17,34031311,34032311,+,1043.8148256591
1700123O20Rik,chr14,54685670,54686670,+,1043.7442187654
Noa1,chr5,77309586,77310586,-,1043.5734409577
Abcd3,chr3,121814715,121815715,-,1043.5297578425
Ube2g2,chr10,77621820,77622820,+,1041.8343592393
E130309D02Rik,chr5,143314860,143315860,-,1041.4075549713
Ino80b,chr6,83124529,83125529,-,1040.5701193546
Aars2,chr17,45506340,45507340,+,1040.5241428619
Pcgf3,chr5,108460831,108461831,+,1040.3155626633
Hic2,chr16,17233086,17234086,+,1040.1262276851
Dvl3,chr16,20516563,20517563,+,1039.6394398725
Dpysl3,chr18,43437786,43438786,-,1039.4911248881
Sec11c,chr18,65800077,65801077,+,1039.4555291056
Bcar1,chr8,111743349,111744349,-,1038.6515351394
Ctdp1,chr18,80469167,80470167,-,1038.1551714111
Crygd,chr1,65062940,65063940,-,1037.6724595933
AI837181,chr19,5424643,5425643,+,1037.3479452585
Dhx33,chr11,71003932,71004932,-,1036.7236276424
Ddx11,chr17,66123019,66124019,+,1036.4055639773
Adat2,chr10,13552406,13553406,+,1036.107848957
Spic,chr10,88682523,88683523,-,1034.9529849909
Endog,chr2,30171023,30172023,+,1034.3540363314
Pstk,chr7,131370645,131371645,+,1034.056873795
Rbm34,chr8,126970579,126971579,-,1033.4940775854
Trmt5,chr12,73286211,73287211,-,1033.0722827448
Bcl7b,chr5,135167871,135168871,+,1032.9022486735
D11Wsu47e,chr11,113683911,113684911,+,1032.7589103345
Rexo1,chr10,80561060,80562060,-,1032.6337093777
Pip5k1a,chr3,95106430,95107430,-,1032.2689589079
Pdlim7,chr13,55512946,55513946,-,1032.2090358521
Fam169a,chr13,97066786,97067786,+,1032.0375131433
Chka,chr19,3851272,3852272,+,1031.783520684
Fam104a,chr11,113683651,113684651,-,1031.7007334468
Zfp35,chr18,23989133,23990133,+,1031.5008253607
Vipas39,chr12,87265786,87266786,-,1031.3501765322
Sharpin,chr15,76350610,76351610,-,1031.0645027512
Fam193b,chr13,55570620,55571620,-,1031.0577755694
C330007P06Rik,chrX,36863746,36864746,-,1030.7462133187
Ftsj1,chrX,8251906,8252906,-,1030.5897004331
Gid4,chr11,60416644,60417644,+,1030.2351695412
Tmem5,chr10,122096602,122097602,-,1028.9215587494
Ago1,chr4,126467921,126468921,-,1028.6166341078
Hmgcl,chr4,135945952,135946952,+,1028.4487863867
Fam53a,chr5,33629135,33630135,-,1028.385900005
Itga6,chr2,71786438,71787438,+,1028.2052642353
Rec114,chr9,58741059,58742059,-,1027.9454290127
Kdm2a,chr19,4396577,4397577,-,1027.6696218385
Adgra2,chr5,50058496,50059496,-,1027.3183006714
Ap3m1,chr14,21051942,21052942,-,1025.8980398674
Erlin2,chr8,27023298,27024298,+,1025.8744408472
Wrnip1,chr13,32801529,32802529,+,1025.7314418143
Sephs1,chr2,4881063,4882063,+,1025.3862799442
Mnat1,chr12,73123216,73124216,+,1025.3027085833
Kin,chr2,10080111,10081111,+,1025.1022406599
1700029P11Rik,chr15,81980039,81981039,+,1024.4658075655
Otulin,chr15,27630193,27631193,-,1024.3338970293
Zfp277,chr12,40445290,40446290,-,1023.265263969
Fbxl5,chr5,43781649,43782649,-,1022.2799409936
Tlk2,chr11,105178306,105179306,+,1021.8333642025
Mapk7,chr11,61493766,61494766,-,1021.8108807558
Krt8,chr15,102003842,102004842,-,1021.2372938196
Cited4,chr4,120666062,120667062,+,1020.7817935452
Itga5,chr15,103366248,103367248,-,1020.7564923047
Col9a2,chr4,121039065,121040065,+,1020.4473753213
Acot13,chr13,24830989,24831989,-,1020.3507054841
Hagh,chr17,24849989,24850989,+,1020.0346669918
BC023829,chrX,70476543,70477543,-,1019.3700266349
Pigf,chr17,87024901,87025901,-,1018.7791060398
Firre,chrX,50634821,50635821,-,1018.5907836385
Taz,chrX,74282217,74283217,+,1018.5439172274
Plbd2,chr5,120503123,120504123,-,1018.4228831315
Malat1,chr19,5802171,5803171,-,1018.3356151144
2310011J03Rik,chr10,80320048,80321048,-,1017.9374621077
Sdf2,chr11,78245245,78246245,+,1017.381491431
Aip,chr19,4125358,4126358,-,1016.5591207187
Dpm3,chr3,89265960,89266960,+,1016.0129365904
Hrsp12,chr15,34494746,34495746,-,1015.9873974429
Gtf3c5,chr2,28582779,28583779,-,1015.8287279006
Slc30a5,chr13,100832927,100833927,-,1015.6423565122
Nup35,chr2,80638311,80639311,+,1015.4460749422
Fbxw8,chr5,118154958,118155958,-,1015.2784474316
Triml1,chr8,43140986,43141986,-,1014.5985313664
Alkbh5,chr11,60537182,60538182,+,1014.4956397564
Mzt1,chr14,99045636,99046636,-,1014.463605859
Chd8,chr14,52237072,52238072,-,1014.2011870483
Mcfd2,chr17,87265447,87266447,-,1013.6769250383
Tmem57,chr4,134852845,134853845,-,1013.6405786533
Uqcc1,chr2,155929810,155930810,-,1013.6035154549
Zfp131,chr13,119790622,119791622,-,1013.5905387784
Myh10,chr11,68691414,68692414,+,1013.324603475
Cep44,chr8,56550066,56551066,-,1012.9091457621
Zmpste24,chr4,121097743,121098743,-,1012.8906080101
Poc1a,chr9,106280560,106281560,+,1012.8051099369
Nit1,chr1,171345145,171346145,-,1012.698721116
Csrp2bp,chr2,144368531,144369531,+,1012.6655357751
Smoc1,chr12,81026307,81027307,+,1012.3817911836
Trim41,chr11,48816891,48817891,-,1011.3461382703
Btbd10,chr7,113368839,113369839,-,1011.2253488651
Porcn,chrX,8206025,8207025,-,1010.9662462514
Abhd14a,chr9,106447178,106448178,-,1010.8500820386
Ankrd10,chr8,11635257,11636257,-,1010.8433548215
Hacd2,chr16,35021920,35022920,+,1010.6246845293
Tsen54,chr11,115814238,115815238,+,1010.4765349414
Abhd12,chr2,150904231,150905231,-,1010.2026563871
Coa7,chr4,108327651,108328651,+,1009.8498442451
Snord55,chr4,117155348,117156348,-,1009.7259288137
Zfp593,chr4,134245091,134246091,-,1009.6387952924
Senp1,chr15,98093069,98094069,-,1008.8371102358
Ing5,chr1,93803464,93804464,+,1007.6413075751
Zic2,chr14,122474883,122475883,+,1007.5800382923
Nkrf,chrX,36902399,36903399,-,1007.5583841458
Pex13,chr11,23665435,23666435,-,1007.5268681207
B9d1,chr11,61504671,61505671,+,1007.5166291684
Gtf2ird1,chr5,134456216,134457216,-,1007.0678865356
Ylpm1,chr12,84995820,84996820,+,1007.0563440435
Pus10,chr11,23665173,23666173,+,1006.8885345448
Gtf3c3,chr1,54438471,54439471,-,1006.7923071584
Plcg1,chr2,160730809,160731809,+,1006.7685912384
Rhebl1,chr15,98880914,98881914,-,1006.1510298094
Arl6ip6,chr2,53191583,53192583,+,1006.0947069452
Bnip3,chr7,138909006,138910006,-,1005.7654364579
Cbfa2t2,chr2,154435983,154436983,+,1005.4949461877
Cdk5,chr5,24423030,24424030,-,1005.4192684532
Mpst,chr15,78406211,78407211,+,1005.2113455848
Tmem134,chr19,4125459,4126459,+,1004.9993306416
Edc3,chr9,57708068,57709068,+,1004.4224315875
Chmp1b,chr18,67204858,67205858,+,1004.4061684329
Zbtb12,chr17,34894058,34895058,+,1004.3355785153
Kif18a,chr2,109280237,109281237,+,1004.2986503091
Opa1,chr16,29578833,29579833,+,1003.9990086105
Usf2,chr7,30956303,30957303,-,1003.9624647269
Coq5,chr5,115279201,115280201,+,1003.9609593542
1700020I14Rik,chr2,119593795,119594795,+,1003.4265397023
0610037L13Rik,chr4,107889398,107890398,+,1003.2099144659
Net1,chr13,3917720,3918720,-,1001.664726744
Arhgap5,chr12,52515576,52516576,+,1001.6356499607
Mzt2,chr16,15862822,15863822,-,1000.9702191019
Peo1,chr19,45006057,45007057,+,999.8011952634
Ppp4r2,chr6,100833137,100834137,+,999.4682396414
Fam92a,chr4,12171515,12172515,-,999.4179238685
Dpp9,chr17,56218389,56219389,-,999.2949706355
Trim35,chr14,66296524,66297524,+,998.9554870696
Abracl,chr10,18022752,18023752,-,998.8905829265
Ttc13,chr8,124721475,124722475,-,998.6777116344
Pus7,chr5,23783211,23784211,-,998.3693529608
Tollip,chr7,141901906,141902906,-,997.7066381574
Wdr26,chr1,181211478,181212478,-,997.4999139569
Tfpi,chr2,84476275,84477275,-,997.4699166861
Slc17a9,chr2,180724838,180725838,+,996.267028105
Cstf2t,chr19,31082340,31083340,+,995.2047928385
Hsf2,chr10,57485884,57486884,+,995.1401212246
Pgm2,chr4,99928950,99929950,+,994.8611572303
Prpf40b,chr15,99294908,99295908,+,994.8554550178
Ddr1,chr17,35703639,35704639,-,994.3764886576
Tfb1m,chr17,3557213,3558213,-,994.3235907138
Stk3,chr15,35155306,35156306,-,994.308719774
Bora,chr14,99045876,99046876,+,993.8784659849
Aasdhppt,chr9,4308994,4309994,-,992.9034172726
Eci2,chr13,34993644,34994644,-,992.4263250179
Gjb5,chr4,127357664,127358664,-,992.4100313002
Swt1,chr1,151427935,151428935,-,991.7871287862
Enkd1,chr8,105707668,105708668,-,991.6712393469
Pfkm,chr15,98092088,98093088,+,991.315747351
Uggt1,chr1,36243802,36244802,-,990.6725864518
Irf3,chr7,44997147,44998147,+,990.4119511243
Cul7,chr17,46649837,46650837,+,990.2948630862
Inppl1,chr7,101837726,101838726,-,990.2296665568
Ptk2,chr15,73422691,73423691,-,990.223167134
Bvht,chr18,61639152,61640152,+,990.124152922
Rpp38,chr2,3332128,3333128,-,990.1169380847
Ntn1,chr11,68386326,68387326,-,989.9129098724
Haus6,chr4,86611522,86612522,-,989.6477204616
Tbc1d10a,chr11,4186332,4187332,+,989.5914456769
Ttf2,chr3,100969163,100970163,-,989.1948454888
Snora28,chr12,111540445,111541445,+,989.1666477287
Rnf149,chr1,39576847,39577847,-,988.3707016301
Vegfa,chr17,46031877,46032877,-,988.3627837513
Eny2,chr15,44427610,44428610,+,988.0830501203
Nadk2,chr15,9070759,9071759,+,987.5946047008
Osbpl9,chr4,109201772,109202772,-,986.3523672867
Pex3,chr10,13552642,13553642,-,986.1258058739
Zmynd8,chr2,165884338,165885338,-,986.0655907125
Dact2,chr17,14203331,14204331,-,985.9797974131
Frrs1,chr3,116859066,116860066,+,985.776245565
AI846148,chr19,7382526,7383526,-,985.1923745498
Mdm4,chr1,133030087,133031087,-,985.0350579292
Pomgnt1,chr4,116150017,116151017,+,984.5421929747
Txndc15,chr13,55714149,55715149,+,984.1980585305
Klhdc2,chr12,69296180,69297180,+,983.5638039654
B4galnt4,chr7,141060773,141061773,+,983.5522144763
Foxo4,chrX,101254027,101255027,+,983.2291769183
Herpud1,chr8,94385999,94386999,+,983.181765413
Adam15,chr3,89349510,89350510,-,983.0096706963
Mtmr7,chr8,40634292,40635292,-,982.908359802
N4bp3,chr11,51650573,51651573,-,981.8837024693
Polg,chr7,79465773,79466773,-,981.7154764776
Mir1949,chr18,35554066,35555066,+,980.8761408014
Fancm,chr12,65075105,65076105,+,980.6015461696
Msantd3,chr4,48539445,48540445,+,980.4735821027
Aoah,chr13,20793612,20794612,+,980.4484322396
Pdxp,chr15,78913418,78914418,+,980.2271487212
Snip1,chr4,125066192,125067192,+,979.8016324272
Ep300,chr15,81585713,81586713,+,979.5384203209
Mir3064,chr11,106782259,106783259,-,979.233128231
Galnt6,chr15,100728876,100729876,-,979.1645765078
Gadd45a,chr6,67036907,67037907,-,979.0359525232
Sox12,chr2,152397546,152398546,-,978.6304957891
Stk35,chr2,129800016,129801016,+,978.5081175906
9430015G10Rik,chr4,156109497,156110497,+,977.7242412907
Ccdc53,chr10,88200596,88201596,+,976.8317349029
Sult4a1,chr15,84105254,84106254,-,976.4303818068
Cep192,chr18,67799606,67800606,+,976.4152614219
Maged2,chrX,150813839,150814839,-,975.9484939476
Prkrir,chr7,98702862,98703862,+,975.7507880946
Gtf2e1,chr16,37539269,37540269,-,975.3242437683
Mri1,chr8,84256824,84257824,-,975.1654164123
Tmem180,chr19,46356379,46357379,+,974.5103784449
Atg3,chr16,45158328,45159328,+,974.4626441983
Tti1,chr2,158008860,158009860,-,974.2211344686
Rap1gap,chr4,137664225,137665225,+,974.2066203731
Acad9,chr3,36065499,36066499,+,973.997266335
Swap70,chr7,110221202,110222202,+,973.9054143255
Pif1,chr9,65586704,65587704,+,973.8862579266
Rprd1b,chr2,158027996,158028996,+,973.1102233459
Kdelr3,chr15,79515907,79516907,+,973.0812141069
Zfp141,chr7,42505253,42506253,-,972.2228376226
Creld1,chr6,113483068,113484068,+,971.0405420775
Wbp1l,chr19,46598605,46599605,+,971.0331185625
Recql4,chr15,76710059,76711059,-,971.0120835903
Ndor1,chr2,25254914,25255914,-,970.9046551612
Uimc1,chr13,55099800,55100800,-,970.6922153569
Rgl2,chr17,33929393,33930393,+,970.4952113995
B3gnt7,chr1,86302720,86303720,+,970.1289178673
Bmyc,chr2,25706378,25707378,+,970.0477628545
Ccdc34,chr2,110017316,110018316,+,969.6245416375
Piezo1,chr8,122550829,122551829,-,969.5818543027
Zmym2,chr14,56887294,56888294,+,969.2618745784
Samhd1,chr2,157134722,157135722,-,969.2280509701
Plk3,chr4,117133452,117134452,-,969.2188370028
Mtrr,chr13,68581669,68582669,-,968.8153881644
Socs2,chr10,95416357,95417357,-,968.775758636
Hs1bp3,chr12,8312932,8313932,+,968.6427465863
Med22,chr2,26910142,26911142,-,968.3928446765
Sec24b,chr3,130060407,130061407,-,967.7806437471
Pecr,chr1,72283814,72284814,-,967.5457053682
Plet1,chr9,50494024,50495024,+,967.4844775084
Pvr,chr7,19920643,19921643,-,967.4105975142
